combination_id,direction,reason,scenario,symbol,window_key
11111,LONG,INITIAL_ADMISSION_BLOCKED,PRIMARY_ZERO_MAKER,SKHYNIXUSDT,KR_STOCK:2026-06-05T06:30:00+00:00:2026-06-08T00:00:00+00:00
11111,LONG,INITIAL_ADMISSION_BLOCKED,EXECUTION_STRESS,SKHYNIXUSDT,KR_STOCK:2026-06-05T06:30:00+00:00:2026-06-08T00:00:00+00:00
11111,LONG,INITIAL_ADMISSION_BLOCKED,MAKER_PROMO_OFF,SKHYNIXUSDT,KR_STOCK:2026-06-05T06:30:00+00:00:2026-06-08T00:00:00+00:00
