code,market_group,profile,reason,scenario,split,symbol,window_end,window_key,window_start
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,EXECUTION_STRESS,Development,SNDKUSDT,2026-04-20T03:59:00+00:00,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00,2026-04-17T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,MAKER_PROMO_OFF,Development,SNDKUSDT,2026-04-20T03:59:00+00:00,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00,2026-04-17T20:00:00+00:00
VIABILITY_BLOCKED,US_STOCK,N20,Grid Viability Gate 未通过：预计穿越频率不足 (0.0000 < 1.0000/h)；预计费后循环容量不足 (0.000000 < 0.000250/h),PRIMARY_ZERO_MAKER,Development,SNDKUSDT,2026-04-27T03:59:00+00:00,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00,2026-04-24T20:00:00+00:00
VIABILITY_BLOCKED,US_STOCK,N20,Grid Viability Gate 未通过：预计穿越频率不足 (0.0000 < 1.0000/h)；预计费后循环容量不足 (0.000000 < 0.000250/h),EXECUTION_STRESS,Development,SNDKUSDT,2026-04-27T03:59:00+00:00,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00,2026-04-24T20:00:00+00:00
VIABILITY_BLOCKED,US_STOCK,N20,Grid Viability Gate 未通过：预计穿越频率不足 (0.0000 < 1.0000/h)；预计费后循环容量不足 (0.000000 < 0.000250/h),MAKER_PROMO_OFF,Development,SNDKUSDT,2026-04-27T03:59:00+00:00,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00,2026-04-24T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,PRIMARY_ZERO_MAKER,Development,SNDKUSDT,2026-04-27T03:59:00+00:00,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00,2026-04-24T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,EXECUTION_STRESS,Development,SNDKUSDT,2026-04-27T03:59:00+00:00,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00,2026-04-24T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,MAKER_PROMO_OFF,Development,SNDKUSDT,2026-04-27T03:59:00+00:00,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00,2026-04-24T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N20,没有网格候选具备正的手续费后净边际。,PRIMARY_ZERO_MAKER,Development,SNDKUSDT,2026-05-04T03:59:00+00:00,US_STOCK:2026-05-01T20:00:00+00:00:2026-05-04T08:00:00+00:00,2026-05-01T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N20,没有网格候选具备正的手续费后净边际。,EXECUTION_STRESS,Development,SNDKUSDT,2026-05-04T03:59:00+00:00,US_STOCK:2026-05-01T20:00:00+00:00:2026-05-04T08:00:00+00:00,2026-05-01T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N20,没有网格候选具备正的手续费后净边际。,MAKER_PROMO_OFF,Development,SNDKUSDT,2026-05-04T03:59:00+00:00,US_STOCK:2026-05-01T20:00:00+00:00:2026-05-04T08:00:00+00:00,2026-05-01T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,PRIMARY_ZERO_MAKER,Development,SNDKUSDT,2026-05-04T03:59:00+00:00,US_STOCK:2026-05-01T20:00:00+00:00:2026-05-04T08:00:00+00:00,2026-05-01T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,EXECUTION_STRESS,Development,SNDKUSDT,2026-05-04T03:59:00+00:00,US_STOCK:2026-05-01T20:00:00+00:00:2026-05-04T08:00:00+00:00,2026-05-01T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,MAKER_PROMO_OFF,Development,SNDKUSDT,2026-05-04T03:59:00+00:00,US_STOCK:2026-05-01T20:00:00+00:00:2026-05-04T08:00:00+00:00,2026-05-01T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,PRIMARY_ZERO_MAKER,Development,SNDKUSDT,2026-05-11T03:59:00+00:00,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00,2026-05-08T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,EXECUTION_STRESS,Development,SNDKUSDT,2026-05-11T03:59:00+00:00,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00,2026-05-08T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,MAKER_PROMO_OFF,Development,SNDKUSDT,2026-05-11T03:59:00+00:00,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00,2026-05-08T20:00:00+00:00
VIABILITY_BLOCKED,US_STOCK,N20,Grid Viability Gate 未通过：预计穿越频率不足 (0.0000 < 1.0000/h)；预计费后循环容量不足 (0.000000 < 0.000250/h),PRIMARY_ZERO_MAKER,Development,SNDKUSDT,2026-05-26T03:59:00+00:00,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00,2026-05-22T20:00:00+00:00
VIABILITY_BLOCKED,US_STOCK,N20,Grid Viability Gate 未通过：预计穿越频率不足 (0.0000 < 1.0000/h)；预计费后循环容量不足 (0.000000 < 0.000250/h),EXECUTION_STRESS,Development,SNDKUSDT,2026-05-26T03:59:00+00:00,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00,2026-05-22T20:00:00+00:00
VIABILITY_BLOCKED,US_STOCK,N20,Grid Viability Gate 未通过：预计穿越频率不足 (0.0000 < 1.0000/h)；预计费后循环容量不足 (0.000000 < 0.000250/h),MAKER_PROMO_OFF,Development,SNDKUSDT,2026-05-26T03:59:00+00:00,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00,2026-05-22T20:00:00+00:00
VIABILITY_BLOCKED,US_STOCK,N100,Grid Viability Gate 未通过：预计费后循环容量不足 (0.000223 < 0.000250/h),PRIMARY_ZERO_MAKER,Development,SNDKUSDT,2026-05-26T03:59:00+00:00,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00,2026-05-22T20:00:00+00:00
VIABILITY_BLOCKED,US_STOCK,N100,Grid Viability Gate 未通过：预计费后循环容量不足 (0.000223 < 0.000250/h),EXECUTION_STRESS,Development,SNDKUSDT,2026-05-26T03:59:00+00:00,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00,2026-05-22T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,MAKER_PROMO_OFF,Development,SNDKUSDT,2026-05-26T03:59:00+00:00,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00,2026-05-22T20:00:00+00:00
VIABILITY_BLOCKED,US_STOCK,N100,Grid Viability Gate 未通过：预计穿越频率不足 (0.6316 < 1.0000/h),PRIMARY_ZERO_MAKER,Development,SNDKUSDT,2026-06-01T03:59:00+00:00,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00,2026-05-29T20:00:00+00:00
VIABILITY_BLOCKED,US_STOCK,N100,Grid Viability Gate 未通过：预计穿越频率不足 (0.6316 < 1.0000/h),EXECUTION_STRESS,Development,SNDKUSDT,2026-06-01T03:59:00+00:00,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00,2026-05-29T20:00:00+00:00
VIABILITY_BLOCKED,US_STOCK,N100,Grid Viability Gate 未通过：预计穿越频率不足 (0.6316 < 1.0000/h),MAKER_PROMO_OFF,Development,SNDKUSDT,2026-06-01T03:59:00+00:00,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00,2026-05-29T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,PRIMARY_ZERO_MAKER,Validation,SNDKUSDT,2026-06-08T03:59:00+00:00,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00,2026-06-05T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,EXECUTION_STRESS,Validation,SNDKUSDT,2026-06-08T03:59:00+00:00,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00,2026-06-05T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,MAKER_PROMO_OFF,Validation,SNDKUSDT,2026-06-08T03:59:00+00:00,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00,2026-06-05T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,PRIMARY_ZERO_MAKER,Validation,SNDKUSDT,2026-06-15T03:59:00+00:00,US_STOCK:2026-06-12T20:00:00+00:00:2026-06-15T08:00:00+00:00,2026-06-12T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,EXECUTION_STRESS,Validation,SNDKUSDT,2026-06-15T03:59:00+00:00,US_STOCK:2026-06-12T20:00:00+00:00:2026-06-15T08:00:00+00:00,2026-06-12T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,MAKER_PROMO_OFF,Validation,SNDKUSDT,2026-06-15T03:59:00+00:00,US_STOCK:2026-06-12T20:00:00+00:00:2026-06-15T08:00:00+00:00,2026-06-12T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选同时满足经济性与交易所下单约束。,PRIMARY_ZERO_MAKER,Validation,SNDKUSDT,2026-06-22T03:59:00+00:00,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00,2026-06-18T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选同时满足经济性与交易所下单约束。,EXECUTION_STRESS,Validation,SNDKUSDT,2026-06-22T03:59:00+00:00,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00,2026-06-18T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选同时满足经济性与交易所下单约束。,MAKER_PROMO_OFF,Validation,SNDKUSDT,2026-06-22T03:59:00+00:00,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00,2026-06-18T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选同时满足经济性与交易所下单约束。,PRIMARY_ZERO_MAKER,Validation,SNDKUSDT,2026-06-29T03:59:00+00:00,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00,2026-06-26T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选同时满足经济性与交易所下单约束。,EXECUTION_STRESS,Validation,SNDKUSDT,2026-06-29T03:59:00+00:00,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00,2026-06-26T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选同时满足经济性与交易所下单约束。,MAKER_PROMO_OFF,Validation,SNDKUSDT,2026-06-29T03:59:00+00:00,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00,2026-06-26T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,PRIMARY_ZERO_MAKER,Final_OOS,SNDKUSDT,2026-07-06T03:59:00+00:00,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00,2026-07-02T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,EXECUTION_STRESS,Final_OOS,SNDKUSDT,2026-07-06T03:59:00+00:00,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00,2026-07-02T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,MAKER_PROMO_OFF,Final_OOS,SNDKUSDT,2026-07-06T03:59:00+00:00,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00,2026-07-02T20:00:00+00:00
VIABILITY_BLOCKED,US_STOCK,N20,Grid Viability Gate 未通过：预计穿越频率不足 (0.0000 < 1.0000/h)；预计费后循环容量不足 (0.000000 < 0.000250/h),PRIMARY_ZERO_MAKER,Final_OOS,SNDKUSDT,2026-07-13T03:59:00+00:00,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00,2026-07-10T20:00:00+00:00
VIABILITY_BLOCKED,US_STOCK,N20,Grid Viability Gate 未通过：预计穿越频率不足 (0.0000 < 1.0000/h)；预计费后循环容量不足 (0.000000 < 0.000250/h),EXECUTION_STRESS,Final_OOS,SNDKUSDT,2026-07-13T03:59:00+00:00,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00,2026-07-10T20:00:00+00:00
VIABILITY_BLOCKED,US_STOCK,N20,Grid Viability Gate 未通过：预计穿越频率不足 (0.0000 < 1.0000/h)；预计费后循环容量不足 (0.000000 < 0.000250/h),MAKER_PROMO_OFF,Final_OOS,SNDKUSDT,2026-07-13T03:59:00+00:00,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00,2026-07-10T20:00:00+00:00
VIABILITY_BLOCKED,US_STOCK,N100,Grid Viability Gate 未通过：预计费后循环容量不足 (0.000157 < 0.000250/h),MAKER_PROMO_OFF,Final_OOS,SNDKUSDT,2026-07-13T03:59:00+00:00,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00,2026-07-10T20:00:00+00:00
VIABILITY_BLOCKED,US_STOCK,N20,Grid Viability Gate 未通过：预计穿越频率不足 (0.5000 < 1.0000/h),MAKER_PROMO_OFF,Final_OOS,SNDKUSDT,2026-07-20T03:59:00+00:00,US_STOCK:2026-07-17T20:00:00+00:00:2026-07-20T08:00:00+00:00,2026-07-17T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,PRIMARY_ZERO_MAKER,Final_OOS,SNDKUSDT,2026-07-20T03:59:00+00:00,US_STOCK:2026-07-17T20:00:00+00:00:2026-07-20T08:00:00+00:00,2026-07-17T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,EXECUTION_STRESS,Final_OOS,SNDKUSDT,2026-07-20T03:59:00+00:00,US_STOCK:2026-07-17T20:00:00+00:00:2026-07-20T08:00:00+00:00,2026-07-17T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,MAKER_PROMO_OFF,Final_OOS,SNDKUSDT,2026-07-20T03:59:00+00:00,US_STOCK:2026-07-17T20:00:00+00:00:2026-07-20T08:00:00+00:00,2026-07-17T20:00:00+00:00
VIABILITY_BLOCKED,US_STOCK,N20,Grid Viability Gate 未通过：预计穿越频率不足 (0.0000 < 1.0000/h)；预计费后循环容量不足 (0.000000 < 0.000250/h),PRIMARY_ZERO_MAKER,Final_OOS,SNDKUSDT,2026-07-25T08:34:00+00:00,US_STOCK:2026-07-24T20:00:00+00:00:2026-07-27T08:00:00+00:00,2026-07-24T20:00:00+00:00
VIABILITY_BLOCKED,US_STOCK,N20,Grid Viability Gate 未通过：预计穿越频率不足 (0.0000 < 1.0000/h)；预计费后循环容量不足 (0.000000 < 0.000250/h),EXECUTION_STRESS,Final_OOS,SNDKUSDT,2026-07-25T08:34:00+00:00,US_STOCK:2026-07-24T20:00:00+00:00:2026-07-27T08:00:00+00:00,2026-07-24T20:00:00+00:00
VIABILITY_BLOCKED,US_STOCK,N20,Grid Viability Gate 未通过：预计穿越频率不足 (0.0000 < 1.0000/h)；预计费后循环容量不足 (0.000000 < 0.000250/h),MAKER_PROMO_OFF,Final_OOS,SNDKUSDT,2026-07-25T08:34:00+00:00,US_STOCK:2026-07-24T20:00:00+00:00:2026-07-27T08:00:00+00:00,2026-07-24T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N20,没有网格候选具备正的手续费后净边际。,PRIMARY_ZERO_MAKER,Development,MUUSDT,2026-04-13T03:59:00+00:00,US_STOCK:2026-04-10T20:00:00+00:00:2026-04-13T08:00:00+00:00,2026-04-10T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N20,没有网格候选具备正的手续费后净边际。,EXECUTION_STRESS,Development,MUUSDT,2026-04-13T03:59:00+00:00,US_STOCK:2026-04-10T20:00:00+00:00:2026-04-13T08:00:00+00:00,2026-04-10T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N20,没有网格候选具备正的手续费后净边际。,MAKER_PROMO_OFF,Development,MUUSDT,2026-04-13T03:59:00+00:00,US_STOCK:2026-04-10T20:00:00+00:00:2026-04-13T08:00:00+00:00,2026-04-10T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,PRIMARY_ZERO_MAKER,Development,MUUSDT,2026-04-13T03:59:00+00:00,US_STOCK:2026-04-10T20:00:00+00:00:2026-04-13T08:00:00+00:00,2026-04-10T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,EXECUTION_STRESS,Development,MUUSDT,2026-04-13T03:59:00+00:00,US_STOCK:2026-04-10T20:00:00+00:00:2026-04-13T08:00:00+00:00,2026-04-10T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,MAKER_PROMO_OFF,Development,MUUSDT,2026-04-13T03:59:00+00:00,US_STOCK:2026-04-10T20:00:00+00:00:2026-04-13T08:00:00+00:00,2026-04-10T20:00:00+00:00
VIABILITY_BLOCKED,US_STOCK,N20,Grid Viability Gate 未通过：零成交分钟比例过高 (0.2167 > 0.2000),PRIMARY_ZERO_MAKER,Development,MUUSDT,2026-04-20T03:59:00+00:00,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00,2026-04-17T20:00:00+00:00
VIABILITY_BLOCKED,US_STOCK,N20,Grid Viability Gate 未通过：零成交分钟比例过高 (0.2167 > 0.2000),EXECUTION_STRESS,Development,MUUSDT,2026-04-20T03:59:00+00:00,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00,2026-04-17T20:00:00+00:00
VIABILITY_BLOCKED,US_STOCK,N20,Grid Viability Gate 未通过：零成交分钟比例过高 (0.2167 > 0.2000),MAKER_PROMO_OFF,Development,MUUSDT,2026-04-20T03:59:00+00:00,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00,2026-04-17T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,PRIMARY_ZERO_MAKER,Development,MUUSDT,2026-04-20T03:59:00+00:00,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00,2026-04-17T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,EXECUTION_STRESS,Development,MUUSDT,2026-04-20T03:59:00+00:00,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00,2026-04-17T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,MAKER_PROMO_OFF,Development,MUUSDT,2026-04-20T03:59:00+00:00,US_STOCK:2026-04-17T20:00:00+00:00:2026-04-20T08:00:00+00:00,2026-04-17T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,PRIMARY_ZERO_MAKER,Development,MUUSDT,2026-04-27T03:59:00+00:00,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00,2026-04-24T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,EXECUTION_STRESS,Development,MUUSDT,2026-04-27T03:59:00+00:00,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00,2026-04-24T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,MAKER_PROMO_OFF,Development,MUUSDT,2026-04-27T03:59:00+00:00,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00,2026-04-24T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N20,没有网格候选具备正的手续费后净边际。,PRIMARY_ZERO_MAKER,Development,MUUSDT,2026-05-04T03:59:00+00:00,US_STOCK:2026-05-01T20:00:00+00:00:2026-05-04T08:00:00+00:00,2026-05-01T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N20,没有网格候选具备正的手续费后净边际。,EXECUTION_STRESS,Development,MUUSDT,2026-05-04T03:59:00+00:00,US_STOCK:2026-05-01T20:00:00+00:00:2026-05-04T08:00:00+00:00,2026-05-01T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N20,没有网格候选具备正的手续费后净边际。,MAKER_PROMO_OFF,Development,MUUSDT,2026-05-04T03:59:00+00:00,US_STOCK:2026-05-01T20:00:00+00:00:2026-05-04T08:00:00+00:00,2026-05-01T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,PRIMARY_ZERO_MAKER,Development,MUUSDT,2026-05-04T03:59:00+00:00,US_STOCK:2026-05-01T20:00:00+00:00:2026-05-04T08:00:00+00:00,2026-05-01T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,EXECUTION_STRESS,Development,MUUSDT,2026-05-04T03:59:00+00:00,US_STOCK:2026-05-01T20:00:00+00:00:2026-05-04T08:00:00+00:00,2026-05-01T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,MAKER_PROMO_OFF,Development,MUUSDT,2026-05-04T03:59:00+00:00,US_STOCK:2026-05-01T20:00:00+00:00:2026-05-04T08:00:00+00:00,2026-05-01T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N20,没有网格候选具备正的手续费后净边际。,PRIMARY_ZERO_MAKER,Development,MUUSDT,2026-05-11T03:59:00+00:00,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00,2026-05-08T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N20,没有网格候选具备正的手续费后净边际。,EXECUTION_STRESS,Development,MUUSDT,2026-05-11T03:59:00+00:00,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00,2026-05-08T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N20,没有网格候选具备正的手续费后净边际。,MAKER_PROMO_OFF,Development,MUUSDT,2026-05-11T03:59:00+00:00,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00,2026-05-08T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,PRIMARY_ZERO_MAKER,Development,MUUSDT,2026-05-11T03:59:00+00:00,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00,2026-05-08T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,EXECUTION_STRESS,Development,MUUSDT,2026-05-11T03:59:00+00:00,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00,2026-05-08T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,MAKER_PROMO_OFF,Development,MUUSDT,2026-05-11T03:59:00+00:00,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00,2026-05-08T20:00:00+00:00
