symbol,window_id,market_close,baseline_status,mean_seed_pnl,directional_efficiency,volatility_expansion,reversal_ratio,grid_score
BTCUSDT,nyse_20201106T210000Z,2020-11-06T21:00:00+00:00,TRADED,-2.06637092573529,0.05743636939868586,0.9602910924648002,0.5714285714285714,91.72245972356806
BTCUSDT,nyse_20201113T210000Z,2020-11-13T21:00:00+00:00,TRADED,-3.5119225912123895,0.10072936638531219,0.8424582024324695,0.5,89.56678334160847
BTCUSDT,nyse_20201120T210000Z,2020-11-20T21:00:00+00:00,TRADED,4.906051806876615,0.028366770205297355,1.0122712153768294,0.6428571428571429,93.15422355222512
BTCUSDT,nyse_20201125T210000Z,2020-11-25T21:00:00+00:00,TRADED,-2.9813697698706214,0.32521542630775674,0.6652618906214453,0.5714285714285714,83.8466051085954
BTCUSDT,nyse_20201127T180000Z,2020-11-27T18:00:00+00:00,TRADED,-0.14350315369313627,0.0054574396902088845,0.6951259693916898,0.42857142857142855,91.48654589146446
BTCUSDT,nyse_20201204T210000Z,2020-12-04T21:00:00+00:00,TRADED,-3.134328837993967,0.2884023461289224,0.9710139883976767,0.2857142857142857,81.39993099620817
BTCUSDT,nyse_20201211T210000Z,2020-12-11T21:00:00+00:00,TRADED,-4.0813755135112695,0.18963272613945908,0.7704877249035977,0.5,86.95197864295709
BTCUSDT,nyse_20201218T210000Z,2020-12-18T21:00:00+00:00,BLOCKED,0.0,0.4595995350327131,1.2152648208175965,0.5,73.6512622551487
BTCUSDT,nyse_20201224T180000Z,2020-12-24T18:00:00+00:00,BLOCKED,0.0,0.5245413065669607,1.2436733280555554,0.5,71.03378261801969
BTCUSDT,nyse_20201231T210000Z,2020-12-31T21:00:00+00:00,TRADED,0.5592579069559205,0.35748438184971515,0.9568145155852302,0.5,82.01516523971426
BTCUSDT,nyse_20210108T210000Z,2021-01-08T21:00:00+00:00,TRADED,-3.196135362004908,0.20529366389313955,0.812931621717595,0.6428571428571429,88.25606870902531
BTCUSDT,nyse_20210115T210000Z,2021-01-15T21:00:00+00:00,TRADED,0.9482121767276475,0.19809794065181208,0.9661134848723151,0.5714285714285714,87.58535468671141
BTCUSDT,nyse_20210122T210000Z,2021-01-22T21:00:00+00:00,TRADED,-2.0012601649476394,0.292675675956359,0.8196741998486884,0.42857142857142855,83.03895070716592
BTCUSDT,nyse_20210129T210000Z,2021-01-29T21:00:00+00:00,TRADED,-1.4741360944624942,0.2996578860382566,0.7646644946616932,0.21428571428571427,80.18653276358069
BTCUSDT,nyse_20210205T210000Z,2021-02-05T21:00:00+00:00,BLOCKED,0.0,0.8763492041846149,1.2102358805203717,0.2857142857142857,58.87209069533737
BTCUSDT,nyse_20210212T210000Z,2021-02-12T21:00:00+00:00,TRADED,0.7702377728013996,0.20329749280879136,0.7395239079384789,0.42857142857142855,85.66772079974143
BTCUSDT,nyse_20210219T210000Z,2021-02-19T21:00:00+00:00,TRADED,3.5478113885533014,0.4876114307425426,0.8075088899307941,0.5714285714285714,79.07025203698404
BTCUSDT,nyse_20210226T210000Z,2021-02-26T21:00:00+00:00,TRADED,-2.9954692017731896,0.026860038800551652,0.8889340407583535,0.7142857142857143,94.3864694470426
BTCUSDT,nyse_20210305T210000Z,2021-03-05T21:00:00+00:00,TRADED,-1.822004402806197,0.028612669778336073,0.9077088243584487,0.5,91.68786265357835
BTCUSDT,nyse_20210312T210000Z,2021-03-12T21:00:00+00:00,TRADED,-3.615739749125122,0.34748043118161714,1.1176119720852977,0.35714285714285715,77.6159244839068
BTCUSDT,nyse_20210319T200000Z,2021-03-19T20:00:00+00:00,TRADED,0.5262220452186255,0.09639491299765476,1.159950341123428,0.6428571428571429,87.4758960250346
BTCUSDT,nyse_20210326T200000Z,2021-03-26T20:00:00+00:00,TRADED,-2.886153652604587,0.2728811132480216,0.7063133850159408,0.2857142857142857,81.85643784564643
BTCUSDT,nyse_20210401T200000Z,2021-04-01T20:00:00+00:00,TRADED,-0.13218381664282972,0.08594915111376862,0.8524895876718831,0.6428571428571429,91.76620143783035
BTCUSDT,nyse_20210409T200000Z,2021-04-09T20:00:00+00:00,TRADED,-2.792946941720856,0.26923784750152097,0.9030229023831751,0.5714285714285714,85.49300448524939
BTCUSDT,nyse_20210416T200000Z,2021-04-16T20:00:00+00:00,BLOCKED,0.0,0.6583687500142477,0.8004139901229871,0.2857142857142857,70.51856617605155
BTCUSDT,nyse_20210423T200000Z,2021-04-23T20:00:00+00:00,TRADED,-1.6708315420954827,0.2005241426930571,0.8441834634757006,0.35714285714285715,84.86693697961599
BTCUSDT,nyse_20210430T200000Z,2021-04-30T20:00:00+00:00,TRADED,1.470174941457392,0.39140745848866876,1.1167006579277967,0.6428571428571429,79.87605836664109
BTCUSDT,nyse_20210507T200000Z,2021-05-07T20:00:00+00:00,TRADED,-2.721717910023081,0.14148134042823107,1.0117683118661145,0.5714285714285714,88.95749477034683
BTCUSDT,nyse_20210514T200000Z,2021-05-14T20:00:00+00:00,TRADED,-0.48949106905172735,0.09574751746612431,0.8537617818097812,0.5,89.71330830981988
BTCUSDT,nyse_20210521T200000Z,2021-05-21T20:00:00+00:00,TRADED,-1.8778793052323666,0.12122561651968788,0.790919584814263,0.5714285714285714,89.84630539647978
BTCUSDT,nyse_20210528T200000Z,2021-05-28T20:00:00+00:00,TRADED,-3.4174549328032895,0.17817287781646124,0.7861466298973084,0.5,87.28903300539821
BTCUSDT,nyse_20210604T200000Z,2021-06-04T20:00:00+00:00,TRADED,4.732896901062383,0.04515227454154508,0.7602185698269256,0.5,91.20140368995456
BTCUSDT,nyse_20210611T200000Z,2021-06-11T20:00:00+00:00,TRADED,-1.9610662962402154,0.05116690153390779,0.9115788128433671,0.5,91.02450289606155
BTCUSDT,nyse_20210618T200000Z,2021-06-18T20:00:00+00:00,BLOCKED,0.0,0.542859501905532,0.7065187219161969,0.21428571428571427,73.033544061602
BTCUSDT,nyse_20210625T200000Z,2021-06-25T20:00:00+00:00,TRADED,-0.08894253228593534,0.17378247159670338,1.2413378881641919,0.6428571428571429,83.1730818556161
BTCUSDT,nyse_20210702T200000Z,2021-07-02T20:00:00+00:00,BLOCKED,0.0,0.8315742941235593,0.6130090392103917,0.2857142857142857,65.42428546695415
BTCUSDT,nyse_20210709T200000Z,2021-07-09T20:00:00+00:00,TRADED,5.070643707034221,0.14520344590009798,0.7403592904364181,0.5,88.25872217940889
BTCUSDT,nyse_20210716T200000Z,2021-07-16T20:00:00+00:00,TRADED,4.268905979404226,0.006653875266632284,1.2026567526189715,0.5,87.28715904458741
BTCUSDT,nyse_20210723T200000Z,2021-07-23T20:00:00+00:00,TRADED,-1.3211346390149716,0.002314816458676598,1.1031606908268519,0.35714285714285715,88.12771956788006
BTCUSDT,nyse_20210730T200000Z,2021-07-30T20:00:00+00:00,TRADED,4.40371984888512,0.3879440417150778,0.9436244123078829,0.35714285714285715,79.35458700838007
BTCUSDT,nyse_20210806T200000Z,2021-08-06T20:00:00+00:00,TRADED,-3.604030066000871,0.40649624923618854,0.7403862192714703,0.5,80.5736397283474
BTCUSDT,nyse_20210813T200000Z,2021-08-13T20:00:00+00:00,TRADED,-1.515284154745264,0.3829020712773009,1.0333144615055228,0.5,80.43799072494187
BTCUSDT,nyse_20210820T200000Z,2021-08-20T20:00:00+00:00,BLOCKED,0.0,0.5878476718994293,0.7522030147995465,0.5714285714285714,76.12212729707561
BTCUSDT,nyse_20210827T200000Z,2021-08-27T20:00:00+00:00,TRADED,3.839868737385864,0.2082178620164674,0.49905603986698505,0.6428571428571429,88.17006288186862
BTCUSDT,nyse_20210903T200000Z,2021-09-03T20:00:00+00:00,TRADED,2.206643171335782,0.018258500852843185,0.8403552423709779,0.42857142857142855,91.11004409256344
BTCUSDT,nyse_20210910T200000Z,2021-09-10T20:00:00+00:00,TRADED,-3.7752856151343672,0.26033402198164474,1.3135039706171352,0.35714285714285715,75.30095930085825
BTCUSDT,nyse_20210917T200000Z,2021-09-17T20:00:00+00:00,BLOCKED,0.0,0.44057353867327465,1.28822976526466,0.5714285714285714,73.27623313929352
BTCUSDT,nyse_20210924T200000Z,2021-09-24T20:00:00+00:00,TRADED,-3.0750588319782994,0.33721316019220193,1.1836963118679482,0.5,78.03697928704712
BTCUSDT,nyse_20211001T200000Z,2021-10-01T20:00:00+00:00,TRADED,2.1150593476831814,0.4247929373717403,0.7599571018587188,0.42857142857142855,79.15314890083117
BTCUSDT,nyse_20211008T200000Z,2021-10-08T20:00:00+00:00,TRADED,-3.463216888644372,0.39368650051765597,0.7126185880176472,0.35714285714285715,79.18569116124542
BTCUSDT,nyse_20211015T200000Z,2021-10-15T20:00:00+00:00,TRADED,-1.2031020869842382,0.16318287683310992,0.8429376063184162,0.5714285714285714,88.61226832843795
BTCUSDT,nyse_20211022T200000Z,2021-10-22T20:00:00+00:00,TRADED,3.0506618785324893,0.0838245892698185,1.0051595708447247,0.2857142857142857,87.28844041416612
BTCUSDT,nyse_20211029T200000Z,2021-10-29T20:00:00+00:00,TRADED,-0.6609145964575406,0.10070898039543244,0.8691881361252324,0.2857142857142857,86.9203241060167
BTCUSDT,nyse_20211105T200000Z,2021-11-05T20:00:00+00:00,TRADED,-1.3066564498874282,0.029154562960641582,0.7574649908873251,0.5,91.67192461880467
BTCUSDT,nyse_20211112T210000Z,2021-11-12T21:00:00+00:00,BLOCKED,0.0,0.27925956769767496,1.5603999428486066,0.35714285714285715,68.59613178501485
BTCUSDT,nyse_20211119T210000Z,2021-11-19T21:00:00+00:00,BLOCKED,0.0,0.8103650160048291,0.5522105664610009,0.21428571428571427,65.16573482338738
BTCUSDT,nyse_20211124T210000Z,2021-11-24T21:00:00+00:00,TRADED,-2.263700967832758,0.07553481397162692,0.9600379294909149,0.5,90.3077995890698
BTCUSDT,nyse_20211126T180000Z,2021-11-26T18:00:00+00:00,BLOCKED,0.0,0.6938536331378272,0.6671525708589093,0.5,72.1219519665345
BTCUSDT,nyse_20211203T210000Z,2021-12-03T21:00:00+00:00,TRADED,-2.9391952861443786,0.12426178144295644,1.1692434133369216,0.35714285714285715,82.89545476269952
BTCUSDT,nyse_20211210T210000Z,2021-12-10T21:00:00+00:00,BLOCKED,0.0,0.3137109908687702,1.352596020256959,0.35714285714285715,72.75757976412758
BTCUSDT,nyse_20211217T210000Z,2021-12-17T21:00:00+00:00,TRADED,-0.9243504073553918,0.37365279617947655,1.0969410400795874,0.5,79.12560166332763
BTCUSDT,nyse_20211223T210000Z,2021-12-23T21:00:00+00:00,TRADED,6.375952650322174,0.4442203060875042,1.0722155633045642,0.7142857142857143,80.3128583425872
BTCUSDT,nyse_20211231T210000Z,2021-12-31T21:00:00+00:00,BLOCKED,0.0,0.6628144058348577,0.8931384579021997,0.6428571428571429,74.79957629897478
BTCUSDT,nyse_20220107T210000Z,2022-01-07T21:00:00+00:00,TRADED,0.5634012979175137,0.007589197917870626,0.9529646277982216,0.6428571428571429,94.07090594359205
BTCUSDT,nyse_20220114T210000Z,2022-01-14T21:00:00+00:00,TRADED,3.4976789395269487,0.18348996028243564,0.9049623814733698,0.5714285714285714,88.01500116816366
BTCUSDT,nyse_20220121T210000Z,2022-01-21T21:00:00+00:00,TRADED,-0.736504711125297,0.020111368407289033,0.6555195721726456,0.5714285714285714,92.82025387037386
BTCUSDT,nyse_20220128T210000Z,2022-01-28T21:00:00+00:00,TRADED,5.117059501471047,0.1263476073305555,0.9079324281628152,0.5,88.81330566674838
BTCUSDT,nyse_20220204T210000Z,2022-02-04T21:00:00+00:00,BLOCKED,0.0,0.6528538452465115,1.6870101116014298,0.2857142857142857,53.57287039992975
BTCUSDT,nyse_20220211T210000Z,2022-02-11T21:00:00+00:00,TRADED,3.2611157770931434,0.031099007789034027,0.9950295790231746,0.5,91.61473506502841
BTCUSDT,nyse_20220218T210000Z,2022-02-18T21:00:00+00:00,TRADED,-0.12750218821346657,0.25551119953160156,0.8261857234349639,0.5714285714285714,85.89672942554114
BTCUSDT,nyse_20220225T210000Z,2022-02-25T21:00:00+00:00,TRADED,4.719481815446063,0.05804823224295191,0.7021247317829397,0.5714285714285714,91.70446375756025
BTCUSDT,nyse_20220304T210000Z,2022-03-04T21:00:00+00:00,TRADED,7.61789789596903,0.2607978898124986,0.5645138559671975,0.35714285714285715,83.09417971139712
BTCUSDT,nyse_20220311T210000Z,2022-03-11T21:00:00+00:00,TRADED,1.4997904177751529,0.4944372271662182,1.1467702834784617,0.7142857142857143,76.97933135751032
BTCUSDT,nyse_20220318T200000Z,2022-03-18T20:00:00+00:00,TRADED,1.364304715767423,0.057842038441512304,1.0601619267280067,0.42857142857142855,88.44767245868948
BTCUSDT,nyse_20220325T200000Z,2022-03-25T20:00:00+00:00,TRADED,1.3767828880326058,0.09656892040813082,1.1246826138927088,0.5,86.5843078381189
BTCUSDT,nyse_20220401T200000Z,2022-04-01T20:00:00+00:00,TRADED,2.919159888518802,0.5393079476162749,0.8851783444562642,0.42857142857142855,75.78506036422722
BTCUSDT,nyse_20220408T200000Z,2022-04-08T20:00:00+00:00,TRADED,0.6536226991076804,0.20440493787057792,0.6736463426999247,0.2857142857142857,83.87044300380654
BTCUSDT,nyse_20220414T200000Z,2022-04-14T20:00:00+00:00,TRADED,-0.3978094867310813,0.12272872982454712,1.2303795851913386,0.5714285714285714,84.06519278568979
BTCUSDT,nyse_20220422T200000Z,2022-04-22T20:00:00+00:00,TRADED,2.740112747332779,0.11514746058869502,0.4476524837097121,0.5714285714285714,90.0250746885678
BTCUSDT,nyse_20220429T200000Z,2022-04-29T20:00:00+00:00,TRADED,0.0015773932005130366,0.4017229234434646,0.7013772177192085,0.5,80.71403166342752
BTCUSDT,nyse_20220506T200000Z,2022-05-06T20:00:00+00:00,TRADED,-3.6100952986322614,0.048134377043314,1.1879440454674755,0.6428571428571429,88.1982254253203
BTCUSDT,nyse_20220513T200000Z,2022-05-13T20:00:00+00:00,TRADED,-0.7503082021827332,0.26035073414751486,0.6526962285372935,0.5714285714285714,85.75439017213192
BTCUSDT,nyse_20220520T200000Z,2022-05-20T20:00:00+00:00,BLOCKED,0.0,0.6649976666253103,0.6817246129767544,0.2857142857142857,70.32359804043205
BTCUSDT,nyse_20220527T200000Z,2022-05-27T20:00:00+00:00,TRADED,-2.6549835852631563,0.3460600451564397,0.5502231461244275,0.42857142857142855,81.4688222012812
BTCUSDT,nyse_20220603T200000Z,2022-06-03T20:00:00+00:00,TRADED,2.609736072335933,0.025825481085727894,0.8407328498079866,0.6428571428571429,93.53454467394918
BTCUSDT,nyse_20220610T200000Z,2022-06-10T20:00:00+00:00,TRADED,-1.227435151404489,0.29422267037292604,0.8913143545152654,0.35714285714285715,82.11109793020806
BTCUSDT,nyse_20220617T200000Z,2022-06-17T20:00:00+00:00,TRADED,-1.9352215743862986,0.14569347396477259,0.5145312388673936,0.6428571428571429,90.00901547162434
BTCUSDT,nyse_20220624T200000Z,2022-06-24T20:00:00+00:00,TRADED,2.507713909642825,0.13016897399171712,0.5839595811088961,0.7142857142857143,91.3479713531848
BTCUSDT,nyse_20220701T200000Z,2022-07-01T20:00:00+00:00,BLOCKED,0.0,0.5327491646734691,1.185156012963337,0.7142857142857143,74.89662973581095
BTCUSDT,nyse_20220708T200000Z,2022-07-08T20:00:00+00:00,TRADED,-0.6938708674717716,0.29131373749206857,0.8627795249886591,0.5,83.96136066199799
BTCUSDT,nyse_20220715T200000Z,2022-07-15T20:00:00+00:00,TRADED,-2.9616598874930826,0.06598081756066379,0.7368106232557625,0.7142857142857143,93.23585830703931
BTCUSDT,nyse_20220722T200000Z,2022-07-22T20:00:00+00:00,TRADED,1.793725640048433,0.3047329083366335,0.7901630296682366,0.42857142857142855,82.68432622539314
ETHUSDT,nyse_20200717T200000Z,2020-07-17T20:00:00+00:00,SKIPPED,0.0,0.3539312790242382,0.8194168405505936,0.21428571428571427,78.59025649928712
ETHUSDT,nyse_20200724T200000Z,2020-07-24T20:00:00+00:00,TRADED,-1.8889224982856996,0.2612516585892721,0.5593598978647274,0.5,84.8455394532567
ETHUSDT,nyse_20200731T200000Z,2020-07-31T20:00:00+00:00,BLOCKED,0.0,0.5035578251971615,1.0279037709789451,0.5,77.02402888354897
ETHUSDT,nyse_20200807T200000Z,2020-08-07T20:00:00+00:00,BLOCKED,0.0,0.26386449258796757,1.1505552548364477,0.35714285714285715,79.25486446030902
ETHUSDT,nyse_20200814T200000Z,2020-08-14T20:00:00+00:00,TRADED,2.1214441402544,0.172966011564974,0.9110068600324596,0.5714285714285714,88.32452907161841
ETHUSDT,nyse_20200821T200000Z,2020-08-21T20:00:00+00:00,TRADED,1.3594841536745539,0.34814663792430917,0.7001190999876732,0.42857142857142855,81.40745182575562
ETHUSDT,nyse_20200828T200000Z,2020-08-28T20:00:00+00:00,BLOCKED,0.0,0.0916880236854989,1.21236648215622,0.42857142857142855,83.6620104339873
ETHUSDT,nyse_20200904T200000Z,2020-09-04T20:00:00+00:00,BLOCKED,0.0,0.6213132732375521,0.6866444346549729,0.35714285714285715,72.49078608124847
ETHUSDT,nyse_20200911T200000Z,2020-09-11T20:00:00+00:00,TRADED,-1.2712759461802479,0.27893341460193316,0.5025325848090207,0.5,84.3254878058255
ETHUSDT,nyse_20200918T200000Z,2020-09-18T20:00:00+00:00,BLOCKED,0.0,0.13340969860277455,1.0807036787081117,0.35714285714285715,84.8312113752262
ETHUSDT,nyse_20200925T200000Z,2020-09-25T20:00:00+00:00,TRADED,0.9875205831925565,0.4138399111991286,1.044350108778935,0.7857142857142857,82.78265676572666
ETHUSDT,nyse_20201002T200000Z,2020-10-02T20:00:00+00:00,TRADED,-2.5891665597864315,0.035053808885010904,0.9416586572144492,0.5,91.49841738573498
ETHUSDT,nyse_20201009T200000Z,2020-10-09T20:00:00+00:00,BLOCKED,0.0,0.6107812137869085,0.9891599317669292,0.35714285714285715,72.80055253567917
ETHUSDT,nyse_20201016T200000Z,2020-10-16T20:00:00+00:00,TRADED,0.6961353132640661,0.10925867781370496,0.8407703675580445,0.42857142857142855,88.43356829959691
ETHUSDT,nyse_20201023T200000Z,2020-10-23T20:00:00+00:00,TRADED,1.9043211153591457,0.4155157062853713,0.8115165861919698,0.35714285714285715,78.54365569748909
ETHUSDT,nyse_20201030T200000Z,2020-10-30T20:00:00+00:00,TRADED,-1.1664294934491377,0.2959683592647856,0.5843053107405486,0.35714285714285715,82.05975413927102
ETHUSDT,nyse_20201106T210000Z,2020-11-06T21:00:00+00:00,TRADED,-1.037202225978081,0.22663339612940303,0.7168990134540993,0.5714285714285714,86.74607658442933
ETHUSDT,nyse_20201113T210000Z,2020-11-13T21:00:00+00:00,TRADED,-1.8645028608468939,0.12959619121494498,0.7899258112170298,0.5714285714285714,89.60011202308986
ETHUSDT,nyse_20201120T210000Z,2020-11-20T21:00:00+00:00,TRADED,1.0583082093004084,0.06003921491087337,0.8274490340974758,0.5,90.76355250262138
ETHUSDT,nyse_20201125T210000Z,2020-11-25T21:00:00+00:00,TRADED,-1.1704728878568662,0.054369152184833625,0.6742405215225067,0.5714285714285714,91.81267199456373
ETHUSDT,nyse_20201127T180000Z,2020-11-27T18:00:00+00:00,TRADED,1.9277859371447725,0.29487309302654385,0.5996228545705751,0.42857142857142855,82.97432079333696
ETHUSDT,nyse_20201204T210000Z,2020-12-04T21:00:00+00:00,BLOCKED,0.0,0.5189757561207254,0.9073781228437221,0.42857142857142855,76.38306599644926
ETHUSDT,nyse_20201211T210000Z,2020-12-11T21:00:00+00:00,TRADED,-2.9624885088821866,0.0713536857604757,0.9582117437271648,0.5,90.43077394822132
ETHUSDT,nyse_20201218T210000Z,2020-12-18T21:00:00+00:00,BLOCKED,0.0,0.43341928900419147,1.1840389392791026,0.6428571428571429,76.96356105116182
ETHUSDT,nyse_20201224T180000Z,2020-12-24T18:00:00+00:00,BLOCKED,0.0,0.7587359864256782,1.4313398295686643,0.35714285714285715,57.707734055083904
ETHUSDT,nyse_20201231T210000Z,2020-12-31T21:00:00+00:00,BLOCKED,0.0,0.08957561483013114,1.1211201504911177,0.7857142857142857,90.40811738492322
ETHUSDT,nyse_20210108T210000Z,2021-01-08T21:00:00+00:00,TRADED,4.602388411075402,0.014818596331264816,0.8518158848725674,0.5714285714285714,92.97592363731574
ETHUSDT,nyse_20210115T210000Z,2021-01-15T21:00:00+00:00,TRADED,0.2318059154735567,0.2326473409946834,0.9603038755610537,0.42857142857142855,84.80448997074461
ETHUSDT,nyse_20210122T210000Z,2021-01-22T21:00:00+00:00,TRADED,4.261865229180786,0.15952398144598715,0.8683388187769402,0.2857142857142857,85.19047113394156
ETHUSDT,nyse_20210129T210000Z,2021-01-29T21:00:00+00:00,TRADED,-0.4414987624686888,0.06657062402271924,0.7605075712647382,0.5,90.57145223462591
ETHUSDT,nyse_20210205T210000Z,2021-02-05T21:00:00+00:00,BLOCKED,0.0,0.2049154003582487,1.1824844789429074,0.6428571428571429,83.72297276872814
ETHUSDT,nyse_20210212T210000Z,2021-02-12T21:00:00+00:00,TRADED,-1.8665595807116748,0.04946725614272286,0.5681435414828223,0.42857142857142855,90.19213952521405
ETHUSDT,nyse_20210219T210000Z,2021-02-19T21:00:00+00:00,TRADED,-1.4466273059622068,0.10832691305719784,0.6601458263956654,0.5,89.343326086553
ETHUSDT,nyse_20210226T210000Z,2021-02-26T21:00:00+00:00,TRADED,-2.620961526159552,0.0901963996518448,0.9133139375701654,0.5,89.8765764808281
ETHUSDT,nyse_20210305T210000Z,2021-03-05T21:00:00+00:00,TRADED,-0.839748703084685,0.09075716469953704,1.035191566852975,0.7857142857142857,92.51315613818463
ETHUSDT,nyse_20210312T210000Z,2021-03-12T21:00:00+00:00,BLOCKED,0.0,0.11213018512615058,1.317380688084971,0.2857142857142857,78.68100487142866
ETHUSDT,nyse_20210319T200000Z,2021-03-19T20:00:00+00:00,BLOCKED,0.0,0.07786760443895373,1.0852571415359946,0.6428571428571429,89.88082399197758
ETHUSDT,nyse_20210326T200000Z,2021-03-26T20:00:00+00:00,TRADED,1.3867843915686209,0.06392988399330202,0.6615405140252012,0.42857142857142855,89.76676811784407
ETHUSDT,nyse_20210401T200000Z,2021-04-01T20:00:00+00:00,TRADED,-1.2395634282169878,0.12289120199804648,0.809080015803416,0.5,88.91496464711629
ETHUSDT,nyse_20210409T200000Z,2021-04-09T20:00:00+00:00,TRADED,-1.892182352982325,0.35066248124650173,0.7742747065588249,0.5714285714285714,83.09816231627937
ETHUSDT,nyse_20210416T200000Z,2021-04-16T20:00:00+00:00,BLOCKED,0.0,0.5500707706584433,0.7150785471741172,0.35714285714285715,74.58615380416344
ETHUSDT,nyse_20210423T200000Z,2021-04-23T20:00:00+00:00,TRADED,-1.8701592843342691,0.1713632595660211,1.0124258482735122,0.35714285714285715,85.41518202634526
ETHUSDT,nyse_20210430T200000Z,2021-04-30T20:00:00+00:00,TRADED,-2.5452409660612276,0.20904074731852731,1.0426313913132146,0.5,85.31954925596915
ETHUSDT,nyse_20210507T200000Z,2021-05-07T20:00:00+00:00,TRADED,-3.3132290240463202,0.08838825425057886,0.8316216459331146,0.5,89.92975722792416
ETHUSDT,nyse_20210514T200000Z,2021-05-14T20:00:00+00:00,TRADED,0.8592493573399206,0.3890378423306618,0.6256622769625674,0.5714285714285714,81.96947522556877
ETHUSDT,nyse_20210521T200000Z,2021-05-21T20:00:00+00:00,TRADED,-0.6513366379375863,0.2075461257748867,0.7789708156623206,0.42857142857142855,85.54276100662099
ETHUSDT,nyse_20210528T200000Z,2021-05-28T20:00:00+00:00,TRADED,-2.6336659841326115,0.22048106146534477,0.9108532222764072,0.5714285714285714,86.92702760396045
ETHUSDT,nyse_20210604T200000Z,2021-06-04T20:00:00+00:00,TRADED,0.17974384020915582,0.2640838181891598,0.8345802047984366,0.5,84.76224064149531
ETHUSDT,nyse_20210611T200000Z,2021-06-11T20:00:00+00:00,TRADED,-2.5523290033765718,0.001937015443953297,0.8737944886094646,0.35714285714285715,90.70773483988373
ETHUSDT,nyse_20210618T200000Z,2021-06-18T20:00:00+00:00,BLOCKED,0.0,0.6025202905843838,0.5678720751746261,0.2857142857142857,72.16116792398871
ETHUSDT,nyse_20210625T200000Z,2021-06-25T20:00:00+00:00,BLOCKED,0.0,0.4675335242978305,1.2409509332552024,0.5,72.77827506508132
ETHUSDT,nyse_20210702T200000Z,2021-07-02T20:00:00+00:00,BLOCKED,0.0,0.9172066905651708,1.28204303244975,0.2857142857142857,55.88226103806003
ETHUSDT,nyse_20210709T200000Z,2021-07-09T20:00:00+00:00,TRADED,-1.8001163982665502,0.28818344933295703,0.7105375445191481,0.5,84.05342796079539
ETHUSDT,nyse_20210716T200000Z,2021-07-16T20:00:00+00:00,BLOCKED,0.0,0.03141184726054331,1.1926058770633863,0.5714285714285714,87.69162284781734
ETHUSDT,nyse_20210723T200000Z,2021-07-23T20:00:00+00:00,BLOCKED,0.0,0.25062677113568604,1.133382844421659,0.5,81.83654178197969
