blocked_adverse_add_opportunity_cost,blocked_beneficial_fill_cost,classification,confirmation_flatten_fee,confirmation_flatten_slippage,early_flatten_fee,early_flatten_slippage,flatten_realized_pnl,missed_paired_grid_pnl,profile_id,reentry_opportunity_loss,scenario,seed,suspected_episode_id,symbol,window_key
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.011457825000000003,0.03437347500000001,-0.2866499999999986,0.0,S2,0.0,MAKER_PROMO_OFF,10,D2-cb237b14dd2e1af4,SNDKUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.02864456250000001,0.08593368750000002,-0.7166249999999964,0.0,S3,0.0,MAKER_PROMO_OFF,10,D2-cb237b14dd2e1af4,SNDKUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.0,0.0,0.0,0.0,S1,0.0,MAKER_PROMO_OFF,17,D2-cb237b14dd2e1af4,SNDKUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.011457825000000003,0.03437347500000001,-0.2866499999999986,0.0,S2,0.0,MAKER_PROMO_OFF,17,D2-cb237b14dd2e1af4,SNDKUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.02864456250000001,0.08593368750000002,-0.7166249999999964,0.0,S3,0.0,MAKER_PROMO_OFF,17,D2-cb237b14dd2e1af4,SNDKUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.0,0.0,0.0,0.0,S1,0.0,MAKER_PROMO_OFF,31,D2-cb237b14dd2e1af4,SNDKUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.011457825000000003,0.03437347500000001,-0.2866499999999986,0.0,S2,0.0,MAKER_PROMO_OFF,31,D2-cb237b14dd2e1af4,SNDKUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.02864456250000001,0.08593368750000002,-0.7166249999999964,0.0,S3,0.0,MAKER_PROMO_OFF,31,D2-cb237b14dd2e1af4,SNDKUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.0,0.0,0.0,0.0,S1,0.0,MAKER_PROMO_OFF,59,D2-cb237b14dd2e1af4,SNDKUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.011457825000000003,0.03437347500000001,-0.2866499999999986,0.0,S2,0.0,MAKER_PROMO_OFF,59,D2-cb237b14dd2e1af4,SNDKUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.02864456250000001,0.08593368750000002,-0.7166249999999964,0.0,S3,0.0,MAKER_PROMO_OFF,59,D2-cb237b14dd2e1af4,SNDKUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.0,0.0,0.0,0.0,S1,0.0,MAKER_PROMO_OFF,97,D2-cb237b14dd2e1af4,SNDKUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.011457825000000003,0.03437347500000001,-0.2866499999999986,0.0,S2,0.0,MAKER_PROMO_OFF,97,D2-cb237b14dd2e1af4,SNDKUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.02864456250000001,0.08593368750000002,-0.7166249999999964,0.0,S3,0.0,MAKER_PROMO_OFF,97,D2-cb237b14dd2e1af4,SNDKUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.0,0.0,0.0,0.0,S1,0.0,PRIMARY_ZERO_MAKER,3,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.011331700000000004,0.022663400000000007,-0.22660000000000313,0.0,S2,0.0,PRIMARY_ZERO_MAKER,3,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.028329250000000004,0.0566585,-0.5665000000000078,0.0,S3,0.0,PRIMARY_ZERO_MAKER,3,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.0,0.0,0.0,0.0,S1,0.0,PRIMARY_ZERO_MAKER,10,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.011331700000000004,0.022663400000000007,-0.22660000000000313,0.0,S2,0.0,PRIMARY_ZERO_MAKER,10,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.028329250000000004,0.0566585,-0.5665000000000078,0.0,S3,0.0,PRIMARY_ZERO_MAKER,10,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.0,0.0,0.0,0.0,S1,0.0,PRIMARY_ZERO_MAKER,17,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.011331700000000004,0.022663400000000007,-0.22660000000000313,0.0,S2,0.0,PRIMARY_ZERO_MAKER,17,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.028329250000000004,0.0566585,-0.5665000000000078,0.0,S3,0.0,PRIMARY_ZERO_MAKER,17,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.0,0.0,0.0,0.0,S1,0.0,PRIMARY_ZERO_MAKER,31,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.011331700000000004,0.022663400000000007,-0.22660000000000313,0.0,S2,0.0,PRIMARY_ZERO_MAKER,31,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.028329250000000004,0.0566585,-0.5665000000000078,0.0,S3,0.0,PRIMARY_ZERO_MAKER,31,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.0,0.0,0.0,0.0,S1,0.0,PRIMARY_ZERO_MAKER,59,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.011331700000000004,0.022663400000000007,-0.22660000000000313,0.0,S2,0.0,PRIMARY_ZERO_MAKER,59,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.028329250000000004,0.0566585,-0.5665000000000078,0.0,S3,0.0,PRIMARY_ZERO_MAKER,59,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.0,0.0,0.0,0.0,S1,0.0,PRIMARY_ZERO_MAKER,97,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.011331700000000004,0.022663400000000007,-0.22660000000000313,0.0,S2,0.0,PRIMARY_ZERO_MAKER,97,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.028329250000000004,0.0566585,-0.5665000000000078,0.0,S3,0.0,PRIMARY_ZERO_MAKER,97,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.0,0.0,0.0,0.0,S1,0.0,EXECUTION_STRESS,3,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.016997550000000004,0.056658500000000014,-0.22660000000000313,0.0,S2,0.0,EXECUTION_STRESS,3,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.042493875,0.14164625,-0.5665000000000078,0.0,S3,0.0,EXECUTION_STRESS,3,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.0,0.0,0.0,0.0,S1,0.0,EXECUTION_STRESS,10,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.016997550000000004,0.056658500000000014,-0.22660000000000313,0.0,S2,0.0,EXECUTION_STRESS,10,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.042493875,0.14164625,-0.5665000000000078,0.0,S3,0.0,EXECUTION_STRESS,10,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.0,0.0,0.0,0.0,S1,0.0,EXECUTION_STRESS,17,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.016997550000000004,0.056658500000000014,-0.22660000000000313,0.0,S2,0.0,EXECUTION_STRESS,17,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.042493875,0.14164625,-0.5665000000000078,0.0,S3,0.0,EXECUTION_STRESS,17,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.0,0.0,0.0,0.0,S1,0.0,EXECUTION_STRESS,31,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.016997550000000004,0.056658500000000014,-0.22660000000000313,0.0,S2,0.0,EXECUTION_STRESS,31,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.042493875,0.14164625,-0.5665000000000078,0.0,S3,0.0,EXECUTION_STRESS,31,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.0,0.0,0.0,0.0,S1,0.0,EXECUTION_STRESS,59,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.016997550000000004,0.056658500000000014,-0.22660000000000313,0.0,S2,0.0,EXECUTION_STRESS,59,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.042493875,0.14164625,-0.5665000000000078,0.0,S3,0.0,EXECUTION_STRESS,59,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.0,0.0,0.0,0.0,S1,0.0,EXECUTION_STRESS,97,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.016997550000000004,0.056658500000000014,-0.22660000000000313,0.0,S2,0.0,EXECUTION_STRESS,97,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.042493875,0.14164625,-0.5665000000000078,0.0,S3,0.0,EXECUTION_STRESS,97,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.0,0.0,0.0,0.0,S1,0.0,MAKER_PROMO_OFF,3,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.011331700000000004,0.03399510000000001,-0.22660000000000313,0.0,S2,0.0,MAKER_PROMO_OFF,3,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.028329250000000004,0.08498775,-0.5665000000000078,0.0,S3,0.0,MAKER_PROMO_OFF,3,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.0,0.0,0.0,0.0,S1,0.0,MAKER_PROMO_OFF,10,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.011331700000000004,0.03399510000000001,-0.22660000000000313,0.0,S2,0.0,MAKER_PROMO_OFF,10,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.028329250000000004,0.08498775,-0.5665000000000078,0.0,S3,0.0,MAKER_PROMO_OFF,10,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.0,0.0,0.0,0.0,S1,0.0,MAKER_PROMO_OFF,17,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.011331700000000004,0.03399510000000001,-0.22660000000000313,0.0,S2,0.0,MAKER_PROMO_OFF,17,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.028329250000000004,0.08498775,-0.5665000000000078,0.0,S3,0.0,MAKER_PROMO_OFF,17,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.0,0.0,0.0,0.0,S1,0.0,MAKER_PROMO_OFF,31,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.011331700000000004,0.03399510000000001,-0.22660000000000313,0.0,S2,0.0,MAKER_PROMO_OFF,31,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.028329250000000004,0.08498775,-0.5665000000000078,0.0,S3,0.0,MAKER_PROMO_OFF,31,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.0,0.0,0.0,0.0,S1,0.0,MAKER_PROMO_OFF,59,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.011331700000000004,0.03399510000000001,-0.22660000000000313,0.0,S2,0.0,MAKER_PROMO_OFF,59,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.028329250000000004,0.08498775,-0.5665000000000078,0.0,S3,0.0,MAKER_PROMO_OFF,59,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.0,0.0,0.0,0.0,S1,0.0,MAKER_PROMO_OFF,97,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.011331700000000004,0.03399510000000001,-0.22660000000000313,0.0,S2,0.0,MAKER_PROMO_OFF,97,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.028329250000000004,0.08498775,-0.5665000000000078,0.0,S3,0.0,MAKER_PROMO_OFF,97,D2-26e2b0070e7b30d2,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.0,0.0,0.0,0.0,S1,0.0,PRIMARY_ZERO_MAKER,3,D2-2a53b8b913c713d1,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.01249362,0.02498724,-0.15933999999999957,0.0,S2,0.0,PRIMARY_ZERO_MAKER,3,D2-2a53b8b913c713d1,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.03123405,0.062468100000000006,-0.3983499999999989,0.0,S3,0.0,PRIMARY_ZERO_MAKER,3,D2-2a53b8b913c713d1,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.0,0.0,0.0,0.0,S1,0.0,PRIMARY_ZERO_MAKER,10,D2-2a53b8b913c713d1,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.01249362,0.02498724,-0.15933999999999957,0.0,S2,0.0,PRIMARY_ZERO_MAKER,10,D2-2a53b8b913c713d1,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.03123405,0.062468100000000006,-0.3983499999999989,0.0,S3,0.0,PRIMARY_ZERO_MAKER,10,D2-2a53b8b913c713d1,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.0,0.0,0.0,0.0,S1,0.0,PRIMARY_ZERO_MAKER,17,D2-2a53b8b913c713d1,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.01249362,0.02498724,-0.15933999999999957,0.0,S2,0.0,PRIMARY_ZERO_MAKER,17,D2-2a53b8b913c713d1,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.03123405,0.062468100000000006,-0.3983499999999989,0.0,S3,0.0,PRIMARY_ZERO_MAKER,17,D2-2a53b8b913c713d1,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.0,0.0,0.0,0.0,S1,0.0,PRIMARY_ZERO_MAKER,31,D2-2a53b8b913c713d1,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.01249362,0.02498724,-0.15933999999999957,0.0,S2,0.0,PRIMARY_ZERO_MAKER,31,D2-2a53b8b913c713d1,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.03123405,0.062468100000000006,-0.3983499999999989,0.0,S3,0.0,PRIMARY_ZERO_MAKER,31,D2-2a53b8b913c713d1,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.0,0.0,0.0,0.0,S1,0.0,PRIMARY_ZERO_MAKER,59,D2-2a53b8b913c713d1,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.01249362,0.02498724,-0.15933999999999957,0.0,S2,0.0,PRIMARY_ZERO_MAKER,59,D2-2a53b8b913c713d1,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.03123405,0.062468100000000006,-0.3983499999999989,0.0,S3,0.0,PRIMARY_ZERO_MAKER,59,D2-2a53b8b913c713d1,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.0,0.0,0.0,0.0,S1,0.0,PRIMARY_ZERO_MAKER,97,D2-2a53b8b913c713d1,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.01249362,0.02498724,-0.15933999999999957,0.0,S2,0.0,PRIMARY_ZERO_MAKER,97,D2-2a53b8b913c713d1,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.03123405,0.062468100000000006,-0.3983499999999989,0.0,S3,0.0,PRIMARY_ZERO_MAKER,97,D2-2a53b8b913c713d1,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.0,0.0,0.0,0.0,S1,0.0,EXECUTION_STRESS,3,D2-2a53b8b913c713d1,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.01874043,0.062468100000000006,-0.15933999999999957,0.0,S2,0.0,EXECUTION_STRESS,3,D2-2a53b8b913c713d1,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.046851075,0.15617025,-0.3983499999999989,0.0,S3,0.0,EXECUTION_STRESS,3,D2-2a53b8b913c713d1,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.0,0.0,0.0,0.0,S1,0.0,EXECUTION_STRESS,10,D2-2a53b8b913c713d1,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.01874043,0.062468100000000006,-0.15933999999999957,0.0,S2,0.0,EXECUTION_STRESS,10,D2-2a53b8b913c713d1,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.046851075,0.15617025,-0.3983499999999989,0.0,S3,0.0,EXECUTION_STRESS,10,D2-2a53b8b913c713d1,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.0,0.0,0.0,0.0,S1,0.0,EXECUTION_STRESS,17,D2-2a53b8b913c713d1,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.01874043,0.062468100000000006,-0.15933999999999957,0.0,S2,0.0,EXECUTION_STRESS,17,D2-2a53b8b913c713d1,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.046851075,0.15617025,-0.3983499999999989,0.0,S3,0.0,EXECUTION_STRESS,17,D2-2a53b8b913c713d1,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.0,0.0,0.0,0.0,S1,0.0,EXECUTION_STRESS,31,D2-2a53b8b913c713d1,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
0.0,0.0,FALSE_BREAKOUT,0.0,0.0,0.01874043,0.062468100000000006,-0.15933999999999957,0.0,S2,0.0,EXECUTION_STRESS,31,D2-2a53b8b913c713d1,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
