adverse_add_block_enabled,adverse_inventory_direction,adverse_inventory_qty,automatic_releverage,base_net_pnl,baseline_confirmation_execution_credit,blocked_adverse_add_opportunity_cost,blocked_beneficial_fill_cost,classification,confirmation_delay_execution_cost,confirmation_delay_inventory_loss,confirmation_flatten_fee,confirmation_flatten_qty,confirmation_flatten_slippage,confirmation_horizon_minutes,confirmation_price,confirmation_state,confirmation_time,control_inventory_drag,control_inventory_loss_before_confirmation,control_net_pnl,control_paired_grid_pnl,detector,did_resume_normal_grid,early_action_executed,early_defense_time,early_flatten_fee,early_flatten_qty,early_flatten_reference_qty,early_flatten_slippage,event_detected,false_breakout_defense_cost,false_breakout_exit_cost,false_breakout_label,false_breakout_missed_grid_pnl,false_breakout_opportunity_cost,flatten_cost,flatten_realized_pnl,forced_exit_count,funding,grid_edge_retention,gross_inventory_qty,inventory_at_signal,inventory_drag,inventory_drag_ratio,inventory_loss_before_confirmation,inventory_loss_before_signal,inventory_pnl_delta,inventory_realized_pnl,inventory_tail_reduction,long_inventory_qty,max_drawdown,max_drawdown_pct,max_inventory_utilization,max_unpaired_lot_age,max_unpaired_lots,mean_cycle_pnl,median_cycle_pnl,missed_paired_grid_pnl,missed_reversion_pnl,net_inventory_qty,net_pnl,paired_cycle_count,paired_grid_pnl,paired_grid_pnl_before_signal,partial_flatten_count,peak_negative_inventory_pnl,phase,pnl_accounted_net_pnl,pnl_reconciliation_residual,positive_cycle_ratio,profile_id,r3_action,reduce_only_after_confirmation,reduce_only_duration,reentry_opportunity_loss,response,scenario,seed,short_inventory_qty,signal_time,slippage_cost,stage_state,suspected_episode_id,suspected_time,symbol,tail_efficiency_score,tail_saved_before_confirmation,taker_cost,time_to_confirmation_minutes,true_breakout_loss_avoided,validation_split,window_key,worst_window_pnl
True,NONE,0.23,False,-4.590941309617254,0.0,0.0,0.0,FALSE_BREAKOUT,,,0.0,0.0,0.0,10,,NORMAL_GRID,,4.975155309612737,0.0,-4.590941309617254,1.1813741413326375,NONE,True,True,2026-06-06T03:23:59.999000+00:00,0.0241980125,0.0575,0.23,0.0725940375,True,0.376242050000001,0.0,UNRESOLVED,0.0,,0.0,-0.2794500000000008,0.0,-0.22926696083200004,1.0,0.23,0.28,4.975155309612737,4.211329108660329,0.0,0.0,0.0,-4.975155309612737,0.0,0.23,6.471774145289623,0.012943548290579246,0.4880456,165.0,2.0,1.1813741413326375,1.1813741413326375,0.0,0.0,0.23,-4.967183359617255,1.0,1.1813741413326375,1.1813741413326375,0,4.975155309612737,PHASE2_LIMITED_ROBUSTNESS,-4.967183359617255,0.0,1.0,S3-C1-10m,NONE,False,0,0.0,R0,MAKER_PROMO_OFF,3,0.0,,0.3559745058190207,NORMAL_GRID,D2-e91166da0fe9e2c3,2026-06-06T03:23:59.999000+00:00,MUUSDT,0.0,0.0,0.21191867468615588,,0.0,EXPOSED_LATE,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00,-4.967183359617255
True,NONE,0.23,False,-3.4444779436490784,0.0,0.0,0.0,FALSE_BREAKOUT,,,0.0,0.0,0.0,10,,NORMAL_GRID,,4.975155309612737,0.0,-3.4444779436490784,2.3802501321026606,NONE,True,True,2026-06-06T03:23:59.999000+00:00,0.009679205000000001,0.023000000000000003,0.23,0.029037615000000006,True,0.1504968200000003,0.0,UNRESOLVED,0.0,,0.0,-0.11178000000000032,0.0,-0.22926696083200004,1.0,0.23,0.28,4.975155309612737,2.0901817176742656,0.0,0.0,0.0,-4.975155309612737,0.0,0.23,6.094198915289625,0.01218839783057925,0.5253359999999999,154.0,2.0,1.1901250660513303,1.1901250660513303,0.0,0.0,0.23,-3.5949747636490788,2.0,2.3802501321026606,2.3802501321026606,0,4.975155309612737,PHASE2_LIMITED_ROBUSTNESS,-3.5949747636490788,0.0,1.0,S2-C1-10m,NONE,False,0,0.0,R0,MAKER_PROMO_OFF,10,0.0,,0.3559745058190207,NORMAL_GRID,D2-e91166da0fe9e2c3,2026-06-06T03:23:59.999000+00:00,MUUSDT,0.0,0.0,0.2643312994880019,,0.0,EXPOSED_LATE,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00,-3.5949747636490788
True,NONE,0.23,False,-3.4444779436490784,0.0,0.0,0.0,FALSE_BREAKOUT,,,0.0,0.0,0.0,10,,NORMAL_GRID,,4.975155309612737,0.0,-3.4444779436490784,2.3802501321026606,NONE,True,True,2026-06-06T03:23:59.999000+00:00,0.0241980125,0.0575,0.23,0.0725940375,True,0.37624205000000055,0.0,UNRESOLVED,0.0,,0.0,-0.2794500000000008,0.0,-0.22926696083200004,1.0,0.23,0.28,4.975155309612737,2.0901817176742656,0.0,0.0,0.0,-4.975155309612737,0.0,0.23,6.152274145289625,0.01230454829057925,0.5253359999999999,154.0,2.0,1.1901250660513303,1.1901250660513303,0.0,0.0,0.23,-3.820719993649079,2.0,2.3802501321026606,2.3802501321026606,0,4.975155309612737,PHASE2_LIMITED_ROBUSTNESS,-3.820719993649079,0.0,1.0,S3-C1-10m,NONE,False,0,0.0,R0,MAKER_PROMO_OFF,10,0.0,,0.3559745058190207,NORMAL_GRID,D2-e91166da0fe9e2c3,2026-06-06T03:23:59.999000+00:00,MUUSDT,0.0,0.0,0.2643312994880019,,0.0,EXPOSED_LATE,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00,-3.820719993649079
True,NONE,0.23,False,-3.4444779436490784,0.0,0.0,0.0,FALSE_BREAKOUT,,,0.0,0.0,0.0,10,,NORMAL_GRID,,4.975155309612737,0.0,-3.4444779436490784,2.3802501321026606,NONE,True,True,2026-06-06T03:23:59.999000+00:00,0.009679205000000001,0.023000000000000003,0.23,0.029037615000000006,True,0.1504968200000003,0.0,UNRESOLVED,0.0,,0.0,-0.11178000000000032,0.0,-0.22926696083200004,1.0,0.23,0.28,4.975155309612737,2.0901817176742656,0.0,0.0,0.0,-4.975155309612737,0.0,0.23,6.094198915289625,0.01218839783057925,0.5253359999999999,165.0,2.0,1.1901250660513303,1.1901250660513303,0.0,0.0,0.23,-3.5949747636490788,2.0,2.3802501321026606,2.3802501321026606,0,4.975155309612737,PHASE2_LIMITED_ROBUSTNESS,-3.5949747636490788,0.0,1.0,S2-C1-10m,NONE,False,0,0.0,R0,MAKER_PROMO_OFF,17,0.0,,0.3559745058190207,NORMAL_GRID,D2-e91166da0fe9e2c3,2026-06-06T03:23:59.999000+00:00,MUUSDT,0.0,0.0,0.2643312994880018,,0.0,EXPOSED_LATE,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00,-3.5949747636490788
True,NONE,0.23,False,-3.4444779436490784,0.0,0.0,0.0,FALSE_BREAKOUT,,,0.0,0.0,0.0,10,,NORMAL_GRID,,4.975155309612737,0.0,-3.4444779436490784,2.3802501321026606,NONE,True,True,2026-06-06T03:23:59.999000+00:00,0.0241980125,0.0575,0.23,0.0725940375,True,0.37624205000000055,0.0,UNRESOLVED,0.0,,0.0,-0.2794500000000008,0.0,-0.22926696083200004,1.0,0.23,0.28,4.975155309612737,2.0901817176742656,0.0,0.0,0.0,-4.975155309612737,0.0,0.23,6.152274145289625,0.01230454829057925,0.5253359999999999,165.0,2.0,1.1901250660513303,1.1901250660513303,0.0,0.0,0.23,-3.820719993649079,2.0,2.3802501321026606,2.3802501321026606,0,4.975155309612737,PHASE2_LIMITED_ROBUSTNESS,-3.820719993649079,0.0,1.0,S3-C1-10m,NONE,False,0,0.0,R0,MAKER_PROMO_OFF,17,0.0,,0.3559745058190207,NORMAL_GRID,D2-e91166da0fe9e2c3,2026-06-06T03:23:59.999000+00:00,MUUSDT,0.0,0.0,0.2643312994880018,,0.0,EXPOSED_LATE,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00,-3.820719993649079
True,NONE,0.23,False,-3.4444779436490784,0.0,0.0,0.0,FALSE_BREAKOUT,,,0.0,0.0,0.0,10,,NORMAL_GRID,,4.975155309612737,0.0,-3.4444779436490784,2.3802501321026606,NONE,True,True,2026-06-06T03:23:59.999000+00:00,0.009679205000000001,0.023000000000000003,0.23,0.029037615000000006,True,0.1504968200000003,0.0,UNRESOLVED,0.0,,0.0,-0.11178000000000032,0.0,-0.22926696083200004,1.0,0.23,0.28,4.975155309612737,2.0901817176742656,0.0,0.0,0.0,-4.975155309612737,0.0,0.23,6.094198915289625,0.01218839783057925,0.5253359999999999,165.0,2.0,1.1901250660513303,1.1901250660513303,0.0,0.0,0.23,-3.5949747636490788,2.0,2.3802501321026606,2.3802501321026606,0,4.975155309612737,PHASE2_LIMITED_ROBUSTNESS,-3.5949747636490788,0.0,1.0,S2-C1-10m,NONE,False,0,0.0,R0,MAKER_PROMO_OFF,31,0.0,,0.3559745058190207,NORMAL_GRID,D2-e91166da0fe9e2c3,2026-06-06T03:23:59.999000+00:00,MUUSDT,0.0,0.0,0.2643312994880018,,0.0,EXPOSED_LATE,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00,-3.5949747636490788
True,NONE,0.23,False,-3.4444779436490784,0.0,0.0,0.0,FALSE_BREAKOUT,,,0.0,0.0,0.0,10,,NORMAL_GRID,,4.975155309612737,0.0,-3.4444779436490784,2.3802501321026606,NONE,True,True,2026-06-06T03:23:59.999000+00:00,0.0241980125,0.0575,0.23,0.0725940375,True,0.37624205000000055,0.0,UNRESOLVED,0.0,,0.0,-0.2794500000000008,0.0,-0.22926696083200004,1.0,0.23,0.28,4.975155309612737,2.0901817176742656,0.0,0.0,0.0,-4.975155309612737,0.0,0.23,6.152274145289625,0.01230454829057925,0.5253359999999999,165.0,2.0,1.1901250660513303,1.1901250660513303,0.0,0.0,0.23,-3.820719993649079,2.0,2.3802501321026606,2.3802501321026606,0,4.975155309612737,PHASE2_LIMITED_ROBUSTNESS,-3.820719993649079,0.0,1.0,S3-C1-10m,NONE,False,0,0.0,R0,MAKER_PROMO_OFF,31,0.0,,0.3559745058190207,NORMAL_GRID,D2-e91166da0fe9e2c3,2026-06-06T03:23:59.999000+00:00,MUUSDT,0.0,0.0,0.2643312994880018,,0.0,EXPOSED_LATE,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00,-3.820719993649079
True,NONE,0.23,False,-3.443197697764632,0.0,0.0,0.0,FALSE_BREAKOUT,,,0.0,0.0,0.0,10,,NORMAL_GRID,,4.976279318842715,0.0,-3.443197697764632,2.3826546433174807,NONE,True,True,2026-06-06T03:23:59.999000+00:00,0.009679205000000001,0.023000000000000003,0.23,0.029037615000000006,True,0.1504968200000003,0.0,UNRESOLVED,0.0,,0.0,-0.11178000000000032,0.0,-0.22926696083200004,1.0,0.23,0.28,4.976279318842715,2.0885441088994794,0.0,0.0,0.0,-4.976279318842715,0.0,0.23,6.094198915289623,0.012188397830579246,0.48523440000000007,97.0,2.0,1.1913273216587403,1.1913273216587403,0.0,0.0,0.23,-3.5936945177646322,2.0,2.3826546433174807,2.3826546433174807,0,4.976279318842715,PHASE2_LIMITED_ROBUSTNESS,-3.5936945177646322,0.0,1.0,S2-C1-10m,NONE,False,0,0.0,R0,MAKER_PROMO_OFF,59,0.0,,0.3559745058190207,NORMAL_GRID,D2-e91166da0fe9e2c3,2026-06-06T03:23:59.999000+00:00,MUUSDT,0.0,0.0,0.2643315555883988,,0.0,EXPOSED_LATE,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00,-3.5936945177646322
True,NONE,0.23,False,-3.443197697764632,0.0,0.0,0.0,FALSE_BREAKOUT,,,0.0,0.0,0.0,10,,NORMAL_GRID,,4.976279318842715,0.0,-3.443197697764632,2.3826546433174807,NONE,True,True,2026-06-06T03:23:59.999000+00:00,0.0241980125,0.0575,0.23,0.0725940375,True,0.37624205000000055,0.0,UNRESOLVED,0.0,,0.0,-0.2794500000000008,0.0,-0.22926696083200004,1.0,0.23,0.28,4.976279318842715,2.0885441088994794,0.0,0.0,0.0,-4.976279318842715,0.0,0.23,6.152274145289623,0.012304548290579247,0.48523440000000007,97.0,2.0,1.1913273216587403,1.1913273216587403,0.0,0.0,0.23,-3.8194397477646325,2.0,2.3826546433174807,2.3826546433174807,0,4.976279318842715,PHASE2_LIMITED_ROBUSTNESS,-3.8194397477646325,0.0,1.0,S3-C1-10m,NONE,False,0,0.0,R0,MAKER_PROMO_OFF,59,0.0,,0.3559745058190207,NORMAL_GRID,D2-e91166da0fe9e2c3,2026-06-06T03:23:59.999000+00:00,MUUSDT,0.0,0.0,0.2643315555883988,,0.0,EXPOSED_LATE,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00,-3.8194397477646325
True,NONE,0.23,False,-2.2967343317964555,0.0,0.0,0.0,FALSE_BREAKOUT,,,0.0,0.0,0.0,10,,NORMAL_GRID,,4.976279318842715,0.0,-2.2967343317964555,3.5815306340875033,NONE,True,True,2026-06-06T03:23:59.999000+00:00,0.009679205000000001,0.023000000000000003,0.23,0.029037615000000006,True,0.1504968200000003,0.0,UNRESOLVED,0.0,,0.0,-0.11178000000000032,0.0,-0.22926696083200004,1.0,0.23,0.28,4.976279318842715,1.3894281041408887,0.0,0.0,0.0,-4.976279318842715,0.0,0.23,6.094198915289624,0.012188397830579248,0.4903136,97.0,2.0,1.1938435446958344,1.1938435446958344,0.0,0.0,0.23,-2.447231151796456,3.0,3.5815306340875033,3.5815306340875033,0,4.976279318842715,PHASE2_LIMITED_ROBUSTNESS,-2.447231151796456,0.0,1.0,S2-C1-10m,NONE,False,0,0.0,R0,MAKER_PROMO_OFF,97,0.0,,0.3559745058190207,NORMAL_GRID,D2-e91166da0fe9e2c3,2026-06-06T03:23:59.999000+00:00,MUUSDT,0.0,0.0,0.3167441803902449,,0.0,EXPOSED_LATE,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00,-2.447231151796456
True,NONE,0.23,False,-2.2967343317964555,0.0,0.0,0.0,FALSE_BREAKOUT,,,0.0,0.0,0.0,10,,NORMAL_GRID,,4.976279318842715,0.0,-2.2967343317964555,3.5815306340875033,NONE,True,True,2026-06-06T03:23:59.999000+00:00,0.0241980125,0.0575,0.23,0.0725940375,True,0.37624205000000055,0.0,UNRESOLVED,0.0,,0.0,-0.2794500000000008,0.0,-0.22926696083200004,1.0,0.23,0.28,4.976279318842715,1.3894281041408887,0.0,0.0,0.0,-4.976279318842715,0.0,0.23,6.152274145289624,0.012304548290579248,0.4903136,97.0,2.0,1.1938435446958344,1.1938435446958344,0.0,0.0,0.23,-2.672976381796456,3.0,3.5815306340875033,3.5815306340875033,0,4.976279318842715,PHASE2_LIMITED_ROBUSTNESS,-2.672976381796456,0.0,1.0,S3-C1-10m,NONE,False,0,0.0,R0,MAKER_PROMO_OFF,97,0.0,,0.3559745058190207,NORMAL_GRID,D2-e91166da0fe9e2c3,2026-06-06T03:23:59.999000+00:00,MUUSDT,0.0,0.0,0.3167441803902449,,0.0,EXPOSED_LATE,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00,-2.672976381796456
True,NONE,0.16999999999999998,False,-4.072308924049339,0.0,0.0,0.0,FALSE_BREAKOUT,,,0.0,0.0,0.0,10,,NORMAL_GRID,,4.862198158422682,0.0,-4.072308924049339,1.1410781351347896,NONE,True,True,2026-06-19T04:03:59.999000+00:00,0.0094554,0.016999999999999998,0.16999999999999998,0.0189108,True,0.10146619999999906,0.0,UNRESOLVED,0.0,,0.0,-0.07309999999999922,0.0,0.0,1.0,0.16999999999999998,0.21000000000000002,4.862198158422682,4.261056284150372,0.0,0.0,0.0,-4.862198158422682,0.0,0.16999999999999998,5.558753259184145,0.011117506518368288,0.5024756,129.0,2.0,1.1410781351347896,1.1410781351347896,0.0,0.0,0.16999999999999998,-4.173775124049338,1.0,1.1410781351347896,1.1410781351347896,0,4.862198158422682,PHASE2_LIMITED_ROBUSTNESS,-4.173775124049338,0.0,1.0,S2-C1-10m,NONE,False,0,0.0,R0,PRIMARY_ZERO_MAKER,3,0.0,,0.23420400184157733,NORMAL_GRID,D2-aabb8c8c40d9a340,2026-06-19T04:03:59.999000+00:00,MUUSDT,0.0,0.0,0.11698489891986788,,0.0,EXPOSED_LATE,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00,-4.173775124049338
True,NONE,0.16999999999999998,False,-4.072308924049339,0.0,0.0,0.0,FALSE_BREAKOUT,,,0.0,0.0,0.0,10,,NORMAL_GRID,,4.862198158422682,0.0,-4.072308924049339,1.1410781351347896,NONE,True,True,2026-06-19T04:03:59.999000+00:00,0.0236385,0.042499999999999996,0.16999999999999998,0.047277,True,0.25366549999999766,0.0,UNRESOLVED,0.0,,0.0,-0.18274999999999805,0.0,0.0,1.0,0.16999999999999998,0.21000000000000002,4.862198158422682,4.261056284150372,0.0,0.0,0.0,-4.862198158422682,0.0,0.16999999999999998,5.601302559184145,0.01120260511836829,0.5024756,129.0,2.0,1.1410781351347896,1.1410781351347896,0.0,0.0,0.16999999999999998,-4.3259744240493365,1.0,1.1410781351347896,1.1410781351347896,0,4.862198158422682,PHASE2_LIMITED_ROBUSTNESS,-4.3259744240493365,0.0,1.0,S3-C1-10m,NONE,False,0,0.0,R0,PRIMARY_ZERO_MAKER,3,0.0,,0.23420400184157733,NORMAL_GRID,D2-aabb8c8c40d9a340,2026-06-19T04:03:59.999000+00:00,MUUSDT,0.0,0.0,0.11698489891986788,,0.0,EXPOSED_LATE,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00,-4.3259744240493365
True,NONE,0.16999999999999998,False,-4.072308924049339,0.0,0.0,0.0,FALSE_BREAKOUT,,,0.0,0.0,0.0,10,,NORMAL_GRID,,4.862198158422682,0.0,-4.072308924049339,1.1410781351347896,NONE,True,True,2026-06-19T04:03:59.999000+00:00,0.0094554,0.016999999999999998,0.16999999999999998,0.0189108,True,0.10146619999999906,0.0,UNRESOLVED,0.0,,0.0,-0.07309999999999922,0.0,0.0,1.0,0.16999999999999998,0.21000000000000002,4.862198158422682,4.261056284150372,0.0,0.0,0.0,-4.862198158422682,0.0,0.16999999999999998,5.558753259184145,0.011117506518368288,0.4787664000000001,129.0,2.0,1.1410781351347896,1.1410781351347896,0.0,0.0,0.16999999999999998,-4.173775124049338,1.0,1.1410781351347896,1.1410781351347896,0,4.862198158422682,PHASE2_LIMITED_ROBUSTNESS,-4.173775124049338,0.0,1.0,S2-C1-10m,NONE,False,0,0.0,R0,PRIMARY_ZERO_MAKER,10,0.0,,0.23420400184157733,NORMAL_GRID,D2-aabb8c8c40d9a340,2026-06-19T04:03:59.999000+00:00,MUUSDT,0.0,0.0,0.11698489891986788,,0.0,EXPOSED_LATE,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00,-4.173775124049338
True,NONE,0.16999999999999998,False,-4.072308924049339,0.0,0.0,0.0,FALSE_BREAKOUT,,,0.0,0.0,0.0,10,,NORMAL_GRID,,4.862198158422682,0.0,-4.072308924049339,1.1410781351347896,NONE,True,True,2026-06-19T04:03:59.999000+00:00,0.0236385,0.042499999999999996,0.16999999999999998,0.047277,True,0.25366549999999766,0.0,UNRESOLVED,0.0,,0.0,-0.18274999999999805,0.0,0.0,1.0,0.16999999999999998,0.21000000000000002,4.862198158422682,4.261056284150372,0.0,0.0,0.0,-4.862198158422682,0.0,0.16999999999999998,5.601302559184145,0.01120260511836829,0.4787664000000001,129.0,2.0,1.1410781351347896,1.1410781351347896,0.0,0.0,0.16999999999999998,-4.3259744240493365,1.0,1.1410781351347896,1.1410781351347896,0,4.862198158422682,PHASE2_LIMITED_ROBUSTNESS,-4.3259744240493365,0.0,1.0,S3-C1-10m,NONE,False,0,0.0,R0,PRIMARY_ZERO_MAKER,10,0.0,,0.23420400184157733,NORMAL_GRID,D2-aabb8c8c40d9a340,2026-06-19T04:03:59.999000+00:00,MUUSDT,0.0,0.0,0.11698489891986788,,0.0,EXPOSED_LATE,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00,-4.3259744240493365
True,NONE,0.16999999999999998,False,-4.072308924049339,0.0,0.0,0.0,FALSE_BREAKOUT,,,0.0,0.0,0.0,10,,NORMAL_GRID,,4.862198158422682,0.0,-4.072308924049339,1.1410781351347896,NONE,True,True,2026-06-19T04:03:59.999000+00:00,0.0094554,0.016999999999999998,0.16999999999999998,0.0189108,True,0.10146619999999906,0.0,UNRESOLVED,0.0,,0.0,-0.07309999999999922,0.0,0.0,1.0,0.16999999999999998,0.21000000000000002,4.862198158422682,4.261056284150372,0.0,0.0,0.0,-4.862198158422682,0.0,0.16999999999999998,5.558753259184145,0.011117506518368288,0.4787664000000001,129.0,2.0,1.1410781351347896,1.1410781351347896,0.0,0.0,0.16999999999999998,-4.173775124049338,1.0,1.1410781351347896,1.1410781351347896,0,4.862198158422682,PHASE2_LIMITED_ROBUSTNESS,-4.173775124049338,0.0,1.0,S2-C1-10m,NONE,False,0,0.0,R0,PRIMARY_ZERO_MAKER,17,0.0,,0.23420400184157733,NORMAL_GRID,D2-aabb8c8c40d9a340,2026-06-19T04:03:59.999000+00:00,MUUSDT,0.0,0.0,0.11698489891986788,,0.0,EXPOSED_LATE,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00,-4.173775124049338
True,NONE,0.16999999999999998,False,-4.072308924049339,0.0,0.0,0.0,FALSE_BREAKOUT,,,0.0,0.0,0.0,10,,NORMAL_GRID,,4.862198158422682,0.0,-4.072308924049339,1.1410781351347896,NONE,True,True,2026-06-19T04:03:59.999000+00:00,0.0236385,0.042499999999999996,0.16999999999999998,0.047277,True,0.25366549999999766,0.0,UNRESOLVED,0.0,,0.0,-0.18274999999999805,0.0,0.0,1.0,0.16999999999999998,0.21000000000000002,4.862198158422682,4.261056284150372,0.0,0.0,0.0,-4.862198158422682,0.0,0.16999999999999998,5.601302559184145,0.01120260511836829,0.4787664000000001,129.0,2.0,1.1410781351347896,1.1410781351347896,0.0,0.0,0.16999999999999998,-4.3259744240493365,1.0,1.1410781351347896,1.1410781351347896,0,4.862198158422682,PHASE2_LIMITED_ROBUSTNESS,-4.3259744240493365,0.0,1.0,S3-C1-10m,NONE,False,0,0.0,R0,PRIMARY_ZERO_MAKER,17,0.0,,0.23420400184157733,NORMAL_GRID,D2-aabb8c8c40d9a340,2026-06-19T04:03:59.999000+00:00,MUUSDT,0.0,0.0,0.11698489891986788,,0.0,EXPOSED_LATE,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00,-4.3259744240493365
True,NONE,0.16999999999999998,False,-4.072308924049339,0.0,0.0,0.0,FALSE_BREAKOUT,,,0.0,0.0,0.0,10,,NORMAL_GRID,,4.862198158422682,0.0,-4.072308924049339,1.1410781351347896,NONE,True,True,2026-06-19T04:03:59.999000+00:00,0.0094554,0.016999999999999998,0.16999999999999998,0.0189108,True,0.10146619999999906,0.0,UNRESOLVED,0.0,,0.0,-0.07309999999999922,0.0,0.0,1.0,0.16999999999999998,0.21000000000000002,4.862198158422682,4.261056284150372,0.0,0.0,0.0,-4.862198158422682,0.0,0.16999999999999998,5.558753259184145,0.011117506518368288,0.4787664000000001,129.0,2.0,1.1410781351347896,1.1410781351347896,0.0,0.0,0.16999999999999998,-4.173775124049338,1.0,1.1410781351347896,1.1410781351347896,0,4.862198158422682,PHASE2_LIMITED_ROBUSTNESS,-4.173775124049338,0.0,1.0,S2-C1-10m,NONE,False,0,0.0,R0,PRIMARY_ZERO_MAKER,31,0.0,,0.23420400184157733,NORMAL_GRID,D2-aabb8c8c40d9a340,2026-06-19T04:03:59.999000+00:00,MUUSDT,0.0,0.0,0.11698489891986788,,0.0,EXPOSED_LATE,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00,-4.173775124049338
True,NONE,0.16999999999999998,False,-4.072308924049339,0.0,0.0,0.0,FALSE_BREAKOUT,,,0.0,0.0,0.0,10,,NORMAL_GRID,,4.862198158422682,0.0,-4.072308924049339,1.1410781351347896,NONE,True,True,2026-06-19T04:03:59.999000+00:00,0.0236385,0.042499999999999996,0.16999999999999998,0.047277,True,0.25366549999999766,0.0,UNRESOLVED,0.0,,0.0,-0.18274999999999805,0.0,0.0,1.0,0.16999999999999998,0.21000000000000002,4.862198158422682,4.261056284150372,0.0,0.0,0.0,-4.862198158422682,0.0,0.16999999999999998,5.601302559184145,0.01120260511836829,0.4787664000000001,129.0,2.0,1.1410781351347896,1.1410781351347896,0.0,0.0,0.16999999999999998,-4.3259744240493365,1.0,1.1410781351347896,1.1410781351347896,0,4.862198158422682,PHASE2_LIMITED_ROBUSTNESS,-4.3259744240493365,0.0,1.0,S3-C1-10m,NONE,False,0,0.0,R0,PRIMARY_ZERO_MAKER,31,0.0,,0.23420400184157733,NORMAL_GRID,D2-aabb8c8c40d9a340,2026-06-19T04:03:59.999000+00:00,MUUSDT,0.0,0.0,0.11698489891986788,,0.0,EXPOSED_LATE,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00,-4.3259744240493365
True,NONE,0.16999999999999998,False,-4.072308924049339,0.0,0.0,0.0,FALSE_BREAKOUT,,,0.0,0.0,0.0,10,,NORMAL_GRID,,4.862198158422682,0.0,-4.072308924049339,1.1410781351347896,NONE,True,True,2026-06-19T04:03:59.999000+00:00,0.0094554,0.016999999999999998,0.16999999999999998,0.0189108,True,0.10146619999999906,0.0,UNRESOLVED,0.0,,0.0,-0.07309999999999922,0.0,0.0,1.0,0.16999999999999998,0.21000000000000002,4.862198158422682,4.261056284150372,0.0,0.0,0.0,-4.862198158422682,0.0,0.16999999999999998,5.558753259184145,0.011117506518368288,0.4787664000000001,129.0,2.0,1.1410781351347896,1.1410781351347896,0.0,0.0,0.16999999999999998,-4.173775124049338,1.0,1.1410781351347896,1.1410781351347896,0,4.862198158422682,PHASE2_LIMITED_ROBUSTNESS,-4.173775124049338,0.0,1.0,S2-C1-10m,NONE,False,0,0.0,R0,PRIMARY_ZERO_MAKER,59,0.0,,0.23420400184157733,NORMAL_GRID,D2-aabb8c8c40d9a340,2026-06-19T04:03:59.999000+00:00,MUUSDT,0.0,0.0,0.11698489891986788,,0.0,EXPOSED_LATE,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00,-4.173775124049338
True,NONE,0.16999999999999998,False,-4.072308924049339,0.0,0.0,0.0,FALSE_BREAKOUT,,,0.0,0.0,0.0,10,,NORMAL_GRID,,4.862198158422682,0.0,-4.072308924049339,1.1410781351347896,NONE,True,True,2026-06-19T04:03:59.999000+00:00,0.0236385,0.042499999999999996,0.16999999999999998,0.047277,True,0.25366549999999766,0.0,UNRESOLVED,0.0,,0.0,-0.18274999999999805,0.0,0.0,1.0,0.16999999999999998,0.21000000000000002,4.862198158422682,4.261056284150372,0.0,0.0,0.0,-4.862198158422682,0.0,0.16999999999999998,5.601302559184145,0.01120260511836829,0.4787664000000001,129.0,2.0,1.1410781351347896,1.1410781351347896,0.0,0.0,0.16999999999999998,-4.3259744240493365,1.0,1.1410781351347896,1.1410781351347896,0,4.862198158422682,PHASE2_LIMITED_ROBUSTNESS,-4.3259744240493365,0.0,1.0,S3-C1-10m,NONE,False,0,0.0,R0,PRIMARY_ZERO_MAKER,59,0.0,,0.23420400184157733,NORMAL_GRID,D2-aabb8c8c40d9a340,2026-06-19T04:03:59.999000+00:00,MUUSDT,0.0,0.0,0.11698489891986788,,0.0,EXPOSED_LATE,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00,-4.3259744240493365
