inventory_loss_before_confirmation,profile_id,scenario,seed,suspected_episode_id,symbol,tail_saved_before_confirmation,true_breakout_loss_avoided,window_key
0.9660000000000082,S0,MAKER_PROMO_OFF,17,D2-928e959c7af15629,MUUSDT,0.0,1.7856879928077,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.9660000000000082,S1,MAKER_PROMO_OFF,17,D2-928e959c7af15629,MUUSDT,0.0,1.7856879928077,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.8694000000000074,S2,MAKER_PROMO_OFF,17,D2-928e959c7af15629,MUUSDT,0.09660000000000084,1.8820947928077014,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.7245000000000061,S3,MAKER_PROMO_OFF,17,D2-928e959c7af15629,MUUSDT,0.24150000000000205,2.0267049928077023,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,D2-R3,MAKER_PROMO_OFF,31,D2-928e959c7af15629,MUUSDT,,2.157581677661712,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.9660000000000082,S0,MAKER_PROMO_OFF,31,D2-928e959c7af15629,MUUSDT,0.0,1.6745816776617082,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.9660000000000082,S1,MAKER_PROMO_OFF,31,D2-928e959c7af15629,MUUSDT,0.0,1.6745816776617082,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.8694000000000074,S2,MAKER_PROMO_OFF,31,D2-928e959c7af15629,MUUSDT,0.09660000000000084,1.7709884776617095,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.7245000000000061,S3,MAKER_PROMO_OFF,31,D2-928e959c7af15629,MUUSDT,0.24150000000000205,1.9155986776617102,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,D2-R3,MAKER_PROMO_OFF,59,D2-928e959c7af15629,MUUSDT,,2.272893972011355,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.9660000000000082,S0,MAKER_PROMO_OFF,59,D2-928e959c7af15629,MUUSDT,0.0,1.7898939720113507,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.9660000000000082,S1,MAKER_PROMO_OFF,59,D2-928e959c7af15629,MUUSDT,0.0,1.7898939720113507,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.8694000000000074,S2,MAKER_PROMO_OFF,59,D2-928e959c7af15629,MUUSDT,0.09660000000000084,1.886300772011352,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.7245000000000061,S3,MAKER_PROMO_OFF,59,D2-928e959c7af15629,MUUSDT,0.24150000000000205,2.0309109720113527,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,D2-R3,MAKER_PROMO_OFF,97,D2-928e959c7af15629,MUUSDT,,2.2686879928077044,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.9660000000000082,S0,MAKER_PROMO_OFF,97,D2-928e959c7af15629,MUUSDT,0.0,1.7856879928077,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.9660000000000082,S1,MAKER_PROMO_OFF,97,D2-928e959c7af15629,MUUSDT,0.0,1.7856879928077,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.8694000000000074,S2,MAKER_PROMO_OFF,97,D2-928e959c7af15629,MUUSDT,0.09660000000000084,1.8820947928077014,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.7245000000000061,S3,MAKER_PROMO_OFF,97,D2-928e959c7af15629,MUUSDT,0.24150000000000205,2.0267049928077023,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,D2-R3,PRIMARY_ZERO_MAKER,3,D2-0394ea9b3d716901,SNDKUSDT,,4.443959615485859,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0593999999999869,S0,PRIMARY_ZERO_MAKER,3,D2-0394ea9b3d716901,SNDKUSDT,0.0,4.414215065485865,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0593999999999869,S1,PRIMARY_ZERO_MAKER,3,D2-0394ea9b3d716901,SNDKUSDT,0.0,4.414215065485865,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.05345999999998821,S2,PRIMARY_ZERO_MAKER,3,D2-0394ea9b3d716901,SNDKUSDT,0.00593999999999869,4.420163975485864,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.044549999999990174,S3,PRIMARY_ZERO_MAKER,3,D2-0394ea9b3d716901,SNDKUSDT,0.014849999999996725,4.429087340485862,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,D2-R3,PRIMARY_ZERO_MAKER,10,D2-0394ea9b3d716901,SNDKUSDT,,4.44379142404985,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0593999999999869,S0,PRIMARY_ZERO_MAKER,10,D2-0394ea9b3d716901,SNDKUSDT,0.0,4.414046874049856,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0593999999999869,S1,PRIMARY_ZERO_MAKER,10,D2-0394ea9b3d716901,SNDKUSDT,0.0,4.414046874049856,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.05345999999998821,S2,PRIMARY_ZERO_MAKER,10,D2-0394ea9b3d716901,SNDKUSDT,0.00593999999999869,4.419995784049855,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.044549999999990174,S3,PRIMARY_ZERO_MAKER,10,D2-0394ea9b3d716901,SNDKUSDT,0.014849999999996725,4.428919149049853,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,D2-R3,PRIMARY_ZERO_MAKER,17,D2-0394ea9b3d716901,SNDKUSDT,,4.443959615485859,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0593999999999869,S0,PRIMARY_ZERO_MAKER,17,D2-0394ea9b3d716901,SNDKUSDT,0.0,4.414215065485865,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0593999999999869,S1,PRIMARY_ZERO_MAKER,17,D2-0394ea9b3d716901,SNDKUSDT,0.0,4.414215065485865,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.05345999999998821,S2,PRIMARY_ZERO_MAKER,17,D2-0394ea9b3d716901,SNDKUSDT,0.00593999999999869,4.420163975485864,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.044549999999990174,S3,PRIMARY_ZERO_MAKER,17,D2-0394ea9b3d716901,SNDKUSDT,0.014849999999996725,4.429087340485862,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,D2-R3,PRIMARY_ZERO_MAKER,31,D2-0394ea9b3d716901,SNDKUSDT,,4.44379142404985,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0593999999999869,S0,PRIMARY_ZERO_MAKER,31,D2-0394ea9b3d716901,SNDKUSDT,0.0,4.414046874049856,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0593999999999869,S1,PRIMARY_ZERO_MAKER,31,D2-0394ea9b3d716901,SNDKUSDT,0.0,4.414046874049856,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.05345999999998821,S2,PRIMARY_ZERO_MAKER,31,D2-0394ea9b3d716901,SNDKUSDT,0.00593999999999869,4.419995784049855,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.044549999999990174,S3,PRIMARY_ZERO_MAKER,31,D2-0394ea9b3d716901,SNDKUSDT,0.014849999999996725,4.428919149049853,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,D2-R3,PRIMARY_ZERO_MAKER,59,D2-0394ea9b3d716901,SNDKUSDT,,4.44379142404985,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0593999999999869,S0,PRIMARY_ZERO_MAKER,59,D2-0394ea9b3d716901,SNDKUSDT,0.0,4.414046874049856,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0593999999999869,S1,PRIMARY_ZERO_MAKER,59,D2-0394ea9b3d716901,SNDKUSDT,0.0,4.414046874049856,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.05345999999998821,S2,PRIMARY_ZERO_MAKER,59,D2-0394ea9b3d716901,SNDKUSDT,0.00593999999999869,4.419995784049855,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.044549999999990174,S3,PRIMARY_ZERO_MAKER,59,D2-0394ea9b3d716901,SNDKUSDT,0.014849999999996725,4.428919149049853,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,D2-R3,PRIMARY_ZERO_MAKER,97,D2-0394ea9b3d716901,SNDKUSDT,,4.44379142404985,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0593999999999869,S0,PRIMARY_ZERO_MAKER,97,D2-0394ea9b3d716901,SNDKUSDT,0.0,4.414046874049856,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0593999999999869,S1,PRIMARY_ZERO_MAKER,97,D2-0394ea9b3d716901,SNDKUSDT,0.0,4.414046874049856,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.05345999999998821,S2,PRIMARY_ZERO_MAKER,97,D2-0394ea9b3d716901,SNDKUSDT,0.00593999999999869,4.419995784049855,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.044549999999990174,S3,PRIMARY_ZERO_MAKER,97,D2-0394ea9b3d716901,SNDKUSDT,0.014849999999996725,4.428919149049853,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,D2-R3,EXECUTION_STRESS,3,D2-0394ea9b3d716901,SNDKUSDT,,4.30750525064853,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0593999999999869,S0,EXECUTION_STRESS,3,D2-0394ea9b3d716901,SNDKUSDT,0.0,4.277708725648537,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0593999999999869,S1,EXECUTION_STRESS,3,D2-0394ea9b3d716901,SNDKUSDT,0.0,4.277708725648537,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.05345999999998821,S2,EXECUTION_STRESS,3,D2-0394ea9b3d716901,SNDKUSDT,0.00593999999999869,4.283668030648536,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.044549999999990174,S3,EXECUTION_STRESS,3,D2-0394ea9b3d716901,SNDKUSDT,0.014849999999996725,4.292606988148534,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,D2-R3,EXECUTION_STRESS,10,D2-0394ea9b3d716901,SNDKUSDT,,4.3076278216977,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0593999999999869,S0,EXECUTION_STRESS,10,D2-0394ea9b3d716901,SNDKUSDT,0.0,4.277831296697707,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0593999999999869,S1,EXECUTION_STRESS,10,D2-0394ea9b3d716901,SNDKUSDT,0.0,4.277831296697707,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.05345999999998821,S2,EXECUTION_STRESS,10,D2-0394ea9b3d716901,SNDKUSDT,0.00593999999999869,4.283790601697706,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.044549999999990174,S3,EXECUTION_STRESS,10,D2-0394ea9b3d716901,SNDKUSDT,0.014849999999996725,4.292729559197704,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,D2-R3,EXECUTION_STRESS,17,D2-0394ea9b3d716901,SNDKUSDT,,4.30750525064853,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0593999999999869,S0,EXECUTION_STRESS,17,D2-0394ea9b3d716901,SNDKUSDT,0.0,4.277708725648537,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0593999999999869,S1,EXECUTION_STRESS,17,D2-0394ea9b3d716901,SNDKUSDT,0.0,4.277708725648537,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.05345999999998821,S2,EXECUTION_STRESS,17,D2-0394ea9b3d716901,SNDKUSDT,0.00593999999999869,4.283668030648536,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
