defense_efficiency_ratio_unique,event_f1,event_precision,event_recall,execution_stress_net_pnl,false_breakout_defense_cost_unique,grid_edge_retention,inventory_drag,inventory_tail_reduction,maker_promo_off_net_pnl,max_drawdown,mean_net_pnl,net_defense_value_unique,net_pnl,paired_grid_pnl,pre_confirmation_tail_fraction_unique,profile_id,runs,seed_improvement_count,tail_saved_before_confirmation_unique,true_breakout_loss_avoided_unique,unique_event_count,worst_window_pnl
621.0505488821503,1.0,1.0,1.0,-101.34631042778662,0.0,0.9835420527795729,831.251147226608,0.13433572470478605,-57.64193287680355,7.430614296089008,-0.809447576693032,6.210505488821504,-189.4107329461695,734.2192603401717,0.10598855471108509,S0,234,6,0.0,6.210505488821504,12,-5.8430211197665
621.0505488821503,1.0,1.0,1.0,-101.3463104277866,0.0,0.9835420527795729,831.251147226608,0.13433572470478605,-57.64193287680355,7.430614296089008,-0.809447576693032,6.210505488821504,-189.4107329461695,734.2192603401717,0.10598855471108509,S1,234,6,0.0,6.210505488821504,12,-5.8430211197665
4.155447233603652,1.0,1.0,1.0,-111.84226458278663,1.5191889450000011,0.9835420527795729,829.405427226608,0.1362578560263833,-66.71271235680356,7.4935291285890075,-0.9293939153468784,4.793720553821503,-217.47817619116955,734.2192603401717,0.10598855471108509,S2,234,6,0.10253999999999953,6.312909498821504,12,-6.019763088506713
1.702623109549155,1.0,1.0,1.0,-127.58619581528664,3.7979723625000017,0.9835420527795729,826.636847226608,0.1391410530087791,-80.31888157680358,7.587901377339008,-1.1093134233276478,2.668543151321502,-259.57934105866957,734.2192603401717,0.10598855471108509,S3,234,6,0.25634999999999875,6.466515513821504,12,-6.561451882256711
