candidate_id,seed,split,state,symbol,window_count,traded_count,total_pnl,positive_ratio,activation_count,close_count
P3_R3_P30_A360_PF35_AF20,59,development,RANGE,BTCUSDT,23,17,8.896133978806173,0.6086956521739131,3,3
P3_R3_P30_A360_PF35_AF20,59,development,RANGE,ETHUSDT,23,14,8.133487211764912,0.34782608695652173,2,2
P3_R3_P30_A360_PF35_AF20,59,development,TRANSITION,BTCUSDT,20,13,6.470220467487724,0.35,3,0
P3_R3_P30_A360_PF35_AF20,59,development,TRANSITION,ETHUSDT,20,16,6.394954048783836,0.5,5,4
P3_R3_P30_A360_PF35_AF20,59,development,VOLATILITY_EXPANSION,BTCUSDT,13,11,-6.770974753315631,0.23076923076923078,1,1
P3_R3_P30_A360_PF35_AF20,59,development,VOLATILITY_EXPANSION,ETHUSDT,13,10,-3.3745910747917818,0.15384615384615385,2,1
P3_R3_P30_A360_PF35_AF20,59,validation,RANGE,BTCUSDT,11,5,3.4340683678250747,0.36363636363636365,2,1
P3_R3_P30_A360_PF35_AF20,59,validation,RANGE,ETHUSDT,11,10,4.424325319614078,0.6363636363636364,3,3
P3_R3_P30_A360_PF35_AF20,59,validation,TRANSITION,BTCUSDT,5,3,4.617093569810522,0.6,1,0
P3_R3_P30_A360_PF35_AF20,59,validation,TRANSITION,ETHUSDT,5,4,2.126653005131472,0.6,1,0
P3_R3_P30_A360_PF35_AF20,59,validation,VOLATILITY_EXPANSION,BTCUSDT,12,6,-1.6358186882832018,0.16666666666666666,0,0
P3_R3_P30_A360_PF35_AF20,59,validation,VOLATILITY_EXPANSION,ETHUSDT,12,9,-0.7937225779420537,0.4166666666666667,0,0
P3_R3_P30_A360_PF35_AF20,97,development,RANGE,BTCUSDT,23,17,9.33786863310353,0.6086956521739131,3,3
P3_R3_P30_A360_PF35_AF20,97,development,RANGE,ETHUSDT,23,14,4.2035878646758595,0.34782608695652173,3,3
P3_R3_P30_A360_PF35_AF20,97,development,TRANSITION,BTCUSDT,20,13,4.902404661538447,0.35,4,2
P3_R3_P30_A360_PF35_AF20,97,development,TRANSITION,ETHUSDT,20,16,5.118796033953664,0.5,5,3
P3_R3_P30_A360_PF35_AF20,97,development,VOLATILITY_EXPANSION,BTCUSDT,13,11,-7.550940659765236,0.23076923076923078,1,1
P3_R3_P30_A360_PF35_AF20,97,development,VOLATILITY_EXPANSION,ETHUSDT,13,10,-5.230421598081227,0.15384615384615385,2,1
P3_R3_P30_A360_PF35_AF20,97,validation,RANGE,BTCUSDT,11,5,0.15128018732636422,0.2727272727272727,1,0
P3_R3_P30_A360_PF35_AF20,97,validation,RANGE,ETHUSDT,11,10,5.027342542952245,0.6363636363636364,4,4
P3_R3_P30_A360_PF35_AF20,97,validation,TRANSITION,BTCUSDT,5,3,3.3669778142939726,0.6,1,1
P3_R3_P30_A360_PF35_AF20,97,validation,TRANSITION,ETHUSDT,5,4,2.8132826104960516,0.6,1,0
P3_R3_P30_A360_PF35_AF20,97,validation,VOLATILITY_EXPANSION,BTCUSDT,12,6,-1.5784651854724003,0.16666666666666666,0,0
P3_R3_P30_A360_PF35_AF20,97,validation,VOLATILITY_EXPANSION,ETHUSDT,12,9,-1.4427708463784623,0.4166666666666667,0,0
