classification,combination_id,direction,max_adverse_excursion_after_stop,max_favorable_excursion_after_stop,reentered_within_120m,reentered_within_240m,reentered_within_30m,reentered_within_60m,return_after_120m,return_after_240m,return_after_30m,return_after_60m,return_at_window_end,scenario,seed,stop_index,stop_price,stop_reason,symbol,time_to_reenter_original_grid,window_key
TRUE_BREAK_LIKELY,41111,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,MAKER_PROMO_OFF,3,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,41111,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,MAKER_PROMO_OFF,10,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,41111,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,MAKER_PROMO_OFF,17,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,41111,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,MAKER_PROMO_OFF,31,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,41111,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,MAKER_PROMO_OFF,59,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,41111,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,MAKER_PROMO_OFF,97,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11211,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,PRIMARY_ZERO_MAKER,3,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11211,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,PRIMARY_ZERO_MAKER,10,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11211,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,PRIMARY_ZERO_MAKER,17,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11211,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,PRIMARY_ZERO_MAKER,31,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11211,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,PRIMARY_ZERO_MAKER,59,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11211,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,PRIMARY_ZERO_MAKER,97,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11211,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,EXECUTION_STRESS,3,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11211,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,EXECUTION_STRESS,10,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11211,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,EXECUTION_STRESS,17,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11211,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,EXECUTION_STRESS,31,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11211,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,EXECUTION_STRESS,59,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11211,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,EXECUTION_STRESS,97,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11211,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,MAKER_PROMO_OFF,3,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11211,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,MAKER_PROMO_OFF,10,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11211,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,MAKER_PROMO_OFF,17,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11211,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,MAKER_PROMO_OFF,31,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11211,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,MAKER_PROMO_OFF,59,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11211,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,MAKER_PROMO_OFF,97,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11311,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,PRIMARY_ZERO_MAKER,3,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11311,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,PRIMARY_ZERO_MAKER,10,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11311,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,PRIMARY_ZERO_MAKER,17,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11311,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,PRIMARY_ZERO_MAKER,31,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11311,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,PRIMARY_ZERO_MAKER,59,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11311,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,PRIMARY_ZERO_MAKER,97,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11311,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,EXECUTION_STRESS,3,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11311,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,EXECUTION_STRESS,10,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11311,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,EXECUTION_STRESS,17,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11311,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,EXECUTION_STRESS,31,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11311,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,EXECUTION_STRESS,59,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11311,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,EXECUTION_STRESS,97,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11311,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,MAKER_PROMO_OFF,3,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11311,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,MAKER_PROMO_OFF,10,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11311,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,MAKER_PROMO_OFF,17,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11311,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,MAKER_PROMO_OFF,31,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11311,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,MAKER_PROMO_OFF,59,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11311,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,MAKER_PROMO_OFF,97,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11411,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,PRIMARY_ZERO_MAKER,3,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11411,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,PRIMARY_ZERO_MAKER,10,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11411,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,PRIMARY_ZERO_MAKER,17,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11411,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,PRIMARY_ZERO_MAKER,31,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11411,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,PRIMARY_ZERO_MAKER,59,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11411,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,PRIMARY_ZERO_MAKER,97,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11411,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,EXECUTION_STRESS,3,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11411,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,EXECUTION_STRESS,10,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11411,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,EXECUTION_STRESS,17,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11411,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,EXECUTION_STRESS,31,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11411,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,EXECUTION_STRESS,59,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11411,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,EXECUTION_STRESS,97,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11411,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,MAKER_PROMO_OFF,3,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11411,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,MAKER_PROMO_OFF,10,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11411,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,MAKER_PROMO_OFF,17,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11411,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,MAKER_PROMO_OFF,31,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11411,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,MAKER_PROMO_OFF,59,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11411,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,MAKER_PROMO_OFF,97,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11121,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,PRIMARY_ZERO_MAKER,3,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11121,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,PRIMARY_ZERO_MAKER,10,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11121,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,PRIMARY_ZERO_MAKER,17,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11121,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,PRIMARY_ZERO_MAKER,31,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11121,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,PRIMARY_ZERO_MAKER,59,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11121,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,PRIMARY_ZERO_MAKER,97,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11121,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,EXECUTION_STRESS,3,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11121,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,EXECUTION_STRESS,10,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11121,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,EXECUTION_STRESS,17,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11121,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,EXECUTION_STRESS,31,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11121,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,EXECUTION_STRESS,59,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
TRUE_BREAK_LIKELY,11121,NEUTRAL,-0.01818969250757907,0.012906019922044099,False,False,False,False,-0.0006987151725134089,-0.007356720080843093,0.0005081564891007417,-0.0009065973725999044,0.0020730474953081224,EXECUTION_STRESS,97,2678,1731.75,stop_loss_upper,SNDKUSDT,262,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
