accepted_fill_count,baseline_atr,combination_id,cooldown_count,crossings_per_hour,direction,engine_mode,force_close_at,grid_count,grid_lower,grid_upper,inventory_drag,inventory_drag_ratio,inventory_forced_exit_count,inventory_realized_pnl,loss_component,max_drawdown,max_drawdown_pct,max_inventory_utilization,max_unpaired_lot_age,max_unpaired_lots,mean_inventory_utilization,net_capacity_per_hour,net_pnl,pair_completion_count,paired_grid_pnl,peak_negative_unrealized_pnl,pre_exit_inventory_notional,pre_exit_unrealized_pnl,profit_factor_component,profit_protection_close_count,profit_protection_reduce_count,profit_protection_suppress_count,reentry_count,regrid_count,rejected_fill_count,scenario,seed,session_count,step_pct,stop_loss_count,stopped_at_index,stopped_at_price,stopped_reason,symbol,take_profit_count,window_force_close_count,window_key
29,1.257857142857168,11111,1,1.2,NEUTRAL,R1_CONTROLLER_FAITHFUL,2026-05-18T06:00:00+00:00,6,1372.4198744186979,1413.4802712096064,3.955204431730997,0.9902849237665471,0,-4.428346183436836,0.5852605016476271,4.884932379272968,0.009769864758545936,0.5178032,1284,4,0.19664205876046903,0.0028167348289953862,-0.5852605016476271,13,3.9940065094471833,3.845105114069454,189.25670068233845,-3.955204431730997,0.0,0,0,0,0,0,55,EXECUTION_STRESS,59,1,0.004476679024162822,1,,1348.4539923616614,stop_loss,SNDKUSDT,0,0,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
31,1.257857142857168,11111,1,1.2,NEUTRAL,R1_CONTROLLER_FAITHFUL,2026-05-18T06:00:00+00:00,6,1372.4198744186979,1413.4802712096064,3.955204431730997,0.9255842929120488,0,-4.428346183436836,0.30606957027908804,5.186568380107808,0.010373136760215616,0.5114592,1283,4,0.1987669135678392,0.0028167348289953862,-0.30606957027908804,14,4.273197440815722,3.845105114069454,189.25670068233845,-3.955204431730997,0.0,0,0,0,0,0,50,EXECUTION_STRESS,97,1,0.004476679024162822,1,,1348.4539923616614,stop_loss,SNDKUSDT,0,0,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
33,1.257857142857168,11111,0,5.0,NEUTRAL,R1_CONTROLLER_FAITHFUL,2026-05-18T06:00:00+00:00,5,1372.0558217219398,1413.8443239063643,0.056810806423345635,0.008097855102068731,0,-0.18192880642335693,0.0,4.066383123657303,0.008132766247314606,0.6111072,2877,3,0.26242424162375033,0.013800358387650109,6.27576222131512,16,7.015537535221194,4.123785244968372,83.412,-0.056810806423345635,6.27576222131512,0,0,0,0,0,21,MAKER_PROMO_OFF,3,1,0.005289471677530022,0,,1390.2,window_force_close,SNDKUSDT,0,1,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
37,1.257857142857168,11111,0,5.0,NEUTRAL,R1_CONTROLLER_FAITHFUL,2026-05-18T06:00:00+00:00,5,1372.0558217219398,1413.8443239063643,0.056810806423345635,0.007193656785407416,0,-0.18192880642335693,0.0,4.066383123657301,0.008132766247314602,0.6111072,2876,3,0.26047801357164496,0.013800358387650109,7.0907115328244625,18,7.897347360050363,4.123785244968372,83.412,-0.056810806423345635,7.0907115328244625,0,0,0,0,0,25,MAKER_PROMO_OFF,10,1,0.005289471677530022,0,,1390.2,window_force_close,SNDKUSDT,0,1,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
31,1.257857142857168,11111,0,5.0,NEUTRAL,R1_CONTROLLER_FAITHFUL,2026-05-18T06:00:00+00:00,5,1372.0558217219398,1413.8443239063643,0.056810806423345635,0.008609935872141742,0,-0.18192880642335693,0.0,4.066383123657301,0.008132766247314602,0.48304479999999994,2879,3,0.25783205798242953,0.013800358387650109,5.886524669486179,15,6.598284501416828,4.123785244968372,83.412,-0.056810806423345635,5.886524669486179,0,0,0,0,0,29,MAKER_PROMO_OFF,17,1,0.005289471677530022,0,,1390.2,window_force_close,SNDKUSDT,0,1,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
35,1.257857142857168,11111,0,5.0,NEUTRAL,R1_CONTROLLER_FAITHFUL,2026-05-18T06:00:00+00:00,5,1372.0558217219398,1413.8443239063643,0.056810806423345635,0.0076416674752235675,0,-0.18192880642335693,0.0,3.7499180108273538,0.007499836021654708,0.48304479999999994,2879,3,0.2593764910027265,0.013800358387650109,6.666870221825823,17,7.434346836936078,4.123785244968372,83.412,-0.056810806423345635,6.666870221825823,0,0,0,0,0,20,MAKER_PROMO_OFF,31,1,0.005289471677530022,0,,1390.2,window_force_close,SNDKUSDT,0,1,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
31,1.257857142857168,11111,0,5.0,NEUTRAL,R1_CONTROLLER_FAITHFUL,2026-05-18T06:00:00+00:00,5,1372.0558217219398,1413.8443239063643,0.056810806423345635,0.008609935872141742,0,-0.18192880642335693,0.0,4.066383123657301,0.008132766247314602,0.6111072,2878,3,0.2568166016358679,0.013800358387650109,5.886524669486179,15,6.598284501416828,4.123785244968372,83.412,-0.056810806423345635,5.886524669486179,0,0,0,0,0,17,MAKER_PROMO_OFF,59,1,0.005289471677530022,0,,1390.2,window_force_close,SNDKUSDT,0,1,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
33,1.257857142857168,11111,0,5.0,NEUTRAL,R1_CONTROLLER_FAITHFUL,2026-05-18T06:00:00+00:00,5,1372.0558217219398,1413.8443239063643,0.056810806423345635,0.008097855102068731,0,-0.18192880642335693,0.0,3.7499180108273538,0.007499836021654708,0.48304479999999994,2878,3,0.2592245393517116,0.013800358387650109,6.27576222131512,16,7.015537535221194,4.123785244968372,83.412,-0.056810806423345635,6.27576222131512,0,0,0,0,0,20,MAKER_PROMO_OFF,97,1,0.005289471677530022,0,,1390.2,window_force_close,SNDKUSDT,0,1,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
39,1.257857142857168,11112,2,1.2,NEUTRAL,R1_CONTROLLER_FAITHFUL,2026-05-18T06:00:00+00:00,6,1372.4198744186979,1413.4802712096064,4.221677360026865,0.8424826462126357,0,-4.713475452826481,0.0,3.395931338966305,0.006791862677932609,0.5090399999999999,1059,4,0.1860188735283993,0.0028167348289953862,0.03294676851397038,16,5.0109962252698415,2.2155777411096302,254.5396559605863,-4.221677360026865,0.03294676851397038,0,0,0,1,0,15,PRIMARY_ZERO_MAKER,3,2,0.004476679024162822,1,,1394.2422258954944,atr_stop,SNDKUSDT,0,0,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
39,1.257857142857168,11112,2,1.2,NEUTRAL,R1_CONTROLLER_FAITHFUL,2026-05-18T06:00:00+00:00,6,1372.4198744186979,1413.4802712096064,4.221677360026865,0.8419434713225836,0,-4.713475452826481,0.0,3.395931338966305,0.006791862677932609,0.5090399999999999,1059,4,0.17956131993115318,0.0028167348289953862,0.03615577651847102,16,5.0142052332743425,2.2155777411096302,254.5396559605863,-4.221677360026865,0.03615577651847102,0,0,0,1,0,13,PRIMARY_ZERO_MAKER,10,2,0.004476679024162822,1,,1394.2422258954944,atr_stop,SNDKUSDT,0,0,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
39,1.257857142857168,11112,2,1.2,NEUTRAL,R1_CONTROLLER_FAITHFUL,2026-05-18T06:00:00+00:00,6,1372.4198744186979,1413.4802712096064,4.221677360026865,0.8419434713225836,0,-4.713475452826481,0.0,3.647931338966303,0.007295862677932606,0.5090399999999999,1054,4,0.1830667878829604,0.0028167348289953862,0.03615577651847146,16,5.0142052332743425,2.2155777411096302,254.5396559605863,-4.221677360026865,0.03615577651847146,0,0,0,1,0,23,PRIMARY_ZERO_MAKER,17,2,0.004476679024162822,1,,1394.2422258954944,atr_stop,SNDKUSDT,0,0,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
37,1.257857142857168,11112,2,1.2,NEUTRAL,R1_CONTROLLER_FAITHFUL,2026-05-18T06:00:00+00:00,6,1372.4198744186979,1413.4802712096064,4.221970519368108,0.8977741621911705,0,-4.713768612167723,0.27563374211518554,3.647931338966303,0.007295862677932606,0.5090399999999999,1054,4,0.18177872750430293,0.0028167348289953862,-0.27563374211518554,15,4.702708873981928,2.2158709004508728,254.5396559605863,-4.221970519368108,0.0,0,0,0,1,0,22,PRIMARY_ZERO_MAKER,31,2,0.004476679024162822,1,,1394.2422258954944,atr_stop,SNDKUSDT,0,0,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
33,1.257857142857168,11112,2,1.2,NEUTRAL,R1_CONTROLLER_FAITHFUL,2026-05-18T06:00:00+00:00,6,1372.4198744186979,1413.4802712096064,4.221677360026865,1.0382080640633309,0,-4.713475452826481,0.9117379859085967,4.280826574755213,0.008561653149510427,0.5090399999999999,1059,4,0.18523532950086058,0.0028167348289953862,-0.9117379859085967,13,4.066311470847275,2.2155777411096302,254.5396559605863,-4.221677360026865,0.0,0,0,0,1,0,23,PRIMARY_ZERO_MAKER,59,2,0.004476679024162822,1,,1394.2422258954944,atr_stop,SNDKUSDT,0,0,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
35,1.257857142857168,11112,2,1.2,NEUTRAL,R1_CONTROLLER_FAITHFUL,2026-05-18T06:00:00+00:00,6,1372.4198744186979,1413.4802712096064,4.221677360026865,0.9569650845038686,0,-4.713475452826481,0.5665224027510095,3.935610991597626,0.007871221983195252,0.5090399999999999,1059,4,0.17699954602409643,0.0028167348289953862,-0.5665224027510095,14,4.4115270540048614,2.2155777411096302,254.5396559605863,-4.221677360026865,0.0,0,0,0,1,0,21,PRIMARY_ZERO_MAKER,97,2,0.004476679024162822,1,,1394.2422258954944,atr_stop,SNDKUSDT,0,0,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
37,1.257857142857168,11112,2,1.2,NEUTRAL,R1_CONTROLLER_FAITHFUL,2026-05-18T06:00:00+00:00,6,1372.4198744186979,1413.4802712096064,4.221677360026865,0.904816939296928,0,-5.451172592025966,1.1729392387193096,4.601817346199585,0.00920363469239917,0.5090399999999999,1058,4,0.18215766099827885,0.0028167348289953862,-1.1729392387193096,15,4.665780642112254,2.2155777411096302,254.5396559605863,-4.221677360026865,0.0,0,0,0,1,0,44,EXECUTION_STRESS,3,2,0.004476679024162822,1,,1392.1487690998556,atr_stop,SNDKUSDT,0,0,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
35,1.257857142857168,11112,2,1.2,NEUTRAL,R1_CONTROLLER_FAITHFUL,2026-05-18T06:00:00+00:00,6,1372.4198744186979,1413.4802712096064,4.221970519368108,0.9562723840990937,0,-5.451465751367209,1.423983818822201,4.7962814156733184,0.009592562831346636,0.5090399999999999,1059,4,0.1822848154905336,0.0028167348289953862,-1.423983818822201,14,4.415029221350605,2.2158709004508728,254.5396559605863,-4.221970519368108,0.0,0,0,0,1,0,47,EXECUTION_STRESS,10,2,0.004476679024162822,1,,1392.1487690998556,atr_stop,SNDKUSDT,0,0,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
35,1.257857142857168,11112,2,1.2,NEUTRAL,R1_CONTROLLER_FAITHFUL,2026-05-18T06:00:00+00:00,6,1372.4198744186979,1413.4802712096064,4.221677360026865,0.9635650895393877,0,-5.451172592025966,1.4574098833461315,4.889496998830907,0.009778993997661814,0.5090399999999999,1054,4,0.1814511748020654,0.0028167348289953862,-1.4574098833461315,14,4.381309997485432,2.2155777411096302,254.5396559605863,-4.221677360026865,0.0,0,0,0,1,0,49,EXECUTION_STRESS,17,2,0.004476679024162822,1,,1392.1487690998556,atr_stop,SNDKUSDT,0,0,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
29,1.257857142857168,11112,1,1.2,NEUTRAL,R1_CONTROLLER_FAITHFUL,2026-05-18T06:00:00+00:00,6,1372.4198744186979,1413.4802712096064,4.221970519368108,1.2398197293302864,0,-5.451465751367209,2.4243698842273727,5.141496998830906,0.010282993997661811,0.5090399999999999,1034,4,0.17541881273666096,0.0028167348289953862,-2.4243698842273727,11,3.4053099974854333,2.2158709004508728,254.5396559605863,-4.221970519368108,0.0,0,0,0,1,0,51,EXECUTION_STRESS,31,2,0.004476679024162822,1,,1392.1487690998556,atr_stop,SNDKUSDT,0,0,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
31,1.257857142857168,11112,1,1.2,NEUTRAL,R1_CONTROLLER_FAITHFUL,2026-05-18T06:00:00+00:00,6,1372.4198744186979,1413.4802712096064,4.221677360026865,1.1358346265008805,0,-5.451172592025966,2.112580365593716,5.141496998830906,0.010282993997661811,0.5090399999999999,1059,4,0.17893028096385544,0.0028167348289953862,-2.112580365593716,12,3.7168063567778473,2.2155777411096302,254.5396559605863,-4.221677360026865,0.0,0,0,0,1,0,55,EXECUTION_STRESS,59,2,0.004476679024162822,1,,1392.1487690998556,atr_stop,SNDKUSDT,0,0,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
33,1.257857142857168,11112,1,1.2,NEUTRAL,R1_CONTROLLER_FAITHFUL,2026-05-18T06:00:00+00:00,6,1372.4198744186979,1413.4802712096064,4.221677360026865,1.0393044209145674,0,-5.451172592025966,1.767364782436129,4.7962814156733184,0.009592562831346636,0.5090399999999999,1058,4,0.1815351327366609,0.0028167348289953862,-1.767364782436129,13,4.062021939935435,2.2155777411096302,254.5396559605863,-4.221677360026865,0.0,0,0,0,1,0,42,EXECUTION_STRESS,97,2,0.004476679024162822,1,,1392.1487690998556,atr_stop,SNDKUSDT,0,0,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
26,1.257857142857168,11112,1,5.0,NEUTRAL,R1_CONTROLLER_FAITHFUL,2026-05-18T06:00:00+00:00,5,1372.0558217219398,1413.8443239063643,5.136481824524093,1.3694459609706389,0,-5.853060159164526,2.7489097969345417,4.364350839108907,0.008728701678217814,0.4807599999999999,2650,3,0.2456887882960413,0.013800358387650109,-2.7489097969345417,10,3.750773649281821,3.0646852449683686,240.46045292122474,-5.136481824524093,0.0,0,0,0,1,0,12,MAKER_PROMO_OFF,3,2,0.005289471677530022,1,,1393.5444069636148,atr_stop,SNDKUSDT,0,0,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
28,1.257857142857168,11112,1,5.0,NEUTRAL,R1_CONTROLLER_FAITHFUL,2026-05-18T06:00:00+00:00,5,1372.0558217219398,1413.8443239063643,5.136481824524093,1.2253997411589017,0,-5.853060159164526,2.34143514117987,4.364350839108907,0.008728701678217814,0.4807599999999999,2650,3,0.24318930285714285,0.013800358387650109,-2.34143514117987,11,4.191678561696406,3.0646852449683686,240.46045292122474,-5.136481824524093,0.0,0,0,0,1,0,11,MAKER_PROMO_OFF,10,2,0.005289471677530022,1,,1393.5444069636148,atr_stop,SNDKUSDT,0,0,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
24,1.257857142857168,11112,1,5.0,NEUTRAL,R1_CONTROLLER_FAITHFUL,2026-05-18T06:00:00+00:00,5,1372.0558217219398,1413.8443239063643,5.136481824524093,1.5408579748016358,0,-5.853060159164526,3.138147348763483,4.6689097892825675,0.009337819578565136,0.4807599999999999,2652,3,0.24002017094664374,0.013800358387650109,-3.138147348763483,9,3.333520615477455,3.0646852449683686,240.46045292122474,-5.136481824524093,0.0,0,0,0,1,0,13,MAKER_PROMO_OFF,17,2,0.005289471677530022,1,,1393.5444069636148,atr_stop,SNDKUSDT,0,0,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
26,1.257857142857168,11112,1,5.0,NEUTRAL,R1_CONTROLLER_FAITHFUL,2026-05-18T06:00:00+00:00,5,1372.0558217219398,1413.8443239063643,5.136481824524093,1.3694459609706389,0,-5.853060159164526,2.7489097969345417,4.364350839108907,0.008728701678217814,0.4807599999999999,2652,3,0.2427024687091222,0.013800358387650109,-2.7489097969345417,10,3.750773649281821,3.0646852449683686,240.46045292122474,-5.136481824524093,0.0,0,0,0,1,0,10,MAKER_PROMO_OFF,31,2,0.005289471677530022,1,,1393.5444069636148,atr_stop,SNDKUSDT,0,0,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
20,1.257857142857168,11112,1,5.0,NEUTRAL,R1_CONTROLLER_FAITHFUL,2026-05-18T06:00:00+00:00,5,1372.0558217219398,1413.8443239063643,5.136481824524093,1.9019601397349188,0,-5.853060159164526,3.7087521435857926,5.239514584104877,0.010479029168209754,0.4807599999999999,2652,3,0.23966805115318415,0.013800358387650109,-3.7087521435857926,7,2.700625379688545,3.0646852449683686,240.46045292122474,-5.136481824524093,0.0,0,0,0,1,0,16,MAKER_PROMO_OFF,59,2,0.005289471677530022,1,,1393.5444069636148,atr_stop,SNDKUSDT,0,0,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
24,1.257857142857168,11112,1,5.0,NEUTRAL,R1_CONTROLLER_FAITHFUL,2026-05-18T06:00:00+00:00,5,1372.0558217219398,1413.8443239063643,5.136481824524093,1.4832060086997625,0,-5.853060159164526,3.0082756127628647,4.62371665493723,0.009247433309874459,0.4807599999999999,2652,3,0.2429137941480206,0.013800358387650109,-3.0082756127628647,9,3.463093996650498,3.0646852449683686,240.46045292122474,-5.136481824524093,0.0,0,0,0,1,0,15,MAKER_PROMO_OFF,97,2,0.005289471677530022,1,,1393.5444069636148,atr_stop,SNDKUSDT,0,0,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
29,1.257857142857168,11113,2,1.2,NEUTRAL,R1_CONTROLLER_FAITHFUL,2026-05-18T06:00:00+00:00,6,1372.4198744186979,1413.4802712096064,5.338425342104208,1.5443491750734326,0,-5.829156320710078,2.6364497899553765,6.065327897435652,0.012130655794871303,0.5092164,1060,4,0.1869736489405332,0.0028167348289953862,-2.6364497899553765,11,3.4567476243514488,3.046699999999982,254.65286310344342,-5.338425342104208,0.0,0,0,0,1,0,13,PRIMARY_ZERO_MAKER,3,2,0.004476679024162822,1,,1387.3061022761553,atr_stop,SNDKUSDT,0,0,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
29,1.257857142857168,11113,2,1.2,NEUTRAL,R1_CONTROLLER_FAITHFUL,2026-05-18T06:00:00+00:00,6,1372.4198744186979,1413.4802712096064,5.338425342104208,1.542916836639416,0,-5.829156320710078,2.6332407819508754,6.065327897435651,0.012130655794871301,0.5092164,1060,4,0.18050485187969925,0.0028167348289953862,-2.6332407819508754,11,3.4599566323559494,3.046699999999982,254.65286310344342,-5.338425342104208,0.0,0,0,0,1,0,14,PRIMARY_ZERO_MAKER,10,2,0.004476679024162822,1,,1387.3061022761553,atr_stop,SNDKUSDT,0,0,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
29,1.257857142857168,11113,2,1.2,NEUTRAL,R1_CONTROLLER_FAITHFUL,2026-05-18T06:00:00+00:00,6,1372.4198744186979,1413.4802712096064,5.338425342104208,1.5429168366394157,0,-5.829156320710078,2.6332407819508754,6.31732789743565,0.0126346557948713,0.5092164,1055,4,0.18373343479152426,0.0028167348289953862,-2.6332407819508754,11,3.45995663235595,3.046699999999982,254.65286310344342,-5.338425342104208,0.0,0,0,0,1,0,23,PRIMARY_ZERO_MAKER,17,2,0.004476679024162822,1,,1387.3061022761553,atr_stop,SNDKUSDT,0,0,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
27,1.257857142857168,11113,2,1.2,NEUTRAL,R1_CONTROLLER_FAITHFUL,2026-05-18T06:00:00+00:00,6,1372.4198744186979,1413.4802712096064,5.338718501445451,1.6956601126971615,0,-5.829449480051322,2.9450303005845324,6.31732789743565,0.0126346557948713,0.5092164,1055,4,0.18286054518113465,0.0028167348289953862,-2.9450303005845324,10,3.1484602730635354,3.046699999999982,254.65286310344342,-5.338718501445451,0.0,0,0,0,1,0,19,PRIMARY_ZERO_MAKER,31,2,0.004476679024162822,1,,1387.3061022761553,atr_stop,SNDKUSDT,0,0,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
