accepted_fill_count,baseline_atr,combination_id,direction,duration_bars,force_exit_cost,grid_lower,grid_upper,inventory_realized_pnl,paired_grid_pnl,pre_exit_inventory_notional,pre_exit_position_qty,pre_exit_unrealized_pnl,profile,scenario,seed,session_end,session_index,session_pnl,session_start,state_path,stop_exit_cost,stopped_at_price,stopped_reason,symbol,window_key
35,1.257857142857168,11111,NEUTRAL,2985,0.0,1372.4198744186979,1413.4802712096064,-4.144723851871786,4.967090660783925,189.25670068233845,0.14,-3.955467151189451,11111-N,PRIMARY_ZERO_MAKER,3,2026-05-18T00:44:00+00:00,1,0.7091667700013107,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.09453372199082806,1350.481742726115,stop_loss,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
39,1.257857142857168,11111,NEUTRAL,2985,0.0,1372.4198744186979,1413.4802712096064,-4.144723851871786,5.528681531525504,189.25670068233845,0.14,-3.955467151189451,11111-N,PRIMARY_ZERO_MAKER,10,2026-05-18T00:44:00+00:00,1,1.2707576407428898,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.09453372199082806,1350.481742726115,stop_loss,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
37,1.257857142857168,11111,NEUTRAL,2985,0.0,1372.4198744186979,1413.4802712096064,-4.144723851871786,5.216892012891848,189.25670068233845,0.14,-3.955467151189451,11111-N,PRIMARY_ZERO_MAKER,17,2026-05-18T00:44:00+00:00,1,0.9589681221092337,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.09453372199082806,1350.481742726115,stop_loss,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
37,1.257857142857168,11111,NEUTRAL,2985,0.0,1372.4198744186979,1413.4802712096064,-4.144723851871786,5.220101020896348,189.25670068233845,0.14,-3.955467151189451,11111-N,PRIMARY_ZERO_MAKER,31,2026-05-18T00:44:00+00:00,1,0.9621771301137338,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.09453372199082806,1350.481742726115,stop_loss,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
35,1.257857142857168,11111,NEUTRAL,2985,0.0,1372.4198744186979,1413.4802712096064,-4.144723851871786,4.901893486253689,189.25670068233845,0.14,-3.955467151189451,11111-N,PRIMARY_ZERO_MAKER,59,2026-05-18T00:44:00+00:00,1,0.6439695954710747,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.09453372199082806,1350.481742726115,stop_loss,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
35,1.257857142857168,11111,NEUTRAL,2985,0.0,1372.4198744186979,1413.4802712096064,-4.144723851871786,4.934492073518807,189.25670068233845,0.14,-3.955467151189451,11111-N,PRIMARY_ZERO_MAKER,97,2026-05-18T00:44:00+00:00,1,0.6765681827361922,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.09453372199082806,1350.481742726115,stop_loss,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
35,1.257857142857168,11111,NEUTRAL,2985,0.0,1372.4198744186979,1413.4802712096064,-4.42860890289529,4.967090660783925,189.25670068233845,0.14,-3.955467151189451,11111-N,EXECUTION_STRESS,3,2026-05-18T00:44:00+00:00,1,0.3782277717706609,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.14158766919797447,1348.4539923616614,stop_loss,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
33,1.257857142857168,11111,NEUTRAL,2985,0.0,1372.4198744186979,1413.4802712096064,-4.42860890289529,4.625911562889651,189.25670068233845,0.14,-3.955467151189451,11111-N,EXECUTION_STRESS,10,2026-05-18T00:44:00+00:00,1,0.037048673876386565,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.14158766919797447,1348.4539923616614,stop_loss,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
37,1.257857142857168,11111,NEUTRAL,2985,0.0,1372.4198744186979,1413.4802712096064,-4.42860890289529,5.252699608161466,189.25670068233845,0.14,-3.955467151189451,11111-N,EXECUTION_STRESS,17,2026-05-18T00:44:00+00:00,1,0.6638367191482016,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.14158766919797447,1348.4539923616614,stop_loss,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
29,1.257857142857168,11111,NEUTRAL,2985,0.0,1372.4198744186979,1413.4802712096064,-4.428346183436836,3.9614079221820653,189.25670068233845,0.14,-3.955204431730997,11111-N,EXECUTION_STRESS,31,2026-05-18T00:44:00+00:00,1,-0.6178590889127451,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.14158766919797447,1348.4539923616614,stop_loss,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
29,1.257857142857168,11111,NEUTRAL,2985,0.0,1372.4198744186979,1413.4802712096064,-4.428346183436836,3.9940065094471833,189.25670068233845,0.14,-3.955204431730997,11111-N,EXECUTION_STRESS,59,2026-05-18T00:44:00+00:00,1,-0.5852605016476271,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.14158766919797447,1348.4539923616614,stop_loss,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
31,1.257857142857168,11111,NEUTRAL,2985,0.0,1372.4198744186979,1413.4802712096064,-4.428346183436836,4.273197440815722,189.25670068233845,0.14,-3.955204431730997,11111-N,EXECUTION_STRESS,97,2026-05-18T00:44:00+00:00,1,-0.30606957027908804,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.14158766919797447,1348.4539923616614,stop_loss,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
33,1.257857142857168,11111,NEUTRAL,3300,0.16688655900000002,1372.0558217219398,1413.8443239063643,-0.18192880642335693,7.015537535221194,83.412,-0.06,-0.056810806423345635,11111-N,MAKER_PROMO_OFF,3,2026-05-18T05:59:00+00:00,1,6.27576222131512,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>FORCE_CLOSING>CLOSED,0.041768559000000004,1390.2,window_force_close,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
37,1.257857142857168,11111,NEUTRAL,3300,0.16688655900000002,1372.0558217219398,1413.8443239063643,-0.18192880642335693,7.897347360050363,83.412,-0.06,-0.056810806423345635,11111-N,MAKER_PROMO_OFF,10,2026-05-18T05:59:00+00:00,1,7.0907115328244625,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>FORCE_CLOSING>CLOSED,0.041768559000000004,1390.2,window_force_close,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
31,1.257857142857168,11111,NEUTRAL,3300,0.16688655900000002,1372.0558217219398,1413.8443239063643,-0.18192880642335693,6.598284501416828,83.412,-0.06,-0.056810806423345635,11111-N,MAKER_PROMO_OFF,17,2026-05-18T05:59:00+00:00,1,5.886524669486179,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>FORCE_CLOSING>CLOSED,0.041768559000000004,1390.2,window_force_close,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
35,1.257857142857168,11111,NEUTRAL,3300,0.16688655900000002,1372.0558217219398,1413.8443239063643,-0.18192880642335693,7.434346836936078,83.412,-0.06,-0.056810806423345635,11111-N,MAKER_PROMO_OFF,31,2026-05-18T05:59:00+00:00,1,6.666870221825823,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>FORCE_CLOSING>CLOSED,0.041768559000000004,1390.2,window_force_close,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
31,1.257857142857168,11111,NEUTRAL,3300,0.16688655900000002,1372.0558217219398,1413.8443239063643,-0.18192880642335693,6.598284501416828,83.412,-0.06,-0.056810806423345635,11111-N,MAKER_PROMO_OFF,59,2026-05-18T05:59:00+00:00,1,5.886524669486179,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>FORCE_CLOSING>CLOSED,0.041768559000000004,1390.2,window_force_close,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
33,1.257857142857168,11111,NEUTRAL,3300,0.16688655900000002,1372.0558217219398,1413.8443239063643,-0.18192880642335693,7.015537535221194,83.412,-0.06,-0.056810806423345635,11111-N,MAKER_PROMO_OFF,97,2026-05-18T05:59:00+00:00,1,6.27576222131512,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>FORCE_CLOSING>CLOSED,0.041768559000000004,1390.2,window_force_close,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
26,1.257857142857168,11112,NEUTRAL,2718,0.0,1372.4198744186979,1413.4802712096064,-2.4015733576564595,3.4567476243514488,254.5396559605863,-0.18,-2.1470337016959165,11112-N,PRIMARY_ZERO_MAKER,3,2026-05-17T20:17:00+00:00,1,0.9091108519667158,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.1273970978082734,1415.5233089808157,atr_stop_upper,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
13,0.5178571428571266,11112,NEUTRAL,187,0.0,1395.8967923306823,1424.6912989189323,-2.311902095170021,1.5542486009183927,237.25843683907308,0.16999999999999998,-2.074643658330949,11112-N,PRIMARY_ZERO_MAKER,3,2026-05-17T23:40:00+00:00,2,-0.8761640834527454,2026-05-17T20:34:00+00:00,REOBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.11851058920111701,1394.2422258954944,atr_stop,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
