combination_id,reason,scenario,symbol,window_key
42422,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-10T20:00:00+00:00:2026-04-13T08:00:00+00:00
42422,REGIME_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-10T20:00:00+00:00:2026-04-13T08:00:00+00:00
34325,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-10T20:00:00+00:00:2026-04-13T08:00:00+00:00
34325,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-10T20:00:00+00:00:2026-04-13T08:00:00+00:00
34325,DENSE_REQUIRES_ZERO_MAKER,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-10T20:00:00+00:00:2026-04-13T08:00:00+00:00
24144,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-10T20:00:00+00:00:2026-04-13T08:00:00+00:00
24144,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-10T20:00:00+00:00:2026-04-13T08:00:00+00:00
24144,DENSE_REQUIRES_ZERO_MAKER,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-10T20:00:00+00:00:2026-04-13T08:00:00+00:00
41234,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-10T20:00:00+00:00:2026-04-13T08:00:00+00:00
41234,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-10T20:00:00+00:00:2026-04-13T08:00:00+00:00
41234,REGIME_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-10T20:00:00+00:00:2026-04-13T08:00:00+00:00
22215,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-10T20:00:00+00:00:2026-04-13T08:00:00+00:00
22215,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-10T20:00:00+00:00:2026-04-13T08:00:00+00:00
22215,REGIME_BLOCKED,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-10T20:00:00+00:00:2026-04-13T08:00:00+00:00
33314,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-10T20:00:00+00:00:2026-04-13T08:00:00+00:00
33314,REGIME_BLOCKED,EXECUTION_STRESS,SNDKUSDT,US_STOCK:2026-04-10T20:00:00+00:00:2026-04-13T08:00:00+00:00
33314,DENSE_REQUIRES_ZERO_MAKER,MAKER_PROMO_OFF,SNDKUSDT,US_STOCK:2026-04-10T20:00:00+00:00:2026-04-13T08:00:00+00:00
43132,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SNDKUSDT,US_STOCK:2026-04-10T20:00:00+00:00:2026-04-13T08:00:00+00:00
