CVaR_95,accepted_fill_count,best_window_concentration,combination_id,crossings_per_hour,direction,grid_count,inventory_drag,inventory_drag_ratio,inventory_forced_exit_count,inventory_realized_pnl,max_drawdown,max_drawdown_pct,max_inventory_utilization,max_unpaired_lot_age,max_unpaired_lots,max_window_loss,mean_inventory_utilization,mean_window_pnl,median_window_pnl,month_contribution,neighbor_positive_ratio,neighbor_split,neighbor_stress_nonnegative_ratio,net_capacity_per_hour,net_pnl,pair_completion_count,paired_grid_pnl,peak_negative_unrealized_pnl,positive_window_ratio,pre_exit_inventory_notional,profit_factor,profit_protection_close_count,profit_protection_reduce_count,profit_protection_suppress_count,rejected_fill_count,scenario,seed_positive_count,step_pct,stop_loss_count,symbol_contribution,take_profit_count,top_3_window_concentration,total_pnl,window_count,window_force_close_count,worst_5pct_mean,worst_window_pnl
7.965865718408061,30.666666666666668,1.0,11114,5.0,LONG,5.0,0.0,0.0,0.0,0.7070798277004027,2.230200000000009,0.004460400000000018,0.6043216,583,4,0.0,0.3556629021726701,7.965865718408061,7.965865718408061,"{""2026-07"": 7.965865718408062}",,EXPOSED_EARLY,,0.01668255838765011,7.965865718408061,15.833333333333334,7.362742542981877,1.949700000000007,1.0,64.5399645838543,7.965865718408061,0.0,0.0,0.0,19.0,PRIMARY_ZERO_MAKER,6,0.005289471677530022,1.0,"{""SKHYNIXUSDT"": 7.965865718408062}",0.0,1.0,7.965865718408061,1,0.0,7.965865718408061,7.965865718408061
-3.2424274358091147,168.33333333333334,0.4503462791625752,11114,3.7733333333333334,NEUTRAL,5.4,19.127211246971587,0.8772017656840088,0.0,-22.97106265719363,3.5888107223012566,0.007177621444602513,0.5177192,2515,4,3.2424274358091147,0.21745645291978413,-0.06207913900979114,-0.5415933169394325,"{""2026-05"": 0.6083280691691405, ""2026-06"": -6.154666306400611, ""2026-07"": 4.615151152084605}",0.0,EXPOSED_EARLY,0.0,0.012691237028343879,-0.9311870851468671,67.5,21.804802492681844,3.111299999999999,0.3333333333333333,254.8792773891577,0.9247939320187953,0.0,0.0,0.0,245.33333333333334,EXECUTION_STRESS,2,0.004475636032408777,15.0,"{""MUUSDT"": -8.007510746381051, ""SKHYNIXUSDT"": 5.156744469024038, ""SNDKUSDT"": -1.0465013505550858, ""SOXLUSDT"": 2.966080542765234}",0.0,0.8769483312947244,-0.9311870851468671,15,0.0,-3.2424274358091147,-3.2424274358091147
-3.012335634266377,171.83333333333334,0.5336891593184223,11114,4.096666666666667,NEUTRAL,5.266666666666667,21.75214160004697,0.9310988143933239,0.0,-25.062796958603535,3.7950264525445405,0.007590052905089081,0.505206,2714,3,3.012335634266377,0.22626616795706805,-0.20047881533297024,-0.5587208624866814,"{""2026-05"": -2.4489781655762735, ""2026-06"": -5.56429628365732, ""2026-07"": 5.006092219239037}",0.0,EXPOSED_EARLY,0.0,0.012357282225958296,-3.0071822299945534,69.16666666666667,23.361797119481903,3.399585244968373,0.3333333333333333,252.67264025206958,0.7743785437011336,0.0,0.0,0.0,95.0,MAKER_PROMO_OFF,0,0.004583278767143654,15.0,"{""MUUSDT"": -7.605687797282585, ""SKHYNIXUSDT"": 5.508343824722086, ""SNDKUSDT"": -3.7039552260788136, ""SOXLUSDT"": 2.794116968644756}",0.0,0.9497043182626878,-3.0071822299945534,15,0.0,-3.012335634266377,-3.012335634266377
-2.859924165988383,186.16666666666666,0.48915431732349296,11114,3.7733333333333334,NEUTRAL,5.4,20.27836114990654,0.8142296131768576,0.0,-22.413063007107997,3.2063074524805244,0.0064126149049610484,0.5094683999999999,2515,4,2.859924165988383,0.21916096280509073,0.22438053796194316,-0.2478219401866393,"{""2026-05"": 1.2883886010141739, ""2026-06"": -3.710993637757476, ""2026-07"": 5.788313106172453}",0.0,EXPOSED_EARLY,0.0,0.012691237028343879,3.3657080694291475,75.83333333333333,24.90496638999288,3.111299999999999,0.4,254.8792773891577,1.3750413409838522,0.0,0.0,0.0,102.33333333333333,PRIMARY_ZERO_MAKER,6,0.004475636032408777,15.0,"{""MUUSDT"": -5.293243170505099, ""SKHYNIXUSDT"": 6.036135046359092, ""SNDKUSDT"": -0.6818821836782684, ""SOXLUSDT"": 3.304698377253427}",0.0,0.8919099758076339,3.3657080694291475,15,0.0,-2.859924165988383,-2.859924165988383
6.14703690077575,25.0,1.0,11115,5.0,LONG,5.0,0.0,0.0,0.0,0.0,2.230200000000009,0.004460400000000018,0.605587,586,4,0.0,0.30059382371794874,6.14703690077575,6.14703690077575,"{""2026-07"": 6.147036900775749}",,EXPOSED_EARLY,,0.01668255838765011,6.14703690077575,13.5,6.25451850077575,1.949700000000007,1.0,0.0,6.14703690077575,0.0,0.0,0.0,54.166666666666664,EXECUTION_STRESS,6,0.005289471677530022,1.0,"{""SKHYNIXUSDT"": 6.147036900775749}",0.0,1.0,6.14703690077575,1,0.0,6.14703690077575,6.14703690077575
7.493721797951703,33.0,1.0,11115,5.0,LONG,5.0,0.0,0.0,0.0,0.0,2.230200000000009,0.004460400000000018,0.6043216,583,4,0.0,0.2881117180860806,7.493721797951703,7.493721797951703,"{""2026-07"": 7.493721797951703}",,EXPOSED_EARLY,,0.014682558387650112,7.493721797951703,17.5,8.078536350006818,1.949700000000007,1.0,0.0,7.493721797951703,0.0,0.0,0.0,20.333333333333332,MAKER_PROMO_OFF,6,0.005289471677530022,1.0,"{""SKHYNIXUSDT"": 7.493721797951703}",0.0,1.0,7.493721797951703,1,0.0,7.493721797951703,7.493721797951703
8.006881950006818,33.0,1.0,11115,5.0,LONG,5.0,0.0,0.0,0.0,0.0,2.230200000000009,0.004460400000000018,0.6043216,583,4,0.0,0.2881117180860806,8.006881950006818,8.006881950006818,"{""2026-07"": 8.006881950006816}",,EXPOSED_EARLY,,0.01668255838765011,8.006881950006818,17.5,8.078536350006818,1.949700000000007,1.0,0.0,8.006881950006818,0.0,0.0,0.0,20.333333333333332,PRIMARY_ZERO_MAKER,6,0.005289471677530022,1.0,"{""SKHYNIXUSDT"": 8.006881950006816}",0.0,1.0,8.006881950006818,1,0.0,8.006881950006818,8.006881950006818
-2.148686658965505,240.33333333333334,0.42576024803408025,11115,3.7733333333333334,NEUTRAL,5.4,20.686970651396578,0.66352036345434,0.0,-27.934252875152257,4.7374579045555585,0.009477911078299378,0.5636388,2543,4,2.148686658965505,0.26235352075072105,0.18972654108264814,-0.07909972365738357,"{""2026-05"": -0.8568493882259585, ""2026-06"": -0.20843372977823424, ""2026-07"": 3.911181234243916}",0.0,EXPOSED_EARLY,0.0,0.012691237028343879,2.845898116239722,98.66666666666667,31.177597238611572,4.551111020095975,0.4666666666666667,254.65286310344342,1.3533895286358182,0.0,0.0,0.0,351.1666666666667,EXECUTION_STRESS,6,0.004475636032408777,15.0,"{""MUUSDT"": -3.0001304712753307, ""SKHYNIXUSDT"": 4.640380506082303, ""SNDKUSDT"": -3.373801739123626, ""SOXLUSDT"": 4.579449820556376}",0.0,0.8459300355987222,2.845898116239722,15,0.0,-2.148686658965505,-2.148686658965505
-1.9482629141840528,246.33333333333331,0.43988857860490105,11115,4.096666666666667,NEUTRAL,5.266666666666667,22.117977264985395,0.6670249445063042,0.0,-26.49118902123396,4.764173932420712,0.009555672007468066,0.5623582,2741,3,1.9482629141840528,0.27000947700151384,0.2674325936896994,-0.5698977579065037,"{""2026-05"": -2.6705302339072357, ""2026-06"": 1.7183666925595098, ""2026-07"": 4.9636524466932155}",0.0,EXPOSED_EARLY,0.0,0.012357282225958296,4.011488905345491,102.16666666666666,33.159145616894314,4.551111020095975,0.4666666666666667,252.55304025206962,1.4623746236423376,0.0,0.0,0.0,140.16666666666666,MAKER_PROMO_OFF,6,0.004583278767143654,15.0,"{""MUUSDT"": -2.1043870936599567, ""SKHYNIXUSDT"": 5.581011697391632, ""SNDKUSDT"": -4.130914415177835, ""SOXLUSDT"": 4.665778716791651}",0.0,0.807639602809654,4.011488905345491,15,0.0,-1.9482629141840528,-1.9482629141840528
-1.7728612033197806,260.6666666666667,0.37889487236472585,11115,3.7733333333333334,NEUTRAL,5.4,20.68710395770211,0.5961303741500599,0.0,-23.5860168472042,4.7374579045555585,0.009477911078299378,0.5623582,2543,4,1.7728612033197806,0.26295009550158205,0.7674337622185801,0.6414435864771116,"{""2026-05"": 1.3132075605157663, ""2026-06"": 4.3462433422034366, ""2026-07"": 5.852055530559497}",0.0,EXPOSED_EARLY,0.0,0.012691237028343879,11.5115064332787,108.83333333333333,34.702314887405294,4.551111020095975,0.6,254.65286310344342,3.416394345231824,0.0,0.0,0.0,147.5,PRIMARY_ZERO_MAKER,6,0.004475636032408777,15.0,"{""MUUSDT"": 0.7278653815495524, ""SKHYNIXUSDT"": 6.166675163906954, ""SNDKUSDT"": -0.7426199163519066, ""SOXLUSDT"": 5.3595858041741}",0.0,0.7082002963127844,11.5115064332787,15,0.0,-1.7728612033197806,-1.7728612033197806
