inventory_drag,max_drawdown,net_pnl,paired_grid_pnl,run_count,scenario
7728.6818086612275,11.657406931236288,-1197.182723176398,7562.1996380869,2448,EXECUTION_STRESS
7772.853065655272,12.045265958335046,-70.64719012021065,8836.902562117326,2448,MAKER_PROMO_OFF
7652.073555351249,9.417375560286452,485.7843248675286,8359.43952000067,2448,PRIMARY_ZERO_MAKER
