accepted_fill_count,baseline_atr,combination_id,direction,duration_bars,force_exit_cost,grid_lower,grid_upper,inventory_realized_pnl,paired_grid_pnl,pre_exit_inventory_notional,pre_exit_position_qty,pre_exit_unrealized_pnl,profile,scenario,seed,session_end,session_index,session_pnl,session_start,state_path,stop_exit_cost,stopped_at_price,stopped_reason,symbol,window_key
17,1.257857142857168,21111,NEUTRAL,3300,0.27124539750000004,1362.1547752209706,1423.7453704073332,-0.3714247277421919,5.309784808052302,83.412,-0.06,-0.16289472774219121,21111-N,EXECUTION_STRESS,59,2026-05-18T05:59:00+00:00,1,4.88684447296211,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>FORCE_CLOSING>CLOSED,0.0627153975,1390.2,window_force_close,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
19,1.257857142857168,21111,NEUTRAL,3300,0.27124539750000004,1362.1547752209706,1423.7453704073332,-0.3714247277421919,5.959661924203631,83.412,-0.06,-0.16289472774219121,21111-N,EXECUTION_STRESS,97,2026-05-18T05:59:00+00:00,1,5.536721589113439,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>FORCE_CLOSING>CLOSED,0.0627153975,1390.2,window_force_close,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
23,1.257857142857168,21111,NEUTRAL,3300,0.16688655900000002,1362.1547752209706,1423.7453704073332,-0.2880127277422025,7.259416156506288,83.412,-0.06,-0.16289472774219121,21111-N,MAKER_PROMO_OFF,3,2026-05-18T05:59:00+00:00,1,6.573753478273811,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>FORCE_CLOSING>CLOSED,0.041768559000000004,1390.2,window_force_close,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
21,1.257857142857168,21111,NEUTRAL,3300,0.16688655900000002,1362.1547752209706,1423.7453704073332,-0.2880127277422025,6.609539040354959,83.412,-0.06,-0.16289472774219121,21111-N,MAKER_PROMO_OFF,10,2026-05-18T05:59:00+00:00,1,5.957305979654616,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>FORCE_CLOSING>CLOSED,0.041768559000000004,1390.2,window_force_close,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
21,1.257857142857168,21111,NEUTRAL,3300,0.16688655900000002,1362.1547752209706,1423.7453704073332,-0.2880127277422025,6.609539040354959,83.412,-0.06,-0.16289472774219121,21111-N,MAKER_PROMO_OFF,17,2026-05-18T05:59:00+00:00,1,5.957305979654616,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>FORCE_CLOSING>CLOSED,0.041768559000000004,1390.2,window_force_close,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
21,1.257857142857168,21111,NEUTRAL,3300,0.16688655900000002,1362.1547752209706,1423.7453704073332,-0.2880127277422025,6.609539040354959,83.412,-0.06,-0.16289472774219121,21111-N,MAKER_PROMO_OFF,31,2026-05-18T05:59:00+00:00,1,5.957305979654616,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>FORCE_CLOSING>CLOSED,0.041768559000000004,1390.2,window_force_close,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
23,1.257857142857168,21111,NEUTRAL,3300,0.16688655900000002,1362.1547752209706,1423.7453704073332,-0.2880127277422025,7.259416156506288,83.412,-0.06,-0.16289472774219121,21111-N,MAKER_PROMO_OFF,59,2026-05-18T05:59:00+00:00,1,6.573753478273811,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>FORCE_CLOSING>CLOSED,0.041768559000000004,1390.2,window_force_close,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
21,1.257857142857168,21111,NEUTRAL,3300,0.16688655900000002,1362.1547752209706,1423.7453704073332,-0.2880127277422025,6.609539040354959,83.412,-0.06,-0.16289472774219121,21111-N,MAKER_PROMO_OFF,97,2026-05-18T05:59:00+00:00,1,5.957305979654616,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>FORCE_CLOSING>CLOSED,0.041768559000000004,1390.2,window_force_close,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
11,1.257857142857168,21112,NEUTRAL,2946,0.0,1362.1547752209706,1423.7453704073332,-0.8973407518264457,3.3045058592958503,81.69155079897251,0.06,-0.8156492010274723,21112-N,PRIMARY_ZERO_MAKER,3,2026-05-18T00:05:00+00:00,1,2.3775599679973176,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.04080492962408678,1360.1643208028925,atr_stop,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
9,1.257857142857168,21112,NEUTRAL,2946,0.0,1362.1547752209706,1423.7453704073332,-0.8973407518264457,2.6546287431445217,81.69155079897251,0.06,-0.8156492010274723,21112-N,PRIMARY_ZERO_MAKER,10,2026-05-18T00:05:00+00:00,1,1.727682851845989,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.04080492962408678,1360.1643208028925,atr_stop,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
9,1.257857142857168,21112,NEUTRAL,2946,0.0,1362.1547752209706,1423.7453704073332,-0.8973407518264457,2.6546287431445217,81.69155079897251,0.06,-0.8156492010274723,21112-N,PRIMARY_ZERO_MAKER,17,2026-05-18T00:05:00+00:00,1,1.727682851845989,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.04080492962408678,1360.1643208028925,atr_stop,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
9,1.257857142857168,21112,NEUTRAL,2946,0.0,1362.1547752209706,1423.7453704073332,-0.8973407518264457,2.6546287431445217,81.69155079897251,0.06,-0.8156492010274723,21112-N,PRIMARY_ZERO_MAKER,31,2026-05-18T00:05:00+00:00,1,1.727682851845989,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.04080492962408678,1360.1643208028925,atr_stop,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
11,1.257857142857168,21112,NEUTRAL,2946,0.0,1362.1547752209706,1423.7453704073332,-0.8973407518264457,3.3045058592958503,81.69155079897251,0.06,-0.8156492010274723,21112-N,PRIMARY_ZERO_MAKER,59,2026-05-18T00:05:00+00:00,1,2.3775599679973176,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.04080492962408678,1360.1643208028925,atr_stop,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
7,1.257857142857168,21112,NEUTRAL,2946,0.0,1362.1547752209706,1423.7453704073332,2.2891231402355925,2.004751626993193,81.69155079897251,-0.06,2.207431589436619,21112-N,PRIMARY_ZERO_MAKER,97,2026-05-18T00:05:00+00:00,1,4.2642696277567,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.04080492962408678,1360.1643208028925,atr_stop,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
11,1.257857142857168,21112,NEUTRAL,2946,0.0,1362.1547752209706,1423.7453704073332,-1.0198780780248988,3.3045058592958503,81.69155079897251,0.06,-0.8156492010274723,21112-N,EXECUTION_STRESS,3,2026-05-18T00:05:00+00:00,1,2.23471207998147,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.061115491441481325,1358.1220320329182,atr_stop,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
6,1.257857142857168,21112,NEUTRAL,2946,0.0,1362.1547752209706,1423.7453704073332,0.7416000000000078,1.2636760707345638,0.0,0.0,0.7416000000000076,21112-N,EXECUTION_STRESS,10,2026-05-18T00:05:00+00:00,1,1.8942448780036087,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.12223098288296265,1358.1220320329182,atr_stop,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
6,1.257857142857168,21112,NEUTRAL,2946,0.0,1362.1547752209706,1423.7453704073332,0.0,2.004751626993193,0.0,0,0,21112-N,EXECUTION_STRESS,17,2026-05-18T00:05:00+00:00,1,2.015951417145193,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.0,1358.1220320329182,atr_stop,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
8,1.257857142857168,21112,NEUTRAL,2946,0.0,1362.1547752209706,1423.7453704073332,0.7416000000000078,1.9135531868858924,0.0,0.0,0.7416000000000076,21112-N,EXECUTION_STRESS,31,2026-05-18T00:05:00+00:00,1,2.544121994154937,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.12223098288296265,1358.1220320329182,atr_stop,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
6,1.257857142857168,21112,NEUTRAL,2946,0.0,1362.1547752209706,1423.7453704073332,0.7416000000000078,1.2636760707345638,0.0,0.0,0.7416000000000076,21112-N,EXECUTION_STRESS,59,2026-05-18T00:05:00+00:00,1,1.8942448780036087,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.12223098288296265,1358.1220320329182,atr_stop,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
6,1.257857142857168,21112,NEUTRAL,2946,0.0,1362.1547752209706,1423.7453704073332,0.0,2.004751626993193,0.0,0,0,21112-N,EXECUTION_STRESS,97,2026-05-18T00:05:00+00:00,1,2.015951417145193,2026-05-15T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.0,1358.1220320329182,atr_stop,SNDKUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
