drawdown,drawdown_pct,equity,realized_pnl,running_peak,scenario,seed,symbol,timestamp,unrealized_pnl,window_key
0.26349999999999907,0.0005269999999999982,-0.12250000000000227,0.0,0.14099999999999682,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:14:00+00:00,-0.12250000000000227,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.2639999999999987,0.0005279999999999973,-0.12300000000000183,0.0,0.14099999999999682,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:15:00+00:00,-0.12300000000000183,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.26349999999999907,0.0005269999999999982,-0.12250000000000227,0.0,0.14099999999999682,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:16:00+00:00,-0.12250000000000227,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.2509999999999991,0.0005019999999999982,-0.11000000000000228,0.0,0.14099999999999682,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:17:00+00:00,-0.11000000000000228,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.3009999999999991,0.0006019999999999982,-0.16000000000000228,0.0,0.14099999999999682,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:18:00+00:00,-0.16000000000000228,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.33199999999999363,0.0006639999999999873,-0.19099999999999684,0.0,0.14099999999999682,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:19:00+00:00,-0.19099999999999684,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.3279999999999973,0.0006559999999999946,-0.18700000000000047,0.0,0.14099999999999682,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:20:00+00:00,-0.18700000000000047,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.30899999999999184,0.0006179999999999837,-0.16799999999999501,0.0,0.14099999999999682,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:21:00+00:00,-0.16799999999999501,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.31050000000000183,0.0006210000000000037,-0.169500000000005,0.0,0.14099999999999682,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:22:00+00:00,-0.169500000000005,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.27799999999999725,0.0005559999999999945,-0.13700000000000045,0.0,0.14099999999999682,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:23:00+00:00,-0.13700000000000045,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.22999999999999546,0.0004599999999999909,-0.08899999999999864,0.0,0.14099999999999682,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:24:00+00:00,-0.08899999999999864,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.20799999999999275,0.0004159999999999855,-0.06699999999999591,0.0,0.14099999999999682,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:25:00+00:00,-0.06699999999999591,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.21649999999999636,0.00043299999999999274,-0.07549999999999955,0.0,0.14099999999999682,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:26:00+00:00,-0.07549999999999955,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.23449999999999138,0.0004689999999999828,-0.09349999999999455,0.0,0.14099999999999682,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:27:00+00:00,-0.09349999999999455,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.2884999999999991,0.0005769999999999982,-0.14750000000000227,0.0,0.14099999999999682,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:28:00+00:00,-0.14750000000000227,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.20699999999999363,0.00041399999999998724,-0.06599999999999683,0.0,0.14099999999999682,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:29:00+00:00,-0.06599999999999683,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.15399999999999636,0.00030799999999999274,-0.012999999999999547,0.0,0.14099999999999682,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:30:00+00:00,-0.012999999999999547,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.12300000000000183,0.00024600000000000365,0.017999999999995,0.0,0.14099999999999682,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:31:00+00:00,0.017999999999995,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.05649999999999408,0.00011299999999998816,0.08450000000000274,0.0,0.14099999999999682,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:32:00+00:00,0.08450000000000274,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.1,0.0002,0.04099999999999682,0.0,0.14099999999999682,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:33:00+00:00,0.04099999999999682,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.08299999999999272,0.00016599999999998544,0.0580000000000041,0.0,0.14099999999999682,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:34:00+00:00,0.0580000000000041,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.047500000000002277,9.500000000000456e-05,0.09349999999999455,0.0,0.14099999999999682,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:35:00+00:00,0.09349999999999455,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.010500000000001813,2.1000000000003628e-05,0.130499999999995,0.0,0.14099999999999682,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:36:00+00:00,0.130499999999995,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.01749999999999545,3.4999999999990896e-05,0.12350000000000137,0.0,0.14099999999999682,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:37:00+00:00,0.12350000000000137,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.144500000000005,0.0,0.144500000000005,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:38:00+00:00,0.144500000000005,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.007500000000004559,1.5000000000009118e-05,0.13700000000000045,0.0,0.144500000000005,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:39:00+00:00,0.13700000000000045,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.030000000000006827,6.0000000000013656e-05,0.11449999999999819,0.0,0.144500000000005,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:40:00+00:00,0.11449999999999819,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.10450000000000728,0.00020900000000001457,0.03999999999999773,0.0,0.144500000000005,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:41:00+00:00,0.03999999999999773,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.15950000000000275,0.0003190000000000055,-0.014999999999997727,0.0,0.144500000000005,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:42:00+00:00,-0.014999999999997727,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.12250000000000229,0.0002450000000000046,0.02200000000000273,0.0,0.144500000000005,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:43:00+00:00,0.02200000000000273,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.09050000000000866,0.0001810000000000173,0.05399999999999636,0.0,0.144500000000005,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:44:00+00:00,0.05399999999999636,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.08799999999999955,0.0001759999999999991,0.05650000000000546,0.0,0.144500000000005,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:45:00+00:00,0.05650000000000546,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.10500000000000684,0.00021000000000001367,0.03949999999999818,0.0,0.144500000000005,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:46:00+00:00,0.03949999999999818,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.12450000000000047,0.00024900000000000096,0.02000000000000455,0.0,0.144500000000005,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:47:00+00:00,0.02000000000000455,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.15200000000000957,0.00030400000000001915,-0.007500000000004548,0.0,0.144500000000005,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:48:00+00:00,-0.007500000000004548,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.14850000000000138,0.0002970000000000028,-0.003999999999996362,0.0,0.144500000000005,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:49:00+00:00,-0.003999999999996362,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.1035000000000082,0.0002070000000000164,0.04099999999999682,0.0,0.144500000000005,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:50:00+00:00,0.04099999999999682,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.11050000000000182,0.00022100000000000364,0.03400000000000319,0.0,0.144500000000005,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:51:00+00:00,0.03400000000000319,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.12950000000000728,0.00025900000000001454,0.014999999999997727,0.0,0.144500000000005,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:52:00+00:00,0.014999999999997727,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.10700000000000501,0.00021400000000001003,0.037500000000000006,0.0,0.144500000000005,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:53:00+00:00,0.037500000000000006,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.1580000000000041,0.0003160000000000082,-0.01349999999999909,0.0,0.144500000000005,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:54:00+00:00,-0.01349999999999909,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.18550000000000183,0.00037100000000000365,-0.04099999999999682,0.0,0.144500000000005,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:55:00+00:00,-0.04099999999999682,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.17800000000000865,0.0003560000000000173,-0.03350000000000364,0.0,0.144500000000005,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:56:00+00:00,-0.03350000000000364,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.17800000000000865,0.0003560000000000173,-0.03350000000000364,0.0,0.144500000000005,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:57:00+00:00,-0.03350000000000364,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.17900000000000774,0.0003580000000000155,-0.03450000000000273,0.0,0.144500000000005,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:58:00+00:00,-0.03450000000000273,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.23150000000000548,0.000463000000000011,-0.08700000000000047,0.0,0.144500000000005,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-14T23:59:00+00:00,-0.08700000000000047,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.016402783055003173,3.280556611000635e-05,0.12809721694500184,-0.069902783055,0.144500000000005,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-15T00:00:00+00:00,0.19800000000000184,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.17009721694499774,-0.069902783055,0.17009721694499774,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-15T00:01:00+00:00,0.23999999999999774,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.02400000000000091,4.800000000000182e-05,0.14609721694499683,-0.069902783055,0.17009721694499774,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-15T00:02:00+00:00,0.21599999999999683,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.015999999999996822,3.199999999999364e-05,0.15409721694500092,-0.069902783055,0.17009721694499774,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-15T00:03:00+00:00,0.22400000000000092,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.180097216945,-0.069902783055,0.180097216945,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-15T00:04:00+00:00,0.25,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0024999999999977263,4.999999999995453e-06,0.17759721694500227,-0.069902783055,0.180097216945,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-15T00:05:00+00:00,0.24750000000000227,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.02949999999999589,5.899999999999178e-05,0.1505972169450041,-0.069902783055,0.180097216945,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-15T00:06:00+00:00,0.2205000000000041,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.06849999999999454,0.00013699999999998907,0.11159721694500546,-0.069902783055,0.180097216945,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-15T00:07:00+00:00,0.18150000000000546,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.16299999999999953,0.0003259999999999991,0.017097216945000465,-0.069902783055,0.180097216945,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-15T00:08:00+00:00,0.08700000000000047,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.08600000000000135,0.00017200000000000272,0.09409721694499865,-0.069902783055,0.180097216945,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-15T00:09:00+00:00,0.16399999999999865,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.08400000000000318,0.00016800000000000636,0.09609721694499682,-0.069902783055,0.180097216945,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-15T00:10:00+00:00,0.16599999999999682,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.07699999999999818,0.00015399999999999637,0.10309721694500182,-0.069902783055,0.180097216945,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-15T00:11:00+00:00,0.17300000000000182,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.144500000000005,0.00028900000000001,0.035597216944995,-0.069902783055,0.180097216945,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-15T00:12:00+00:00,0.105499999999995,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0855000000000018,0.0001710000000000036,0.0945972169449982,-0.069902783055,0.180097216945,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-15T00:13:00+00:00,0.1644999999999982,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.09199999999999589,0.0001839999999999918,0.08809721694500411,-0.069902783055,0.180097216945,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-15T00:14:00+00:00,0.1580000000000041,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.058000000000004076,0.00011600000000000815,0.12209721694499592,-0.069902783055,0.180097216945,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-15T00:15:00+00:00,0.19199999999999592,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0024999999999977263,4.999999999995453e-06,0.17759721694500227,-0.069902783055,0.180097216945,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-15T00:16:00+00:00,0.24750000000000227,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.010500000000001813,2.1000000000003628e-05,0.16959721694499819,-0.069902783055,0.180097216945,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-15T00:17:00+00:00,0.2394999999999982,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.04950000000000043,9.900000000000086e-05,0.13059721694499957,-0.069902783055,0.180097216945,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-15T00:18:00+00:00,0.20049999999999957,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.030999999999994532,6.199999999998907e-05,0.14909721694500547,-0.069902783055,0.180097216945,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-15T00:19:00+00:00,0.21900000000000547,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.04600000000000362,9.200000000000724e-05,0.13409721694499638,-0.069902783055,0.180097216945,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-15T00:20:00+00:00,0.20399999999999638,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.06849999999999454,0.00013699999999998907,0.11159721694500546,-0.069902783055,0.180097216945,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-15T00:21:00+00:00,0.18150000000000546,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.04650000000000318,9.300000000000635e-05,0.13359721694499682,-0.069902783055,0.180097216945,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-15T00:22:00+00:00,0.20349999999999682,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.04400000000000545,8.800000000001091e-05,0.13609721694499455,-0.069902783055,0.180097216945,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-15T00:23:00+00:00,0.20599999999999455,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.04400000000000545,8.800000000001091e-05,0.13609721694499455,-0.069902783055,0.180097216945,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-15T00:24:00+00:00,0.20599999999999455,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.04349999999999454,8.699999999998909e-05,0.13659721694500546,-0.069902783055,0.180097216945,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-15T00:25:00+00:00,0.20650000000000546,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.049000000000000904,9.800000000000181e-05,0.1310972169449991,-0.069902783055,0.180097216945,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-15T00:26:00+00:00,0.2009999999999991,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.04299999999999499,8.599999999998997e-05,0.137097216945005,-0.069902783055,0.180097216945,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-15T00:27:00+00:00,0.207000000000005,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.03749999999999998,7.499999999999995e-05,0.14259721694500002,-0.069902783055,0.180097216945,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-15T00:28:00+00:00,0.21250000000000002,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.06499999999999773,0.00012999999999999546,0.11509721694500227,-0.069902783055,0.180097216945,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-15T00:29:00+00:00,0.18500000000000227,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.03700000000000045,7.40000000000009e-05,0.14309721694499955,-0.069902783055,0.180097216945,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-15T00:30:00+00:00,0.21299999999999955,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.06150000000000089,0.00012300000000000177,0.11859721694499911,-0.069902783055,0.180097216945,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-15T00:31:00+00:00,0.1884999999999991,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.1330000000000041,0.0002660000000000082,0.04709721694499591,-0.069902783055,0.180097216945,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-15T00:32:00+00:00,0.11699999999999591,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.04099999999999682,8.199999999999363e-05,0.13909721694500318,-0.069902783055,0.180097216945,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-15T00:33:00+00:00,0.20900000000000318,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0024999999999977263,4.999999999995453e-06,0.17759721694500227,-0.069902783055,0.180097216945,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-15T00:34:00+00:00,0.24750000000000227,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0,0.0,0.2635972169450037,-0.06990278305499997,0.2635972169450037,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-15T00:35:00+00:00,0.3335000000000037,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.04450000000000506,8.900000000001013e-05,0.21909721694499865,-0.069902783055,0.2635972169450037,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-15T00:36:00+00:00,0.28899999999999865,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.041000000000008224,8.200000000001645e-05,0.22259721694499549,-0.069902783055,0.2635972169450037,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-15T00:37:00+00:00,0.2924999999999955,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.05099999999999913,0.00010199999999999826,0.21259721694500458,-0.069902783055,0.2635972169450037,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-15T00:38:00+00:00,0.2825000000000046,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.10400000000000778,0.00020800000000001557,0.15959721694499593,-0.069902783055,0.2635972169450037,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-15T00:39:00+00:00,0.22949999999999593,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.0879999999999996,0.0001759999999999992,0.1755972169450041,-0.069902783055,0.2635972169450037,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-15T00:40:00+00:00,0.2455000000000041,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.12350000000000141,0.0002470000000000028,0.1400972169450023,-0.069902783055,0.2635972169450037,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-15T00:41:00+00:00,0.2100000000000023,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
0.20800000000000415,0.0004160000000000083,0.055597216944999556,-0.069902783055,0.2635972169450037,PRIMARY_ZERO_MAKER,3,SNDKUSDT,2026-08-15T00:42:00+00:00,0.12549999999999956,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
