combination_id,reason,scenario,symbol,window_key
11111,REGIME_BLOCKED,EXECUTION_STRESS,MUUSDT,US_STOCK:2026-05-01T20:00:00+00:00:2026-05-04T08:00:00+00:00
11111,REGIME_BLOCKED,MAKER_PROMO_OFF,MUUSDT,US_STOCK:2026-05-01T20:00:00+00:00:2026-05-04T08:00:00+00:00
11111,没有网格候选具备正的手续费后净边际。,PRIMARY_ZERO_MAKER,MUUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
11111,没有网格候选具备正的手续费后净边际。,EXECUTION_STRESS,MUUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
11111,没有网格候选具备正的手续费后净边际。,MAKER_PROMO_OFF,MUUSDT,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
11111,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,MUUSDT,US_STOCK:2026-06-12T20:00:00+00:00:2026-06-15T08:00:00+00:00
11111,REGIME_BLOCKED,EXECUTION_STRESS,MUUSDT,US_STOCK:2026-06-12T20:00:00+00:00:2026-06-15T08:00:00+00:00
11111,REGIME_BLOCKED,MAKER_PROMO_OFF,MUUSDT,US_STOCK:2026-06-12T20:00:00+00:00:2026-06-15T08:00:00+00:00
11111,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,MUUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
11111,REGIME_BLOCKED,EXECUTION_STRESS,MUUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
11111,REGIME_BLOCKED,MAKER_PROMO_OFF,MUUSDT,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
11111,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,MUUSDT,US_STOCK:2026-07-17T20:00:00+00:00:2026-07-20T08:00:00+00:00
11111,REGIME_BLOCKED,EXECUTION_STRESS,MUUSDT,US_STOCK:2026-07-17T20:00:00+00:00:2026-07-20T08:00:00+00:00
11111,REGIME_BLOCKED,MAKER_PROMO_OFF,MUUSDT,US_STOCK:2026-07-17T20:00:00+00:00:2026-07-20T08:00:00+00:00
11111,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SOXLUSDT,US_LEVERAGED_ETF:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
11111,REGIME_BLOCKED,EXECUTION_STRESS,SOXLUSDT,US_LEVERAGED_ETF:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
11111,REGIME_BLOCKED,MAKER_PROMO_OFF,SOXLUSDT,US_LEVERAGED_ETF:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00
11111,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SOXLUSDT,US_LEVERAGED_ETF:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
11111,REGIME_BLOCKED,EXECUTION_STRESS,SOXLUSDT,US_LEVERAGED_ETF:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
11111,REGIME_BLOCKED,MAKER_PROMO_OFF,SOXLUSDT,US_LEVERAGED_ETF:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
11111,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SOXLUSDT,US_LEVERAGED_ETF:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
11111,REGIME_BLOCKED,EXECUTION_STRESS,SOXLUSDT,US_LEVERAGED_ETF:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
11111,REGIME_BLOCKED,MAKER_PROMO_OFF,SOXLUSDT,US_LEVERAGED_ETF:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
11111,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SOXLUSDT,US_LEVERAGED_ETF:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
11111,REGIME_BLOCKED,EXECUTION_STRESS,SOXLUSDT,US_LEVERAGED_ETF:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
11111,REGIME_BLOCKED,MAKER_PROMO_OFF,SOXLUSDT,US_LEVERAGED_ETF:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
11111,REGIME_BLOCKED,PRIMARY_ZERO_MAKER,SOXLUSDT,US_LEVERAGED_ETF:2026-06-12T20:00:00+00:00:2026-06-15T08:00:00+00:00
