candidate_id,seed,split,state,symbol,window_count,traded_count,total_pnl,positive_ratio,activation_count,close_count
P9_SEVERE_EVENT_FREEZE,59,development,RANGE,BTCUSDT,23,17,13.19117638069291,0.6086956521739131,0,0
P9_SEVERE_EVENT_FREEZE,59,development,RANGE,ETHUSDT,23,14,6.866005152905118,0.30434782608695654,0,0
P9_SEVERE_EVENT_FREEZE,59,development,TRANSITION,BTCUSDT,20,13,4.734128474110074,0.4,0,0
P9_SEVERE_EVENT_FREEZE,59,development,TRANSITION,ETHUSDT,20,16,6.678784527326176,0.5,0,0
P9_SEVERE_EVENT_FREEZE,59,development,VOLATILITY_EXPANSION,BTCUSDT,13,11,-6.357522283810291,0.3076923076923077,0,0
P9_SEVERE_EVENT_FREEZE,59,development,VOLATILITY_EXPANSION,ETHUSDT,13,10,-4.622629116503211,0.15384615384615385,0,0
P9_SEVERE_EVENT_FREEZE,59,validation,RANGE,BTCUSDT,11,5,3.531957715207992,0.36363636363636365,0,0
P9_SEVERE_EVENT_FREEZE,59,validation,RANGE,ETHUSDT,11,10,5.866679961884384,0.6363636363636364,0,0
P9_SEVERE_EVENT_FREEZE,59,validation,TRANSITION,BTCUSDT,5,3,2.69241759650911,0.6,0,0
P9_SEVERE_EVENT_FREEZE,59,validation,TRANSITION,ETHUSDT,5,4,1.9483596780614698,0.6,0,0
P9_SEVERE_EVENT_FREEZE,59,validation,VOLATILITY_EXPANSION,BTCUSDT,12,6,-1.6635991998470208,0.08333333333333333,0,0
P9_SEVERE_EVENT_FREEZE,59,validation,VOLATILITY_EXPANSION,ETHUSDT,12,9,-0.9721182996266794,0.4166666666666667,0,0
P9_SEVERE_EVENT_FREEZE,97,development,RANGE,BTCUSDT,23,17,13.801422178531933,0.6521739130434783,0,0
P9_SEVERE_EVENT_FREEZE,97,development,RANGE,ETHUSDT,23,14,3.9931089947012843,0.34782608695652173,0,0
P9_SEVERE_EVENT_FREEZE,97,development,TRANSITION,BTCUSDT,20,13,4.5663096516989965,0.35,0,0
P9_SEVERE_EVENT_FREEZE,97,development,TRANSITION,ETHUSDT,20,16,6.013901657468938,0.5,0,0
P9_SEVERE_EVENT_FREEZE,97,development,VOLATILITY_EXPANSION,BTCUSDT,13,11,-7.764382959087243,0.3076923076923077,0,0
P9_SEVERE_EVENT_FREEZE,97,development,VOLATILITY_EXPANSION,ETHUSDT,13,10,-6.2345275268155715,0.15384615384615385,0,0
P9_SEVERE_EVENT_FREEZE,97,validation,RANGE,BTCUSDT,11,5,3.1782756974400184,0.36363636363636365,0,0
P9_SEVERE_EVENT_FREEZE,97,validation,RANGE,ETHUSDT,11,10,6.565488472887963,0.6363636363636364,0,0
P9_SEVERE_EVENT_FREEZE,97,validation,TRANSITION,BTCUSDT,5,3,2.042599760421735,0.6,0,0
P9_SEVERE_EVENT_FREEZE,97,validation,TRANSITION,ETHUSDT,5,4,2.4724842162756326,0.6,0,0
P9_SEVERE_EVENT_FREEZE,97,validation,VOLATILITY_EXPANSION,BTCUSDT,12,6,-1.6063435598487195,0.08333333333333333,0,0
P9_SEVERE_EVENT_FREEZE,97,validation,VOLATILITY_EXPANSION,ETHUSDT,12,9,-1.5277411228066968,0.4166666666666667,0,0
