code,market_group,profile,reason,scenario,split,symbol,window_end,window_key,window_start
REGIME_BLOCKED,US_STOCK,N20,BLOCKED_HARD,EXECUTION_STRESS,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-04-27T05:59:00+00:00,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00,2026-04-24T20:00:00+00:00
REGIME_BLOCKED,US_STOCK,N20,BLOCKED_HARD,MAKER_PROMO_OFF,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-04-27T05:59:00+00:00,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00,2026-04-24T20:00:00+00:00
REGIME_BLOCKED,US_STOCK,N100,BLOCKED_HARD,PRIMARY_ZERO_MAKER,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-04-27T05:59:00+00:00,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00,2026-04-24T20:00:00+00:00
REGIME_BLOCKED,US_STOCK,N100,BLOCKED_HARD,EXECUTION_STRESS,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-04-27T05:59:00+00:00,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00,2026-04-24T20:00:00+00:00
REGIME_BLOCKED,US_STOCK,N100,BLOCKED_HARD,MAKER_PROMO_OFF,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-04-27T05:59:00+00:00,US_STOCK:2026-04-24T20:00:00+00:00:2026-04-27T08:00:00+00:00,2026-04-24T20:00:00+00:00
REGIME_BLOCKED,US_STOCK,N20,BLOCKED_HARD,PRIMARY_ZERO_MAKER,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-05-04T05:59:00+00:00,US_STOCK:2026-05-01T20:00:00+00:00:2026-05-04T08:00:00+00:00,2026-05-01T20:00:00+00:00
REGIME_BLOCKED,US_STOCK,N20,BLOCKED_HARD,EXECUTION_STRESS,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-05-04T05:59:00+00:00,US_STOCK:2026-05-01T20:00:00+00:00:2026-05-04T08:00:00+00:00,2026-05-01T20:00:00+00:00
REGIME_BLOCKED,US_STOCK,N20,BLOCKED_HARD,MAKER_PROMO_OFF,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-05-04T05:59:00+00:00,US_STOCK:2026-05-01T20:00:00+00:00:2026-05-04T08:00:00+00:00,2026-05-01T20:00:00+00:00
REGIME_BLOCKED,US_STOCK,N100,BLOCKED_HARD,PRIMARY_ZERO_MAKER,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-05-04T05:59:00+00:00,US_STOCK:2026-05-01T20:00:00+00:00:2026-05-04T08:00:00+00:00,2026-05-01T20:00:00+00:00
REGIME_BLOCKED,US_STOCK,N100,BLOCKED_HARD,EXECUTION_STRESS,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-05-04T05:59:00+00:00,US_STOCK:2026-05-01T20:00:00+00:00:2026-05-04T08:00:00+00:00,2026-05-01T20:00:00+00:00
REGIME_BLOCKED,US_STOCK,N100,BLOCKED_HARD,MAKER_PROMO_OFF,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-05-04T05:59:00+00:00,US_STOCK:2026-05-01T20:00:00+00:00:2026-05-04T08:00:00+00:00,2026-05-01T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,PRIMARY_ZERO_MAKER,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-05-11T05:59:00+00:00,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00,2026-05-08T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,EXECUTION_STRESS,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-05-11T05:59:00+00:00,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00,2026-05-08T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,MAKER_PROMO_OFF,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-05-11T05:59:00+00:00,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00,2026-05-08T20:00:00+00:00
VIABILITY_BLOCKED,US_STOCK,N20,Grid Viability Gate 未通过：预计穿越频率不足 (0.0000 < 1.0000/h)；预计费后循环容量不足 (0.000000 < 0.000250/h),PRIMARY_ZERO_MAKER,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-05-18T05:59:00+00:00,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00,2026-05-15T20:00:00+00:00
VIABILITY_BLOCKED,US_STOCK,N20,Grid Viability Gate 未通过：预计穿越频率不足 (0.0000 < 1.0000/h)；预计费后循环容量不足 (0.000000 < 0.000250/h),EXECUTION_STRESS,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-05-18T05:59:00+00:00,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00,2026-05-15T20:00:00+00:00
VIABILITY_BLOCKED,US_STOCK,N20,Grid Viability Gate 未通过：预计穿越频率不足 (0.0000 < 1.0000/h)；预计费后循环容量不足 (0.000000 < 0.000250/h),MAKER_PROMO_OFF,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-05-18T05:59:00+00:00,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00,2026-05-15T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,PRIMARY_ZERO_MAKER,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-05-18T05:59:00+00:00,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00,2026-05-15T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,EXECUTION_STRESS,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-05-18T05:59:00+00:00,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00,2026-05-15T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,MAKER_PROMO_OFF,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-05-18T05:59:00+00:00,US_STOCK:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00,2026-05-15T20:00:00+00:00
REGIME_BLOCKED,US_STOCK,N20,BLOCKED_SCORE,PRIMARY_ZERO_MAKER,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-05-26T05:59:00+00:00,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00,2026-05-22T20:00:00+00:00
REGIME_BLOCKED,US_STOCK,N20,BLOCKED_SCORE,EXECUTION_STRESS,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-05-26T05:59:00+00:00,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00,2026-05-22T20:00:00+00:00
REGIME_BLOCKED,US_STOCK,N20,BLOCKED_SCORE,MAKER_PROMO_OFF,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-05-26T05:59:00+00:00,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00,2026-05-22T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,PRIMARY_ZERO_MAKER,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-05-26T05:59:00+00:00,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00,2026-05-22T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,EXECUTION_STRESS,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-05-26T05:59:00+00:00,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00,2026-05-22T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,MAKER_PROMO_OFF,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-05-26T05:59:00+00:00,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00,2026-05-22T20:00:00+00:00
VIABILITY_BLOCKED,US_STOCK,N100,Grid Viability Gate 未通过：预计穿越频率不足 (0.9474 < 1.0000/h),PRIMARY_ZERO_MAKER,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-06-01T05:59:00+00:00,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00,2026-05-29T20:00:00+00:00
VIABILITY_BLOCKED,US_STOCK,N100,Grid Viability Gate 未通过：预计穿越频率不足 (0.9474 < 1.0000/h),EXECUTION_STRESS,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-06-01T05:59:00+00:00,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00,2026-05-29T20:00:00+00:00
VIABILITY_BLOCKED,US_STOCK,N100,Grid Viability Gate 未通过：预计穿越频率不足 (0.9474 < 1.0000/h),MAKER_PROMO_OFF,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-06-01T05:59:00+00:00,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00,2026-05-29T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,PRIMARY_ZERO_MAKER,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-06-08T05:59:00+00:00,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00,2026-06-05T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,EXECUTION_STRESS,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-06-08T05:59:00+00:00,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00,2026-06-05T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,MAKER_PROMO_OFF,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-06-08T05:59:00+00:00,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00,2026-06-05T20:00:00+00:00
REGIME_BLOCKED,US_STOCK,N20,BLOCKED_TREND,PRIMARY_ZERO_MAKER,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-06-15T05:59:00+00:00,US_STOCK:2026-06-12T20:00:00+00:00:2026-06-15T08:00:00+00:00,2026-06-12T20:00:00+00:00
REGIME_BLOCKED,US_STOCK,N20,BLOCKED_TREND,EXECUTION_STRESS,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-06-15T05:59:00+00:00,US_STOCK:2026-06-12T20:00:00+00:00:2026-06-15T08:00:00+00:00,2026-06-12T20:00:00+00:00
REGIME_BLOCKED,US_STOCK,N20,BLOCKED_TREND,MAKER_PROMO_OFF,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-06-15T05:59:00+00:00,US_STOCK:2026-06-12T20:00:00+00:00:2026-06-15T08:00:00+00:00,2026-06-12T20:00:00+00:00
REGIME_BLOCKED,US_STOCK,N100,BLOCKED_TREND,PRIMARY_ZERO_MAKER,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-06-15T05:59:00+00:00,US_STOCK:2026-06-12T20:00:00+00:00:2026-06-15T08:00:00+00:00,2026-06-12T20:00:00+00:00
REGIME_BLOCKED,US_STOCK,N100,BLOCKED_TREND,EXECUTION_STRESS,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-06-15T05:59:00+00:00,US_STOCK:2026-06-12T20:00:00+00:00:2026-06-15T08:00:00+00:00,2026-06-12T20:00:00+00:00
REGIME_BLOCKED,US_STOCK,N100,BLOCKED_TREND,MAKER_PROMO_OFF,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-06-15T05:59:00+00:00,US_STOCK:2026-06-12T20:00:00+00:00:2026-06-15T08:00:00+00:00,2026-06-12T20:00:00+00:00
REGIME_BLOCKED,US_STOCK,N100,BLOCKED_SCORE,MAKER_PROMO_OFF,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-06-22T05:59:00+00:00,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00,2026-06-18T20:00:00+00:00
VIABILITY_BLOCKED,US_STOCK,N20,Grid Viability Gate 未通过：预计穿越频率不足 (0.0000 < 1.0000/h)；预计费后循环容量不足 (0.000000 < 0.000250/h),PRIMARY_ZERO_MAKER,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-06-29T05:59:00+00:00,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00,2026-06-26T20:00:00+00:00
VIABILITY_BLOCKED,US_STOCK,N20,Grid Viability Gate 未通过：预计穿越频率不足 (0.0000 < 1.0000/h)；预计费后循环容量不足 (0.000000 < 0.000250/h),EXECUTION_STRESS,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-06-29T05:59:00+00:00,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00,2026-06-26T20:00:00+00:00
VIABILITY_BLOCKED,US_STOCK,N20,Grid Viability Gate 未通过：预计穿越频率不足 (0.0000 < 1.0000/h)；预计费后循环容量不足 (0.000000 < 0.000250/h),MAKER_PROMO_OFF,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-06-29T05:59:00+00:00,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00,2026-06-26T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,PRIMARY_ZERO_MAKER,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-06-29T05:59:00+00:00,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00,2026-06-26T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,EXECUTION_STRESS,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-06-29T05:59:00+00:00,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00,2026-06-26T20:00:00+00:00
ADMISSION_BLOCKED,US_STOCK,N100,没有网格候选具备正的手续费后净边际。,MAKER_PROMO_OFF,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-06-29T05:59:00+00:00,US_STOCK:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00,2026-06-26T20:00:00+00:00
REGIME_BLOCKED,US_STOCK,N20,BLOCKED_TREND,PRIMARY_ZERO_MAKER,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-07-06T05:59:00+00:00,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00,2026-07-02T20:00:00+00:00
REGIME_BLOCKED,US_STOCK,N20,BLOCKED_TREND,EXECUTION_STRESS,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-07-06T05:59:00+00:00,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00,2026-07-02T20:00:00+00:00
REGIME_BLOCKED,US_STOCK,N20,BLOCKED_TREND,MAKER_PROMO_OFF,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-07-06T05:59:00+00:00,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00,2026-07-02T20:00:00+00:00
REGIME_BLOCKED,US_STOCK,N100,BLOCKED_TREND,PRIMARY_ZERO_MAKER,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-07-06T05:59:00+00:00,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00,2026-07-02T20:00:00+00:00
REGIME_BLOCKED,US_STOCK,N100,BLOCKED_TREND,EXECUTION_STRESS,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-07-06T05:59:00+00:00,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00,2026-07-02T20:00:00+00:00
REGIME_BLOCKED,US_STOCK,N100,BLOCKED_TREND,MAKER_PROMO_OFF,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-07-06T05:59:00+00:00,US_STOCK:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00,2026-07-02T20:00:00+00:00
VIABILITY_BLOCKED,US_STOCK,N100,Grid Viability Gate 未通过：预计穿越频率不足 (0.7368 < 1.0000/h),PRIMARY_ZERO_MAKER,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-07-13T05:59:00+00:00,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00,2026-07-10T20:00:00+00:00
VIABILITY_BLOCKED,US_STOCK,N100,Grid Viability Gate 未通过：预计穿越频率不足 (0.7368 < 1.0000/h),EXECUTION_STRESS,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-07-13T05:59:00+00:00,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00,2026-07-10T20:00:00+00:00
VIABILITY_BLOCKED,US_STOCK,N100,Grid Viability Gate 未通过：预计穿越频率不足 (0.7368 < 1.0000/h),MAKER_PROMO_OFF,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-07-13T05:59:00+00:00,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00,2026-07-10T20:00:00+00:00
REGIME_BLOCKED,US_STOCK,N20,BLOCKED_SCORE,PRIMARY_ZERO_MAKER,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-07-20T05:59:00+00:00,US_STOCK:2026-07-17T20:00:00+00:00:2026-07-20T08:00:00+00:00,2026-07-17T20:00:00+00:00
REGIME_BLOCKED,US_STOCK,N20,BLOCKED_SCORE,EXECUTION_STRESS,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-07-20T05:59:00+00:00,US_STOCK:2026-07-17T20:00:00+00:00:2026-07-20T08:00:00+00:00,2026-07-17T20:00:00+00:00
REGIME_BLOCKED,US_STOCK,N20,BLOCKED_SCORE,MAKER_PROMO_OFF,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-07-20T05:59:00+00:00,US_STOCK:2026-07-17T20:00:00+00:00:2026-07-20T08:00:00+00:00,2026-07-17T20:00:00+00:00
REGIME_BLOCKED,US_STOCK,N100,BLOCKED_SCORE,PRIMARY_ZERO_MAKER,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-07-20T05:59:00+00:00,US_STOCK:2026-07-17T20:00:00+00:00:2026-07-20T08:00:00+00:00,2026-07-17T20:00:00+00:00
REGIME_BLOCKED,US_STOCK,N100,BLOCKED_SCORE,EXECUTION_STRESS,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-07-20T05:59:00+00:00,US_STOCK:2026-07-17T20:00:00+00:00:2026-07-20T08:00:00+00:00,2026-07-17T20:00:00+00:00
REGIME_BLOCKED,US_STOCK,N100,BLOCKED_SCORE,MAKER_PROMO_OFF,RESEARCH_VALIDATION_EXPOSED,MUUSDT,2026-07-20T05:59:00+00:00,US_STOCK:2026-07-17T20:00:00+00:00:2026-07-20T08:00:00+00:00,2026-07-17T20:00:00+00:00
INCOMPLETE_WINDOW,US_STOCK,ALL,data cutoff precedes force_close_at=2026-07-27T06:00:00+00:00,,INCOMPLETE_WINDOW,MUUSDT,2026-07-25T08:34:00+00:00,US_STOCK:2026-07-24T20:00:00+00:00:2026-07-27T08:00:00+00:00,2026-07-24T20:00:00+00:00
REGIME_BLOCKED,US_LEVERAGED_ETF,N20,BLOCKED_HARD,PRIMARY_ZERO_MAKER,RESEARCH_VALIDATION_EXPOSED,SOXLUSDT,2026-05-18T05:59:00+00:00,US_LEVERAGED_ETF:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00,2026-05-15T20:00:00+00:00
REGIME_BLOCKED,US_LEVERAGED_ETF,N20,BLOCKED_HARD,EXECUTION_STRESS,RESEARCH_VALIDATION_EXPOSED,SOXLUSDT,2026-05-18T05:59:00+00:00,US_LEVERAGED_ETF:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00,2026-05-15T20:00:00+00:00
REGIME_BLOCKED,US_LEVERAGED_ETF,N20,BLOCKED_HARD,MAKER_PROMO_OFF,RESEARCH_VALIDATION_EXPOSED,SOXLUSDT,2026-05-18T05:59:00+00:00,US_LEVERAGED_ETF:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00,2026-05-15T20:00:00+00:00
REGIME_BLOCKED,US_LEVERAGED_ETF,N100,BLOCKED_HARD,PRIMARY_ZERO_MAKER,RESEARCH_VALIDATION_EXPOSED,SOXLUSDT,2026-05-18T05:59:00+00:00,US_LEVERAGED_ETF:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00,2026-05-15T20:00:00+00:00
REGIME_BLOCKED,US_LEVERAGED_ETF,N100,BLOCKED_HARD,EXECUTION_STRESS,RESEARCH_VALIDATION_EXPOSED,SOXLUSDT,2026-05-18T05:59:00+00:00,US_LEVERAGED_ETF:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00,2026-05-15T20:00:00+00:00
REGIME_BLOCKED,US_LEVERAGED_ETF,N100,BLOCKED_HARD,MAKER_PROMO_OFF,RESEARCH_VALIDATION_EXPOSED,SOXLUSDT,2026-05-18T05:59:00+00:00,US_LEVERAGED_ETF:2026-05-15T20:00:00+00:00:2026-05-18T08:00:00+00:00,2026-05-15T20:00:00+00:00
REGIME_BLOCKED,US_LEVERAGED_ETF,N20,BLOCKED_HARD,PRIMARY_ZERO_MAKER,RESEARCH_VALIDATION_EXPOSED,SOXLUSDT,2026-05-26T05:59:00+00:00,US_LEVERAGED_ETF:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00,2026-05-22T20:00:00+00:00
REGIME_BLOCKED,US_LEVERAGED_ETF,N20,BLOCKED_HARD,EXECUTION_STRESS,RESEARCH_VALIDATION_EXPOSED,SOXLUSDT,2026-05-26T05:59:00+00:00,US_LEVERAGED_ETF:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00,2026-05-22T20:00:00+00:00
REGIME_BLOCKED,US_LEVERAGED_ETF,N20,BLOCKED_HARD,MAKER_PROMO_OFF,RESEARCH_VALIDATION_EXPOSED,SOXLUSDT,2026-05-26T05:59:00+00:00,US_LEVERAGED_ETF:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00,2026-05-22T20:00:00+00:00
REGIME_BLOCKED,US_LEVERAGED_ETF,N100,BLOCKED_HARD,PRIMARY_ZERO_MAKER,RESEARCH_VALIDATION_EXPOSED,SOXLUSDT,2026-05-26T05:59:00+00:00,US_LEVERAGED_ETF:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00,2026-05-22T20:00:00+00:00
REGIME_BLOCKED,US_LEVERAGED_ETF,N100,BLOCKED_HARD,EXECUTION_STRESS,RESEARCH_VALIDATION_EXPOSED,SOXLUSDT,2026-05-26T05:59:00+00:00,US_LEVERAGED_ETF:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00,2026-05-22T20:00:00+00:00
REGIME_BLOCKED,US_LEVERAGED_ETF,N100,BLOCKED_HARD,MAKER_PROMO_OFF,RESEARCH_VALIDATION_EXPOSED,SOXLUSDT,2026-05-26T05:59:00+00:00,US_LEVERAGED_ETF:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00,2026-05-22T20:00:00+00:00
REGIME_BLOCKED,US_LEVERAGED_ETF,N20,BLOCKED_HARD,PRIMARY_ZERO_MAKER,RESEARCH_VALIDATION_EXPOSED,SOXLUSDT,2026-06-01T05:59:00+00:00,US_LEVERAGED_ETF:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00,2026-05-29T20:00:00+00:00
REGIME_BLOCKED,US_LEVERAGED_ETF,N20,BLOCKED_HARD,EXECUTION_STRESS,RESEARCH_VALIDATION_EXPOSED,SOXLUSDT,2026-06-01T05:59:00+00:00,US_LEVERAGED_ETF:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00,2026-05-29T20:00:00+00:00
REGIME_BLOCKED,US_LEVERAGED_ETF,N20,BLOCKED_HARD,MAKER_PROMO_OFF,RESEARCH_VALIDATION_EXPOSED,SOXLUSDT,2026-06-01T05:59:00+00:00,US_LEVERAGED_ETF:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00,2026-05-29T20:00:00+00:00
REGIME_BLOCKED,US_LEVERAGED_ETF,N100,BLOCKED_HARD,PRIMARY_ZERO_MAKER,RESEARCH_VALIDATION_EXPOSED,SOXLUSDT,2026-06-01T05:59:00+00:00,US_LEVERAGED_ETF:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00,2026-05-29T20:00:00+00:00
REGIME_BLOCKED,US_LEVERAGED_ETF,N100,BLOCKED_HARD,EXECUTION_STRESS,RESEARCH_VALIDATION_EXPOSED,SOXLUSDT,2026-06-01T05:59:00+00:00,US_LEVERAGED_ETF:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00,2026-05-29T20:00:00+00:00
REGIME_BLOCKED,US_LEVERAGED_ETF,N100,BLOCKED_HARD,MAKER_PROMO_OFF,RESEARCH_VALIDATION_EXPOSED,SOXLUSDT,2026-06-01T05:59:00+00:00,US_LEVERAGED_ETF:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00,2026-05-29T20:00:00+00:00
REGIME_BLOCKED,US_LEVERAGED_ETF,N20,BLOCKED_TREND,PRIMARY_ZERO_MAKER,RESEARCH_VALIDATION_EXPOSED,SOXLUSDT,2026-06-08T05:59:00+00:00,US_LEVERAGED_ETF:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00,2026-06-05T20:00:00+00:00
REGIME_BLOCKED,US_LEVERAGED_ETF,N20,BLOCKED_TREND,EXECUTION_STRESS,RESEARCH_VALIDATION_EXPOSED,SOXLUSDT,2026-06-08T05:59:00+00:00,US_LEVERAGED_ETF:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00,2026-06-05T20:00:00+00:00
REGIME_BLOCKED,US_LEVERAGED_ETF,N20,BLOCKED_TREND,MAKER_PROMO_OFF,RESEARCH_VALIDATION_EXPOSED,SOXLUSDT,2026-06-08T05:59:00+00:00,US_LEVERAGED_ETF:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00,2026-06-05T20:00:00+00:00
REGIME_BLOCKED,US_LEVERAGED_ETF,N100,BLOCKED_TREND,PRIMARY_ZERO_MAKER,RESEARCH_VALIDATION_EXPOSED,SOXLUSDT,2026-06-08T05:59:00+00:00,US_LEVERAGED_ETF:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00,2026-06-05T20:00:00+00:00
REGIME_BLOCKED,US_LEVERAGED_ETF,N100,BLOCKED_TREND,EXECUTION_STRESS,RESEARCH_VALIDATION_EXPOSED,SOXLUSDT,2026-06-08T05:59:00+00:00,US_LEVERAGED_ETF:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00,2026-06-05T20:00:00+00:00
REGIME_BLOCKED,US_LEVERAGED_ETF,N100,BLOCKED_TREND,MAKER_PROMO_OFF,RESEARCH_VALIDATION_EXPOSED,SOXLUSDT,2026-06-08T05:59:00+00:00,US_LEVERAGED_ETF:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00,2026-06-05T20:00:00+00:00
