admission,allowed,as_of,cost_component,depth_proxy,depth_source,depth_usdt,directional_efficiency,feature_version,hard_limit_reasons,liquidity_component,market_group,mean_reversion_component,model_version,profile,regime_score,regime_state,reversal_ratio,scenario,split,spread_pct,symbol,threshold_used,trend_component,verdict,volatility_component,volatility_expansion,window_key
PASSED,True,2026-06-26T22:59:59.999000+00:00,70.30469533333026,88866.76533000001,OBSERVATION_QUOTE_VOLUME_PER_BAR_PROXY,88866.76533000001,0.02158543718990287,regime-features-v2.1.0,,83.5,US_LEVERAGED_ETF,45.0,regime-rules-v2.2.0,N20,80.64876078953498,QUIET_RANGE,0.21428571428571427,EXECUTION_STRESS,RESEARCH_VALIDATION_EXPOSED,0.0003,SOXLUSDT,80.0,97.84145628100971,ALLOWED,100.0,0.6681549947005015,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
PASSED,True,2026-06-26T22:59:59.999000+00:00,65.95752478360149,88866.76533000001,OBSERVATION_QUOTE_VOLUME_PER_BAR_PROXY,88866.76533000001,0.02158543718990287,regime-features-v2.1.0,,83.5,US_LEVERAGED_ETF,45.0,regime-rules-v2.2.0,N20,80.2140437345621,QUIET_RANGE,0.21428571428571427,MAKER_PROMO_OFF,RESEARCH_VALIDATION_EXPOSED,0.0003,SOXLUSDT,80.0,97.84145628100971,ALLOWED,100.0,0.6681549947005015,US_LEVERAGED_ETF:2026-06-26T20:00:00+00:00:2026-06-29T08:00:00+00:00
ENTRY_BLOCKED,False,2026-07-02T22:59:59.999000+00:00,,180005.52214833334,OBSERVATION_QUOTE_VOLUME_PER_BAR_PROXY,180005.52214833334,0.46101596074777723,regime-features-v2.1.0,,83.5,US_LEVERAGED_ETF,60.0,regime-rules-v2.2.0,N20,75.36631198338273,QUIET_RANGE,0.42857142857142855,PRIMARY_ZERO_MAKER,RESEARCH_VALIDATION_EXPOSED,0.0003,SOXLUSDT,80.0,53.89840392522227,BLOCKED_SCORE,100.0,0.7587869925309257,US_LEVERAGED_ETF:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
ENTRY_BLOCKED,False,2026-07-02T22:59:59.999000+00:00,,180005.52214833334,OBSERVATION_QUOTE_VOLUME_PER_BAR_PROXY,180005.52214833334,0.46101596074777723,regime-features-v2.1.0,,83.5,US_LEVERAGED_ETF,60.0,regime-rules-v2.2.0,N20,75.36631198338273,QUIET_RANGE,0.42857142857142855,EXECUTION_STRESS,RESEARCH_VALIDATION_EXPOSED,0.0003,SOXLUSDT,80.0,53.89840392522227,BLOCKED_SCORE,100.0,0.7587869925309257,US_LEVERAGED_ETF:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
ENTRY_BLOCKED,False,2026-07-02T22:59:59.999000+00:00,,180005.52214833334,OBSERVATION_QUOTE_VOLUME_PER_BAR_PROXY,180005.52214833334,0.46101596074777723,regime-features-v2.1.0,,83.5,US_LEVERAGED_ETF,60.0,regime-rules-v2.2.0,N20,75.36631198338273,QUIET_RANGE,0.42857142857142855,MAKER_PROMO_OFF,RESEARCH_VALIDATION_EXPOSED,0.0003,SOXLUSDT,80.0,53.89840392522227,BLOCKED_SCORE,100.0,0.7587869925309257,US_LEVERAGED_ETF:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
ENTRY_BLOCKED,False,2026-07-02T22:59:59.999000+00:00,,180005.52214833334,OBSERVATION_QUOTE_VOLUME_PER_BAR_PROXY,180005.52214833334,0.46101596074777723,regime-features-v2.1.0,,83.5,US_LEVERAGED_ETF,60.0,regime-rules-v2.2.0,N100,75.36631198338273,QUIET_RANGE,0.42857142857142855,PRIMARY_ZERO_MAKER,RESEARCH_VALIDATION_EXPOSED,0.0003,SOXLUSDT,80.0,53.89840392522227,BLOCKED_SCORE,100.0,0.7587869925309257,US_LEVERAGED_ETF:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
ENTRY_BLOCKED,False,2026-07-02T22:59:59.999000+00:00,,180005.52214833334,OBSERVATION_QUOTE_VOLUME_PER_BAR_PROXY,180005.52214833334,0.46101596074777723,regime-features-v2.1.0,,83.5,US_LEVERAGED_ETF,60.0,regime-rules-v2.2.0,N100,75.36631198338273,QUIET_RANGE,0.42857142857142855,EXECUTION_STRESS,RESEARCH_VALIDATION_EXPOSED,0.0003,SOXLUSDT,80.0,53.89840392522227,BLOCKED_SCORE,100.0,0.7587869925309257,US_LEVERAGED_ETF:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
ENTRY_BLOCKED,False,2026-07-02T22:59:59.999000+00:00,,180005.52214833334,OBSERVATION_QUOTE_VOLUME_PER_BAR_PROXY,180005.52214833334,0.46101596074777723,regime-features-v2.1.0,,83.5,US_LEVERAGED_ETF,60.0,regime-rules-v2.2.0,N100,75.36631198338273,QUIET_RANGE,0.42857142857142855,MAKER_PROMO_OFF,RESEARCH_VALIDATION_EXPOSED,0.0003,SOXLUSDT,80.0,53.89840392522227,BLOCKED_SCORE,100.0,0.7587869925309257,US_LEVERAGED_ETF:2026-07-02T20:00:00+00:00:2026-07-06T08:00:00+00:00
ENTRY_BLOCKED,False,2026-07-10T22:59:59.999000+00:00,,63347.510194999995,OBSERVATION_QUOTE_VOLUME_PER_BAR_PROXY,63347.510194999995,0.25830580780372203,regime-features-v2.1.0,,83.5,US_LEVERAGED_ETF,38.344823020904784,regime-rules-v2.2.0,N20,69.30307754525651,QUIET_RANGE,0.2857142857142857,PRIMARY_ZERO_MAKER,RESEARCH_VALIDATION_EXPOSED,0.0003,SOXLUSDT,80.0,74.1694192196278,BLOCKED_SCORE,74.09960671312174,1.3885058993031738,US_LEVERAGED_ETF:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
ENTRY_BLOCKED,False,2026-07-10T22:59:59.999000+00:00,,63347.510194999995,OBSERVATION_QUOTE_VOLUME_PER_BAR_PROXY,63347.510194999995,0.25830580780372203,regime-features-v2.1.0,,83.5,US_LEVERAGED_ETF,38.344823020904784,regime-rules-v2.2.0,N20,69.30307754525651,QUIET_RANGE,0.2857142857142857,EXECUTION_STRESS,RESEARCH_VALIDATION_EXPOSED,0.0003,SOXLUSDT,80.0,74.1694192196278,BLOCKED_SCORE,74.09960671312174,1.3885058993031738,US_LEVERAGED_ETF:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
ENTRY_BLOCKED,False,2026-07-10T22:59:59.999000+00:00,,63347.510194999995,OBSERVATION_QUOTE_VOLUME_PER_BAR_PROXY,63347.510194999995,0.25830580780372203,regime-features-v2.1.0,,83.5,US_LEVERAGED_ETF,38.344823020904784,regime-rules-v2.2.0,N20,69.30307754525651,QUIET_RANGE,0.2857142857142857,MAKER_PROMO_OFF,RESEARCH_VALIDATION_EXPOSED,0.0003,SOXLUSDT,80.0,74.1694192196278,BLOCKED_SCORE,74.09960671312174,1.3885058993031738,US_LEVERAGED_ETF:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
ENTRY_BLOCKED,False,2026-07-10T22:59:59.999000+00:00,,63347.510194999995,OBSERVATION_QUOTE_VOLUME_PER_BAR_PROXY,63347.510194999995,0.25830580780372203,regime-features-v2.1.0,,83.5,US_LEVERAGED_ETF,38.344823020904784,regime-rules-v2.2.0,N100,69.30307754525651,QUIET_RANGE,0.2857142857142857,PRIMARY_ZERO_MAKER,RESEARCH_VALIDATION_EXPOSED,0.0003,SOXLUSDT,80.0,74.1694192196278,BLOCKED_SCORE,74.09960671312174,1.3885058993031738,US_LEVERAGED_ETF:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
ENTRY_BLOCKED,False,2026-07-10T22:59:59.999000+00:00,,63347.510194999995,OBSERVATION_QUOTE_VOLUME_PER_BAR_PROXY,63347.510194999995,0.25830580780372203,regime-features-v2.1.0,,83.5,US_LEVERAGED_ETF,38.344823020904784,regime-rules-v2.2.0,N100,69.30307754525651,QUIET_RANGE,0.2857142857142857,EXECUTION_STRESS,RESEARCH_VALIDATION_EXPOSED,0.0003,SOXLUSDT,80.0,74.1694192196278,BLOCKED_SCORE,74.09960671312174,1.3885058993031738,US_LEVERAGED_ETF:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
ENTRY_BLOCKED,False,2026-07-10T22:59:59.999000+00:00,,63347.510194999995,OBSERVATION_QUOTE_VOLUME_PER_BAR_PROXY,63347.510194999995,0.25830580780372203,regime-features-v2.1.0,,83.5,US_LEVERAGED_ETF,38.344823020904784,regime-rules-v2.2.0,N100,69.30307754525651,QUIET_RANGE,0.2857142857142857,MAKER_PROMO_OFF,RESEARCH_VALIDATION_EXPOSED,0.0003,SOXLUSDT,80.0,74.1694192196278,BLOCKED_SCORE,74.09960671312174,1.3885058993031738,US_LEVERAGED_ETF:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
ENTRY_BLOCKED,False,2026-07-17T22:59:59.999000+00:00,,155672.38448166667,OBSERVATION_QUOTE_VOLUME_PER_BAR_PROXY,155672.38448166667,0.4490792188974024,regime-features-v2.1.0,,83.5,US_LEVERAGED_ETF,65.0,regime-rules-v2.2.0,N20,76.74268402450217,QUIET_RANGE,0.5,PRIMARY_ZERO_MAKER,RESEARCH_VALIDATION_EXPOSED,0.0003,SOXLUSDT,80.0,55.092078110259756,BLOCKED_SCORE,100.0,0.9595489720634506,US_LEVERAGED_ETF:2026-07-17T20:00:00+00:00:2026-07-20T08:00:00+00:00
ENTRY_BLOCKED,False,2026-07-17T22:59:59.999000+00:00,,155672.38448166667,OBSERVATION_QUOTE_VOLUME_PER_BAR_PROXY,155672.38448166667,0.4490792188974024,regime-features-v2.1.0,,83.5,US_LEVERAGED_ETF,65.0,regime-rules-v2.2.0,N20,76.74268402450217,QUIET_RANGE,0.5,EXECUTION_STRESS,RESEARCH_VALIDATION_EXPOSED,0.0003,SOXLUSDT,80.0,55.092078110259756,BLOCKED_SCORE,100.0,0.9595489720634506,US_LEVERAGED_ETF:2026-07-17T20:00:00+00:00:2026-07-20T08:00:00+00:00
ENTRY_BLOCKED,False,2026-07-17T22:59:59.999000+00:00,,155672.38448166667,OBSERVATION_QUOTE_VOLUME_PER_BAR_PROXY,155672.38448166667,0.4490792188974024,regime-features-v2.1.0,,83.5,US_LEVERAGED_ETF,65.0,regime-rules-v2.2.0,N20,76.74268402450217,QUIET_RANGE,0.5,MAKER_PROMO_OFF,RESEARCH_VALIDATION_EXPOSED,0.0003,SOXLUSDT,80.0,55.092078110259756,BLOCKED_SCORE,100.0,0.9595489720634506,US_LEVERAGED_ETF:2026-07-17T20:00:00+00:00:2026-07-20T08:00:00+00:00
ENTRY_BLOCKED,False,2026-07-17T22:59:59.999000+00:00,,155672.38448166667,OBSERVATION_QUOTE_VOLUME_PER_BAR_PROXY,155672.38448166667,0.4490792188974024,regime-features-v2.1.0,,83.5,US_LEVERAGED_ETF,65.0,regime-rules-v2.2.0,N100,76.74268402450217,QUIET_RANGE,0.5,PRIMARY_ZERO_MAKER,RESEARCH_VALIDATION_EXPOSED,0.0003,SOXLUSDT,80.0,55.092078110259756,BLOCKED_SCORE,100.0,0.9595489720634506,US_LEVERAGED_ETF:2026-07-17T20:00:00+00:00:2026-07-20T08:00:00+00:00
ENTRY_BLOCKED,False,2026-07-17T22:59:59.999000+00:00,,155672.38448166667,OBSERVATION_QUOTE_VOLUME_PER_BAR_PROXY,155672.38448166667,0.4490792188974024,regime-features-v2.1.0,,83.5,US_LEVERAGED_ETF,65.0,regime-rules-v2.2.0,N100,76.74268402450217,QUIET_RANGE,0.5,EXECUTION_STRESS,RESEARCH_VALIDATION_EXPOSED,0.0003,SOXLUSDT,80.0,55.092078110259756,BLOCKED_SCORE,100.0,0.9595489720634506,US_LEVERAGED_ETF:2026-07-17T20:00:00+00:00:2026-07-20T08:00:00+00:00
ENTRY_BLOCKED,False,2026-07-17T22:59:59.999000+00:00,,155672.38448166667,OBSERVATION_QUOTE_VOLUME_PER_BAR_PROXY,155672.38448166667,0.4490792188974024,regime-features-v2.1.0,,83.5,US_LEVERAGED_ETF,65.0,regime-rules-v2.2.0,N100,76.74268402450217,QUIET_RANGE,0.5,MAKER_PROMO_OFF,RESEARCH_VALIDATION_EXPOSED,0.0003,SOXLUSDT,80.0,55.092078110259756,BLOCKED_SCORE,100.0,0.9595489720634506,US_LEVERAGED_ETF:2026-07-17T20:00:00+00:00:2026-07-20T08:00:00+00:00
ENTRY_BLOCKED,False,2026-06-19T09:29:59.999000+00:00,,149294.61191833334,OBSERVATION_QUOTE_VOLUME_PER_BAR_PROXY,149294.61191833334,0.49943191219447874,regime-features-v2.1.0,,89.0,KR_STOCK,60.0,regime-rules-v2.2.0,N20,76.34595750678936,QUIET_RANGE,0.42857142857142855,PRIMARY_ZERO_MAKER,RESEARCH_VALIDATION_EXPOSED,0.0002,SKHYNIXUSDT,80.0,50.05680878055212,BLOCKED_SCORE,100.0,0.6385403373969167,KR_STOCK:2026-06-19T06:30:00+00:00:2026-06-22T00:00:00+00:00
ENTRY_BLOCKED,False,2026-06-19T09:29:59.999000+00:00,,149294.61191833334,OBSERVATION_QUOTE_VOLUME_PER_BAR_PROXY,149294.61191833334,0.49943191219447874,regime-features-v2.1.0,,89.0,KR_STOCK,60.0,regime-rules-v2.2.0,N20,76.34595750678936,QUIET_RANGE,0.42857142857142855,EXECUTION_STRESS,RESEARCH_VALIDATION_EXPOSED,0.0002,SKHYNIXUSDT,80.0,50.05680878055212,BLOCKED_SCORE,100.0,0.6385403373969167,KR_STOCK:2026-06-19T06:30:00+00:00:2026-06-22T00:00:00+00:00
ENTRY_BLOCKED,False,2026-06-19T09:29:59.999000+00:00,,149294.61191833334,OBSERVATION_QUOTE_VOLUME_PER_BAR_PROXY,149294.61191833334,0.49943191219447874,regime-features-v2.1.0,,89.0,KR_STOCK,60.0,regime-rules-v2.2.0,N20,76.34595750678936,QUIET_RANGE,0.42857142857142855,MAKER_PROMO_OFF,RESEARCH_VALIDATION_EXPOSED,0.0002,SKHYNIXUSDT,80.0,50.05680878055212,BLOCKED_SCORE,100.0,0.6385403373969167,KR_STOCK:2026-06-19T06:30:00+00:00:2026-06-22T00:00:00+00:00
ENTRY_BLOCKED,False,2026-06-19T09:29:59.999000+00:00,,149294.61191833334,OBSERVATION_QUOTE_VOLUME_PER_BAR_PROXY,149294.61191833334,0.49943191219447874,regime-features-v2.1.0,,89.0,KR_STOCK,60.0,regime-rules-v2.2.0,N100,76.34595750678936,QUIET_RANGE,0.42857142857142855,PRIMARY_ZERO_MAKER,RESEARCH_VALIDATION_EXPOSED,0.0002,SKHYNIXUSDT,80.0,50.05680878055212,BLOCKED_SCORE,100.0,0.6385403373969167,KR_STOCK:2026-06-19T06:30:00+00:00:2026-06-22T00:00:00+00:00
ENTRY_BLOCKED,False,2026-06-19T09:29:59.999000+00:00,,149294.61191833334,OBSERVATION_QUOTE_VOLUME_PER_BAR_PROXY,149294.61191833334,0.49943191219447874,regime-features-v2.1.0,,89.0,KR_STOCK,60.0,regime-rules-v2.2.0,N100,76.34595750678936,QUIET_RANGE,0.42857142857142855,EXECUTION_STRESS,RESEARCH_VALIDATION_EXPOSED,0.0002,SKHYNIXUSDT,80.0,50.05680878055212,BLOCKED_SCORE,100.0,0.6385403373969167,KR_STOCK:2026-06-19T06:30:00+00:00:2026-06-22T00:00:00+00:00
ENTRY_BLOCKED,False,2026-06-19T09:29:59.999000+00:00,,149294.61191833334,OBSERVATION_QUOTE_VOLUME_PER_BAR_PROXY,149294.61191833334,0.49943191219447874,regime-features-v2.1.0,,89.0,KR_STOCK,60.0,regime-rules-v2.2.0,N100,76.34595750678936,QUIET_RANGE,0.42857142857142855,MAKER_PROMO_OFF,RESEARCH_VALIDATION_EXPOSED,0.0002,SKHYNIXUSDT,80.0,50.05680878055212,BLOCKED_SCORE,100.0,0.6385403373969167,KR_STOCK:2026-06-19T06:30:00+00:00:2026-06-22T00:00:00+00:00
ENTRY_BLOCKED,False,2026-06-19T09:29:59.999000+00:00,,149294.61191833334,OBSERVATION_QUOTE_VOLUME_PER_BAR_PROXY,149294.61191833334,0.49943191219447874,regime-features-v2.1.0,,89.0,KR_STOCK,60.0,regime-rules-v2.2.0,L20,76.34595750678936,QUIET_RANGE,0.42857142857142855,PRIMARY_ZERO_MAKER,RESEARCH_VALIDATION_EXPOSED,0.0002,SKHYNIXUSDT,80.0,50.05680878055212,BLOCKED_SCORE,100.0,0.6385403373969167,KR_STOCK:2026-06-19T06:30:00+00:00:2026-06-22T00:00:00+00:00
ENTRY_BLOCKED,False,2026-06-19T09:29:59.999000+00:00,,149294.61191833334,OBSERVATION_QUOTE_VOLUME_PER_BAR_PROXY,149294.61191833334,0.49943191219447874,regime-features-v2.1.0,,89.0,KR_STOCK,60.0,regime-rules-v2.2.0,L20,76.34595750678936,QUIET_RANGE,0.42857142857142855,EXECUTION_STRESS,RESEARCH_VALIDATION_EXPOSED,0.0002,SKHYNIXUSDT,80.0,50.05680878055212,BLOCKED_SCORE,100.0,0.6385403373969167,KR_STOCK:2026-06-19T06:30:00+00:00:2026-06-22T00:00:00+00:00
ENTRY_BLOCKED,False,2026-06-19T09:29:59.999000+00:00,,149294.61191833334,OBSERVATION_QUOTE_VOLUME_PER_BAR_PROXY,149294.61191833334,0.49943191219447874,regime-features-v2.1.0,,89.0,KR_STOCK,60.0,regime-rules-v2.2.0,L20,76.34595750678936,QUIET_RANGE,0.42857142857142855,MAKER_PROMO_OFF,RESEARCH_VALIDATION_EXPOSED,0.0002,SKHYNIXUSDT,80.0,50.05680878055212,BLOCKED_SCORE,100.0,0.6385403373969167,KR_STOCK:2026-06-19T06:30:00+00:00:2026-06-22T00:00:00+00:00
ENTRY_BLOCKED,False,2026-06-19T09:29:59.999000+00:00,,149294.61191833334,OBSERVATION_QUOTE_VOLUME_PER_BAR_PROXY,149294.61191833334,0.49943191219447874,regime-features-v2.1.0,,89.0,KR_STOCK,60.0,regime-rules-v2.2.0,L100,76.34595750678936,QUIET_RANGE,0.42857142857142855,PRIMARY_ZERO_MAKER,RESEARCH_VALIDATION_EXPOSED,0.0002,SKHYNIXUSDT,80.0,50.05680878055212,BLOCKED_SCORE,100.0,0.6385403373969167,KR_STOCK:2026-06-19T06:30:00+00:00:2026-06-22T00:00:00+00:00
ENTRY_BLOCKED,False,2026-06-19T09:29:59.999000+00:00,,149294.61191833334,OBSERVATION_QUOTE_VOLUME_PER_BAR_PROXY,149294.61191833334,0.49943191219447874,regime-features-v2.1.0,,89.0,KR_STOCK,60.0,regime-rules-v2.2.0,L100,76.34595750678936,QUIET_RANGE,0.42857142857142855,EXECUTION_STRESS,RESEARCH_VALIDATION_EXPOSED,0.0002,SKHYNIXUSDT,80.0,50.05680878055212,BLOCKED_SCORE,100.0,0.6385403373969167,KR_STOCK:2026-06-19T06:30:00+00:00:2026-06-22T00:00:00+00:00
ENTRY_BLOCKED,False,2026-06-19T09:29:59.999000+00:00,,149294.61191833334,OBSERVATION_QUOTE_VOLUME_PER_BAR_PROXY,149294.61191833334,0.49943191219447874,regime-features-v2.1.0,,89.0,KR_STOCK,60.0,regime-rules-v2.2.0,L100,76.34595750678936,QUIET_RANGE,0.42857142857142855,MAKER_PROMO_OFF,RESEARCH_VALIDATION_EXPOSED,0.0002,SKHYNIXUSDT,80.0,50.05680878055212,BLOCKED_SCORE,100.0,0.6385403373969167,KR_STOCK:2026-06-19T06:30:00+00:00:2026-06-22T00:00:00+00:00
PASSED,True,2026-07-03T09:29:59.999000+00:00,71.1678260459817,473384.44899166666,OBSERVATION_QUOTE_VOLUME_PER_BAR_PROXY,473384.44899166666,0.44913311739753314,regime-features-v2.1.0,,89.0,KR_STOCK,80.0,regime-rules-v2.2.0,N20,80.83412025664751,QUIET_RANGE,0.7142857142857143,PRIMARY_ZERO_MAKER,RESEARCH_VALIDATION_EXPOSED,0.0002,SKHYNIXUSDT,80.0,55.08668826024669,ALLOWED,100.0,0.752097885319982,KR_STOCK:2026-07-03T06:30:00+00:00:2026-07-06T00:00:00+00:00
PASSED,True,2026-07-03T09:29:59.999000+00:00,71.1678260459817,473384.44899166666,OBSERVATION_QUOTE_VOLUME_PER_BAR_PROXY,473384.44899166666,0.44913311739753314,regime-features-v2.1.0,,89.0,KR_STOCK,80.0,regime-rules-v2.2.0,N20,80.83412025664751,QUIET_RANGE,0.7142857142857143,EXECUTION_STRESS,RESEARCH_VALIDATION_EXPOSED,0.0002,SKHYNIXUSDT,80.0,55.08668826024669,ALLOWED,100.0,0.752097885319982,KR_STOCK:2026-07-03T06:30:00+00:00:2026-07-06T00:00:00+00:00
PASSED,True,2026-07-03T09:29:59.999000+00:00,66.82065549625334,473384.44899166666,OBSERVATION_QUOTE_VOLUME_PER_BAR_PROXY,473384.44899166666,0.44913311739753314,regime-features-v2.1.0,,89.0,KR_STOCK,80.0,regime-rules-v2.2.0,N20,80.39940320167467,QUIET_RANGE,0.7142857142857143,MAKER_PROMO_OFF,RESEARCH_VALIDATION_EXPOSED,0.0002,SKHYNIXUSDT,80.0,55.08668826024669,ALLOWED,100.0,0.752097885319982,KR_STOCK:2026-07-03T06:30:00+00:00:2026-07-06T00:00:00+00:00
PASSED,True,2026-07-03T09:29:59.999000+00:00,71.1678260459817,473384.44899166666,OBSERVATION_QUOTE_VOLUME_PER_BAR_PROXY,473384.44899166666,0.44913311739753314,regime-features-v2.1.0,,89.0,KR_STOCK,80.0,regime-rules-v2.2.0,L20,80.83412025664751,QUIET_RANGE,0.7142857142857143,PRIMARY_ZERO_MAKER,RESEARCH_VALIDATION_EXPOSED,0.0002,SKHYNIXUSDT,80.0,55.08668826024669,ALLOWED,100.0,0.752097885319982,KR_STOCK:2026-07-03T06:30:00+00:00:2026-07-06T00:00:00+00:00
PASSED,True,2026-07-03T09:29:59.999000+00:00,71.1678260459817,473384.44899166666,OBSERVATION_QUOTE_VOLUME_PER_BAR_PROXY,473384.44899166666,0.44913311739753314,regime-features-v2.1.0,,89.0,KR_STOCK,80.0,regime-rules-v2.2.0,L20,80.83412025664751,QUIET_RANGE,0.7142857142857143,EXECUTION_STRESS,RESEARCH_VALIDATION_EXPOSED,0.0002,SKHYNIXUSDT,80.0,55.08668826024669,ALLOWED,100.0,0.752097885319982,KR_STOCK:2026-07-03T06:30:00+00:00:2026-07-06T00:00:00+00:00
PASSED,True,2026-07-03T09:29:59.999000+00:00,66.82065549625334,473384.44899166666,OBSERVATION_QUOTE_VOLUME_PER_BAR_PROXY,473384.44899166666,0.44913311739753314,regime-features-v2.1.0,,89.0,KR_STOCK,80.0,regime-rules-v2.2.0,L20,80.39940320167467,QUIET_RANGE,0.7142857142857143,MAKER_PROMO_OFF,RESEARCH_VALIDATION_EXPOSED,0.0002,SKHYNIXUSDT,80.0,55.08668826024669,ALLOWED,100.0,0.752097885319982,KR_STOCK:2026-07-03T06:30:00+00:00:2026-07-06T00:00:00+00:00
