accepted_fill_count,duration_bars,force_exit_cost,inventory_realized_pnl,paired_grid_pnl,pre_exit_inventory_notional,pre_exit_position_qty,pre_exit_unrealized_pnl,profile,scenario,seed,session_end,session_index,session_pnl,session_start,state_path,stop_exit_cost,stopped_reason,symbol,window_key
2,198,0.0,-5.095958377909008,0.0,227.07124849483324,0.15000000000000002,-4.755351505166768,N20,MAKER_PROMO_OFF,59,2026-06-06T02:17:00+00:00,1,-5.421418940542725,2026-06-05T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.11336532081104551,stop_loss,SNDKUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
2,198,0.0,-5.095958377909008,0.0,227.07124849483324,0.15000000000000002,-4.755351505166768,N20,MAKER_PROMO_OFF,97,2026-06-06T02:17:00+00:00,1,-5.421418940542725,2026-06-05T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.11336532081104551,stop_loss,SNDKUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
22,198,0.0,-2.845397909023477,0.16931091834844436,121.10466586391105,0.08,-2.724293243159564,N100,PRIMARY_ZERO_MAKER,3,2026-06-06T02:17:00+00:00,1,-2.824968062912814,2026-06-05T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.06049178059902357,stop_loss,SNDKUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
22,198,0.0,-2.845397909023477,0.16931091834844436,121.10466586391105,0.08,-2.724293243159564,N100,PRIMARY_ZERO_MAKER,10,2026-06-06T02:17:00+00:00,1,-2.824968062912814,2026-06-05T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.06049178059902357,stop_loss,SNDKUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
20,198,0.0,-2.8453941902196176,0.14512092491728937,121.10466586391105,0.08,-2.7242895243557044,N100,PRIMARY_ZERO_MAKER,17,2026-06-06T02:17:00+00:00,1,-2.8491543375401096,2026-06-05T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.06049178059902357,stop_loss,SNDKUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
20,198,0.0,-2.8453614294302474,0.1461183435380417,121.10466586391105,0.08,-2.724256763566334,N100,PRIMARY_ZERO_MAKER,31,2026-06-06T02:17:00+00:00,1,-2.848124158129987,2026-06-05T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.06049178059902357,stop_loss,SNDKUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
24,198,0.0,-2.845397909023477,0.19368171659945574,121.10466586391105,0.08,-2.724293243159564,N100,PRIMARY_ZERO_MAKER,59,2026-06-06T02:17:00+00:00,1,-2.800597264661803,2026-06-05T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.06049178059902357,stop_loss,SNDKUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
20,198,0.0,-2.8203792631353166,0.14557107345450276,121.10466586391105,0.08,-2.6992745972714034,N100,PRIMARY_ZERO_MAKER,97,2026-06-06T02:17:00+00:00,1,-2.823689261918595,2026-06-05T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.06049178059902357,stop_loss,SNDKUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
18,198,0.0,-3.027035454835482,0.12038625275635922,121.10466586391105,0.08,-2.7242737901757073,N100,EXECUTION_STRESS,3,2026-06-06T02:17:00+00:00,1,-3.085639921867319,2026-06-05T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.09060142814943846,stop_loss,SNDKUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
18,198,0.0,-3.027014709422249,0.12282864718131349,121.10466586391105,0.08,-2.7242530447624747,N100,EXECUTION_STRESS,10,2026-06-06T02:17:00+00:00,1,-3.0831767820291316,2026-06-05T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.09060142814943846,stop_loss,SNDKUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
16,198,0.0,-3.026999782337948,0.09818675360486395,121.10466586391105,0.08,-2.7242381176781736,N100,EXECUTION_STRESS,17,2026-06-06T02:17:00+00:00,1,-3.1078037485212806,2026-06-05T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.09060142814943846,stop_loss,SNDKUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
18,198,0.0,-3.002003501141808,0.12174754528703034,121.10466586391105,0.08,-2.699241836482033,N100,EXECUTION_STRESS,31,2026-06-06T02:17:00+00:00,1,-3.059246675642974,2026-06-05T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.09060142814943846,stop_loss,SNDKUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
18,198,0.0,-3.027014709422249,0.1223784986441001,121.10466586391105,0.08,-2.7242530447624747,N100,EXECUTION_STRESS,59,2026-06-06T02:17:00+00:00,1,-3.083626930566345,2026-06-05T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.09060142814943846,stop_loss,SNDKUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
18,198,0.0,-3.0270317360316223,0.1214673546506424,121.10466586391105,0.08,-2.7242700713718477,N100,EXECUTION_STRESS,97,2026-06-06T02:17:00+00:00,1,-3.0845551011691765,2026-06-05T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.09060142814943846,stop_loss,SNDKUSDT,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
30,4440,0.0,-4.715435509551753,9.56851156235777,248.5803870735676,-0.11,-4.466855122478223,N20,PRIMARY_ZERO_MAKER,3,2026-06-22T00:59:00+00:00,1,4.8423663125334375,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.12441448373032057,stop_loss_upper,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
30,4440,0.0,-4.715435509551753,9.603748071081581,248.5803870735676,-0.11,-4.466855122478223,N20,PRIMARY_ZERO_MAKER,10,2026-06-22T00:59:00+00:00,1,4.877602821257248,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.12441448373032057,stop_loss_upper,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
32,4440,0.0,-4.715435509551753,10.264792523636496,248.5803870735676,-0.11,-4.466855122478223,N20,PRIMARY_ZERO_MAKER,17,2026-06-22T00:59:00+00:00,1,5.538647273812163,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.12441448373032057,stop_loss_upper,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
32,4440,0.0,-4.715435509551753,10.264792523636496,248.5803870735676,-0.11,-4.466855122478223,N20,PRIMARY_ZERO_MAKER,31,2026-06-22T00:59:00+00:00,1,5.538647273812163,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.12441448373032057,stop_loss_upper,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
26,4440,0.0,-4.715435509551753,8.175949639800319,248.5803870735676,-0.11,-4.466855122478223,N20,PRIMARY_ZERO_MAKER,59,2026-06-22T00:59:00+00:00,1,3.4498043899759856,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.12441448373032057,stop_loss_upper,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
28,4440,0.0,-4.715435509551753,8.907467109802853,248.5803870735676,-0.11,-4.466855122478223,N20,PRIMARY_ZERO_MAKER,97,2026-06-22T00:59:00+00:00,1,4.181321859978521,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.12441448373032057,stop_loss_upper,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
24,4440,0.0,-5.088306090162122,7.514905187245403,248.5803870735676,-0.11,-4.466855122478223,N20,EXECUTION_STRESS,3,2026-06-22T00:59:00+00:00,1,2.353402462010082,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.18690137853093863,stop_loss_upper,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
26,4440,0.0,-5.088306090162122,8.21118614852413,248.5803870735676,-0.11,-4.466855122478223,N20,EXECUTION_STRESS,10,2026-06-22T00:59:00+00:00,1,3.049683423288809,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.18690137853093863,stop_loss_upper,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
28,4440,0.0,-5.088306090162122,8.872230601079044,248.5803870735676,-0.11,-4.466855122478223,N20,EXECUTION_STRESS,17,2026-06-22T00:59:00+00:00,1,3.7107278758437237,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.18690137853093863,stop_loss_upper,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
24,4440,0.0,-5.088306090162122,7.550141695969213,248.5803870735676,-0.11,-4.466855122478223,N20,EXECUTION_STRESS,31,2026-06-22T00:59:00+00:00,1,2.388638970733892,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.18690137853093863,stop_loss_upper,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
24,4440,0.0,-5.088306090162122,7.514905187245403,248.5803870735676,-0.11,-4.466855122478223,N20,EXECUTION_STRESS,59,2026-06-22T00:59:00+00:00,1,2.353402462010082,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.18690137853093863,stop_loss_upper,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
26,4440,0.0,-5.088306090162122,8.21118614852413,248.5803870735676,-0.11,-4.466855122478223,N20,EXECUTION_STRESS,97,2026-06-22T00:59:00+00:00,1,3.049683423288809,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.18690137853093863,stop_loss_upper,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
30,4440,0.0,-4.839725703088593,9.56851156235777,248.5803870735676,-0.11,-4.466855122478223,N20,MAKER_PROMO_OFF,3,2026-06-22T00:59:00+00:00,1,3.9714035161166357,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.12447662882708899,stop_loss_upper,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
30,4440,0.0,-4.839725703088593,9.603748071081581,248.5803870735676,-0.11,-4.466855122478223,N20,MAKER_PROMO_OFF,10,2026-06-22T00:59:00+00:00,1,3.998058672195994,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.12447662882708899,stop_loss_upper,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
32,4440,0.0,-4.839725703088593,10.264792523636496,248.5803870735676,-0.11,-4.466855122478223,N20,MAKER_PROMO_OFF,17,2026-06-22T00:59:00+00:00,1,4.6147068272243015,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.12447662882708899,stop_loss_upper,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
32,4440,0.0,-4.839725703088593,10.264792523636496,248.5803870735676,-0.11,-4.466855122478223,N20,MAKER_PROMO_OFF,31,2026-06-22T00:59:00+00:00,1,4.6147068272243015,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.12447662882708899,stop_loss_upper,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
26,4440,0.0,-4.839725703088593,8.175949639800319,248.5803870735676,-0.11,-4.466855122478223,N20,MAKER_PROMO_OFF,59,2026-06-22T00:59:00+00:00,1,2.684796893901306,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.12447662882708899,stop_loss_upper,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
28,4440,0.0,-4.839725703088593,8.907467109802853,248.5803870735676,-0.11,-4.466855122478223,N20,MAKER_PROMO_OFF,97,2026-06-22T00:59:00+00:00,1,3.3547553610883276,2026-06-18T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.12447662882708899,stop_loss_upper,SNDKUSDT,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
4,2942,0.0,-5.307274438987763,1.0824699487445857,247.9775884040563,-0.32,-5.059296850583735,N20,PRIMARY_ZERO_MAKER,3,2026-05-11T00:01:00+00:00,1,-1.869182142420088,2026-05-08T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.12411278299623017,stop_loss_upper,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
5,2942,0.0,-3.5954808707589287,2.166031450961725,139.48739347728167,-0.18,-3.455993477281663,N20,PRIMARY_ZERO_MAKER,10,2026-05-11T00:01:00+00:00,1,0.740526253593399,2026-05-08T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.06981344043537946,stop_loss_upper,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
6,2942,0.0,-5.307274438987763,2.166031450961725,247.9775884040563,-0.32,-5.059296850583735,N20,PRIMARY_ZERO_MAKER,17,2026-05-11T00:01:00+00:00,1,-0.7856206402029491,2026-05-08T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.12411278299623017,stop_loss_upper,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
5,2942,0.0,-3.5954808707589287,2.166031450961725,139.48739347728167,-0.18,-3.455993477281663,N20,PRIMARY_ZERO_MAKER,31,2026-05-11T00:01:00+00:00,1,0.740526253593399,2026-05-08T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.06981344043537946,stop_loss_upper,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
6,2942,0.0,-5.307274438987763,2.166031450961725,247.9775884040563,-0.32,-5.059296850583735,N20,PRIMARY_ZERO_MAKER,59,2026-05-11T00:01:00+00:00,1,-1.2406130889428417,2026-05-08T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.12411278299623017,stop_loss_upper,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
5,2942,0.0,-3.5954808707589287,2.166031450961725,139.48739347728167,-0.18,-3.455993477281663,N20,PRIMARY_ZERO_MAKER,97,2026-05-11T00:01:00+00:00,1,0.740526253593399,2026-05-08T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.06981344043537946,stop_loss_upper,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
4,2942,0.0,-5.679240821593878,1.0824699487445857,247.9775884040563,-0.32,-5.059296850583735,N20,EXECUTION_STRESS,3,2026-05-11T00:01:00+00:00,1,-2.303483891311273,2026-05-08T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.18644814928129982,stop_loss_upper,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
5,2942,0.0,-3.8047119609748687,2.166031450961725,139.48739347728167,-0.18,-3.455993477281663,N20,EXECUTION_STRESS,10,2026-05-11T00:01:00+00:00,1,0.041239071102214586,2026-05-08T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.10487708397073116,stop_loss_upper,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
5,2942,0.0,-3.8047119609748687,2.166031450961725,139.48739347728167,-0.18,-3.455993477281663,N20,EXECUTION_STRESS,17,2026-05-11T00:01:00+00:00,1,0.4962315198421072,2026-05-08T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.10487708397073116,stop_loss_upper,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
3,2942,0.0,-3.8047119609748687,1.0824699487445857,139.48739347728167,-0.18,-3.455993477281663,N20,EXECUTION_STRESS,31,2026-05-11T00:01:00+00:00,1,-0.5873299823750324,2026-05-08T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.10487708397073116,stop_loss_upper,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
3,2942,0.0,-3.8047119609748687,1.0824699487445857,139.48739347728167,-0.18,-3.455993477281663,N20,EXECUTION_STRESS,59,2026-05-11T00:01:00+00:00,1,-1.042322431114925,2026-05-08T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.10487708397073116,stop_loss_upper,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
5,2942,0.0,-3.8047119609748687,2.166031450961725,139.48739347728167,-0.18,-3.455993477281663,N20,EXECUTION_STRESS,97,2026-05-11T00:01:00+00:00,1,0.041239071102214586,2026-05-08T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.10487708397073116,stop_loss_upper,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
4,2942,0.0,-5.43126323318985,1.0824699487445857,247.9775884040563,-0.32,-5.059296850583735,N20,MAKER_PROMO_OFF,3,2026-05-11T00:01:00+00:00,1,-2.0843544153402216,2026-05-08T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.12417477739333121,stop_loss_upper,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
5,2942,0.0,-3.665224567497603,2.166031450961725,139.48739347728167,-0.18,-3.455993477281663,N20,MAKER_PROMO_OFF,10,2026-05-11T00:01:00+00:00,1,0.5584655346751588,2026-05-08T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.0698483122837488,stop_loss_upper,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
6,2942,0.0,-5.43126323318985,2.166031450961725,247.9775884040563,-0.32,-5.059296850583735,N20,MAKER_PROMO_OFF,17,2026-05-11T00:01:00+00:00,1,-1.0433309574440282,2026-05-08T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.12417477739333121,stop_loss_upper,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
5,2942,0.0,-3.665224567497603,2.166031450961725,139.48739347728167,-0.18,-3.455993477281663,N20,MAKER_PROMO_OFF,31,2026-05-11T00:01:00+00:00,1,0.5584655346751588,2026-05-08T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.0698483122837488,stop_loss_upper,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
6,2942,0.0,-5.43126323318985,2.166031450961725,247.9775884040563,-0.32,-5.059296850583735,N20,MAKER_PROMO_OFF,59,2026-05-11T00:01:00+00:00,1,-1.4983234061839208,2026-05-08T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.12417477739333121,stop_loss_upper,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
5,2942,0.0,-3.665224567497603,2.166031450961725,139.48739347728167,-0.18,-3.455993477281663,N20,MAKER_PROMO_OFF,97,2026-05-11T00:01:00+00:00,1,0.5584655346751588,2026-05-08T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.0698483122837488,stop_loss_upper,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00
4,2423,0.0,-5.6650576051722945,0.4036005068917575,275.12384042063235,-0.28,-5.389933764751693,N20,PRIMARY_ZERO_MAKER,3,2026-05-31T15:22:00+00:00,1,-5.361176103749798,2026-05-29T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.1376994821305265,stop_loss_upper,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
12,796,0.2716268121,-1.612047993266349,3.562724203996376,181.0242,-0.18,-1.4310237932663767,N20,PRIMARY_ZERO_MAKER,3,2026-06-01T05:59:00+00:00,2,1.860073598630027,2026-05-31T16:44:00+00:00,OBSERVING>RUNNING>FORCE_CLOSING>CLOSED,0.0906026121,window_force_close,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
6,2423,0.0,-5.6650576051722945,0.8073076696641557,275.12384042063235,-0.28,-5.389933764751693,N20,PRIMARY_ZERO_MAKER,10,2026-05-31T15:22:00+00:00,1,-4.9574689409773995,2026-05-29T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.1376994821305265,stop_loss_upper,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
14,796,0.2716268121,-1.612047993266349,4.26603309271504,181.0242,-0.18,-1.4310237932663767,N20,PRIMARY_ZERO_MAKER,10,2026-06-01T05:59:00+00:00,2,2.5633824873486915,2026-05-31T16:44:00+00:00,OBSERVING>RUNNING>FORCE_CLOSING>CLOSED,0.0906026121,window_force_close,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
6,2423,0.0,-5.6650576051722945,0.8073076696641557,275.12384042063235,-0.28,-5.389933764751693,N20,PRIMARY_ZERO_MAKER,17,2026-05-31T15:22:00+00:00,1,-4.9574689409773995,2026-05-29T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.1376994821305265,stop_loss_upper,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
14,796,0.2716268121,-1.612047993266349,4.26603309271504,181.0242,-0.18,-1.4310237932663767,N20,PRIMARY_ZERO_MAKER,17,2026-06-01T05:59:00+00:00,2,2.5633824873486915,2026-05-31T16:44:00+00:00,OBSERVING>RUNNING>FORCE_CLOSING>CLOSED,0.0906026121,window_force_close,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
4,2423,0.0,-5.6650576051722945,0.4036005068917575,275.12384042063235,-0.28,-5.389933764751693,N20,PRIMARY_ZERO_MAKER,31,2026-05-31T15:22:00+00:00,1,-5.361176103749798,2026-05-29T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.1376994821305265,stop_loss_upper,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
12,796,0.2716268121,-1.612047993266349,3.562724203996376,181.0242,-0.18,-1.4310237932663767,N20,PRIMARY_ZERO_MAKER,31,2026-06-01T05:59:00+00:00,2,1.860073598630027,2026-05-31T16:44:00+00:00,OBSERVING>RUNNING>FORCE_CLOSING>CLOSED,0.0906026121,window_force_close,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
6,2423,0.0,-5.6650576051722945,0.8073076696641557,275.12384042063235,-0.28,-5.389933764751693,N20,PRIMARY_ZERO_MAKER,59,2026-05-31T15:22:00+00:00,1,-4.9574689409773995,2026-05-29T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.1376994821305265,stop_loss_upper,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
12,796,0.2716268121,-1.612047993266349,3.562724203996376,181.0242,-0.18,-1.4310237932663767,N20,PRIMARY_ZERO_MAKER,59,2026-06-01T05:59:00+00:00,2,1.860073598630027,2026-05-31T16:44:00+00:00,OBSERVING>RUNNING>FORCE_CLOSING>CLOSED,0.0906026121,window_force_close,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
6,2423,0.0,-5.6650576051722945,0.8073076696641557,275.12384042063235,-0.28,-5.389933764751693,N20,PRIMARY_ZERO_MAKER,97,2026-05-31T15:22:00+00:00,1,-4.9574689409773995,2026-05-29T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.1376994821305265,stop_loss_upper,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
12,796,0.2716268121,-1.6121045464537997,3.6395688155519808,181.0242,-0.18,-1.4310803464538275,N20,PRIMARY_ZERO_MAKER,97,2026-06-01T05:59:00+00:00,2,1.9368616569981811,2026-05-31T16:44:00+00:00,OBSERVING>RUNNING>FORCE_CLOSING>CLOSED,0.0906026121,window_force_close,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
4,2423,0.0,-6.0777433658032605,0.4036005068917575,275.12384042063235,-0.28,-5.389933764751693,N20,EXECUTION_STRESS,3,2026-05-31T15:22:00+00:00,1,-5.8430211197665,2026-05-29T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.20685873751626296,stop_loss_upper,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
10,796,0.588668070375,-1.8836408464538092,2.936259926833317,181.0242,-0.18,-1.4310803464538275,N20,EXECUTION_STRESS,3,2026-06-01T05:59:00+00:00,2,0.9165115100045077,2026-05-31T16:44:00+00:00,OBSERVING>RUNNING>FORCE_CLOSING>CLOSED,0.136107570375,window_force_close,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
6,2423,0.0,-6.0777433658032605,0.8073076696641557,275.12384042063235,-0.28,-5.389933764751693,N20,EXECUTION_STRESS,10,2026-05-31T15:22:00+00:00,1,-5.439313956994102,2026-05-29T23:00:00+00:00,OBSERVING>RUNNING>DEFENSIVE>COOLDOWN,0.20685873751626296,stop_loss_upper,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
14,796,0.588668070375,-1.8835842932663582,4.26603309271504,181.0242,-0.18,-1.4310237932663767,N20,EXECUTION_STRESS,10,2026-06-01T05:59:00+00:00,2,2.246341229073682,2026-05-31T16:44:00+00:00,OBSERVING>RUNNING>FORCE_CLOSING>CLOSED,0.136107570375,window_force_close,MUUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
