accepted_fill_count,attempted_fill_count,calendar,capital,cooldown_count,crossings_per_hour,engine_mode,fees_paid,fills,force_close_at,force_close_count,force_close_inventory_notional,force_exit_cost,force_exit_fees,force_exit_slippage_cost,funding_paid,funding_received,gate_block_reasons,gate_pass,grid_num,gross_grid_pnl,hard_limit_reasons,inventory_drag,inventory_drag_ratio,inventory_realized_pnl,last_trade_bar,maker_fees,market_group,max_drawdown,max_drawdown_pct,max_inventory_utilization,max_unpaired_lot_age,max_unpaired_lots,mean_inventory_utilization,net_capacity_per_hour,net_pnl,next_reference_open,observation_end,pair_completion_count,paired_grid_pnl,peak_inventory_drag_ratio,peak_negative_unrealized_pnl,pre_exit_inventory_notional,pre_exit_mark_price,pre_exit_position_qty,pre_exit_timestamp,pre_exit_unrealized_pnl,previous_market_close,profile,quote_volume_per_hour,reentry_count,regime_component_scores,regime_score,regime_state,regrid_cost,regrid_count,rejected_fill_count,reversal_ratio,scenario,seed,seed_cost,seed_fee,session_count,session_duration,split,step_pct,stop_exit_cost,stop_exit_slippage_cost,stopped_reason,symbol,taker_fees,total_cost,total_pnl,trade_count_per_hour,trade_start,unrealized_pnl,window_active_ratio,window_end,window_key,window_kind,window_start,year_month,zero_activity_ratio
22,164,NYSE,500.0,1,2.9473684210526314,R1_CONTROLLER_FAITHFUL,0.06049178059902357,22,2026-06-08T06:00:00+00:00,0,121.10466586391105,0.0,0.0,0.0,0.08838929163875789,0.0,,True,20,-2.676086990675033,,2.724293243159564,16.09047585196442,-2.845397909023477,2026-06-08T05:59:00+00:00,0.0,US_STOCK,2.824968062912814,0.005649936125825628,0.2466816,196,8,0.20780010505050506,0.003652225559289702,-2.824968062912814,2026-06-08T08:00:00+00:00,2026-06-05T23:00:00+00:00,7,0.16931091834844436,43.34857278131004,2.760159107070622,121.10466586391105,1513.8083232988881,0.08,1780712220000,-2.724293243159564,2026-06-05T20:00:00+00:00,N100,3157815.5664000004,0,"{""cost"": 43.509570774207816, ""event"": null, ""liquidity"": 89.0, ""mean_reversion"": 65.0, ""trend"": 80.380525558431, ""volatility"": 100.0}",80.12706218910698,QUIET_RANGE,0.0,0,142,0.39655172413793105,PRIMARY_ZERO_MAKER,3,0.0,0.0,1,198,RESEARCH_VALIDATION_EXPOSED,0.001239147957616149,0.06049178059902357,0.12110466586391105,stop_loss,SNDKUSDT,0.06049178059902357,0.14888107223778146,-2.824968062912814,15652.0,2026-06-05T23:00:00+00:00,0.0,0.06,2026-06-08T05:59:00+00:00,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00,WEEKEND,2026-06-05T20:00:00+00:00,2026-06,0.0
22,162,NYSE,500.0,1,2.9473684210526314,R1_CONTROLLER_FAITHFUL,0.06049178059902357,22,2026-06-08T06:00:00+00:00,0,121.10466586391105,0.0,0.0,0.0,0.08838929163875789,0.0,,True,20,-2.676086990675033,,2.724293243159564,16.09047585196442,-2.845397909023477,2026-06-08T05:59:00+00:00,0.0,US_STOCK,2.824968062912814,0.005649936125825628,0.2466816,194,8,0.20717316666666669,0.003652225559289702,-2.824968062912814,2026-06-08T08:00:00+00:00,2026-06-05T23:00:00+00:00,7,0.16931091834844436,43.34857278131004,2.760159107070622,121.10466586391105,1513.8083232988881,0.08,1780712220000,-2.724293243159564,2026-06-05T20:00:00+00:00,N100,3157815.5664000004,0,"{""cost"": 43.509570774207816, ""event"": null, ""liquidity"": 89.0, ""mean_reversion"": 65.0, ""trend"": 80.380525558431, ""volatility"": 100.0}",80.12706218910698,QUIET_RANGE,0.0,0,140,0.39655172413793105,PRIMARY_ZERO_MAKER,10,0.0,0.0,1,198,RESEARCH_VALIDATION_EXPOSED,0.001239147957616149,0.06049178059902357,0.12110466586391105,stop_loss,SNDKUSDT,0.06049178059902357,0.14888107223778146,-2.824968062912814,15652.0,2026-06-05T23:00:00+00:00,0.0,0.06,2026-06-08T05:59:00+00:00,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00,WEEKEND,2026-06-05T20:00:00+00:00,2026-06,0.0
20,163,NYSE,500.0,1,2.9473684210526314,R1_CONTROLLER_FAITHFUL,0.06049178059902357,20,2026-06-08T06:00:00+00:00,0,121.10466586391105,0.0,0.0,0.0,0.08838929163875789,0.0,,True,20,-2.7002732653023283,,2.7242895243557044,18.7725479692773,-2.8453941902196176,2026-06-08T05:59:00+00:00,0.0,US_STOCK,2.8491543375401096,0.005698308675080219,0.2466816,195,8,0.20748432121212124,0.003652225559289702,-2.8491543375401096,2026-06-08T08:00:00+00:00,2026-06-05T23:00:00+00:00,6,0.14512092491728937,90.68673917279487,2.7601553882667624,121.10466586391105,1513.8083232988881,0.08,1780712220000,-2.7242895243557044,2026-06-05T20:00:00+00:00,N100,3157815.5664000004,0,"{""cost"": 43.509570774207816, ""event"": null, ""liquidity"": 89.0, ""mean_reversion"": 65.0, ""trend"": 80.380525558431, ""volatility"": 100.0}",80.12706218910698,QUIET_RANGE,0.0,0,143,0.39655172413793105,PRIMARY_ZERO_MAKER,17,0.0,0.0,1,198,RESEARCH_VALIDATION_EXPOSED,0.001239147957616149,0.06049178059902357,0.12110466586391105,stop_loss,SNDKUSDT,0.06049178059902357,0.14888107223778146,-2.8491543375401096,15652.0,2026-06-05T23:00:00+00:00,0.0,0.06,2026-06-08T05:59:00+00:00,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00,WEEKEND,2026-06-05T20:00:00+00:00,2026-06,0.0
20,165,NYSE,500.0,1,2.9473684210526314,R1_CONTROLLER_FAITHFUL,0.06049178059902357,20,2026-06-08T06:00:00+00:00,0,121.10466586391105,0.0,0.0,0.0,0.08838929163875789,0.0,,True,20,-2.699243085892206,,2.724256763566334,18.64418044718032,-2.8453614294302474,2026-06-08T05:59:00+00:00,0.0,US_STOCK,2.848124158129987,0.005696248316259974,0.2466816,194,8,0.20842930202020202,0.003652225559289702,-2.848124158129987,2026-06-08T08:00:00+00:00,2026-06-05T23:00:00+00:00,6,0.1461183435380417,18.889638088176095,2.7601226274773922,121.10466586391105,1513.8083232988881,0.08,1780712220000,-2.724256763566334,2026-06-05T20:00:00+00:00,N100,3157815.5664000004,0,"{""cost"": 43.509570774207816, ""event"": null, ""liquidity"": 89.0, ""mean_reversion"": 65.0, ""trend"": 80.380525558431, ""volatility"": 100.0}",80.12706218910698,QUIET_RANGE,0.0,0,145,0.39655172413793105,PRIMARY_ZERO_MAKER,31,0.0,0.0,1,198,RESEARCH_VALIDATION_EXPOSED,0.001239147957616149,0.06049178059902357,0.12110466586391105,stop_loss,SNDKUSDT,0.06049178059902357,0.14888107223778146,-2.848124158129987,15652.0,2026-06-05T23:00:00+00:00,0.0,0.06,2026-06-08T05:59:00+00:00,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00,WEEKEND,2026-06-05T20:00:00+00:00,2026-06,0.0
24,162,NYSE,500.0,1,2.9473684210526314,R1_CONTROLLER_FAITHFUL,0.06049178059902357,24,2026-06-08T06:00:00+00:00,0,121.10466586391105,0.0,0.0,0.0,0.08838929163875789,0.0,,True,20,-2.6517161924240216,,2.724293243159564,14.065825577091251,-2.845397909023477,2026-06-08T05:59:00+00:00,0.0,US_STOCK,2.800597264661803,0.005601194529323606,0.2466816,196,8,0.20733122121212122,0.003652225559289702,-2.800597264661803,2026-06-08T08:00:00+00:00,2026-06-05T23:00:00+00:00,8,0.19368171659945574,43.34857278131004,2.760159107070622,121.10466586391105,1513.8083232988881,0.08,1780712220000,-2.724293243159564,2026-06-05T20:00:00+00:00,N100,3157815.5664000004,0,"{""cost"": 43.509570774207816, ""event"": null, ""liquidity"": 89.0, ""mean_reversion"": 65.0, ""trend"": 80.380525558431, ""volatility"": 100.0}",80.12706218910698,QUIET_RANGE,0.0,0,138,0.39655172413793105,PRIMARY_ZERO_MAKER,59,0.0,0.0,1,198,RESEARCH_VALIDATION_EXPOSED,0.001239147957616149,0.06049178059902357,0.12110466586391105,stop_loss,SNDKUSDT,0.06049178059902357,0.14888107223778146,-2.800597264661803,15652.0,2026-06-05T23:00:00+00:00,0.0,0.06,2026-06-08T05:59:00+00:00,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00,WEEKEND,2026-06-05T20:00:00+00:00,2026-06,0.0
20,172,NYSE,500.0,1,2.9473684210526314,R1_CONTROLLER_FAITHFUL,0.06049178059902357,20,2026-06-08T06:00:00+00:00,0,121.10466586391105,0.0,0.0,0.0,0.08838929163875789,0.0,,True,20,-2.674808189680814,,2.6992745972714034,18.542657776821596,-2.8203792631353166,2026-06-08T05:59:00+00:00,0.0,US_STOCK,2.823689261918595,0.00564737852383719,0.2466816,195,8,0.20592277575757575,0.003652225559289702,-2.823689261918595,2026-06-08T08:00:00+00:00,2026-06-05T23:00:00+00:00,6,0.14557107345450276,43.34857278131004,2.7351404611824615,121.10466586391105,1513.8083232988881,0.08,1780712220000,-2.6992745972714034,2026-06-05T20:00:00+00:00,N100,3157815.5664000004,0,"{""cost"": 43.509570774207816, ""event"": null, ""liquidity"": 89.0, ""mean_reversion"": 65.0, ""trend"": 80.380525558431, ""volatility"": 100.0}",80.12706218910698,QUIET_RANGE,0.0,0,152,0.39655172413793105,PRIMARY_ZERO_MAKER,97,0.0,0.0,1,198,RESEARCH_VALIDATION_EXPOSED,0.001239147957616149,0.06049178059902357,0.12110466586391105,stop_loss,SNDKUSDT,0.06049178059902357,0.14888107223778146,-2.823689261918595,15652.0,2026-06-05T23:00:00+00:00,0.0,0.06,2026-06-08T05:59:00+00:00,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00,WEEKEND,2026-06-05T20:00:00+00:00,2026-06,0.0
18,180,NYSE,500.0,1,2.9473684210526314,R1_CONTROLLER_FAITHFUL,0.09060142814943846,18,2026-06-08T06:00:00+00:00,0,121.10466586391105,0.0,0.0,0.0,0.08838929163875789,0.0,,True,20,-2.9066492020791226,,2.7242737901757073,22.62944254680941,-3.027035454835482,2026-06-08T05:59:00+00:00,0.0,US_STOCK,3.085639921867319,0.006171279843734638,0.2462368,192,8,0.20592821313131315,0.003652225559289702,-3.085639921867319,2026-06-08T08:00:00+00:00,2026-06-05T23:00:00+00:00,5,0.12038625275635922,90.68673917279487,2.7601396540867653,121.10466586391105,1513.8083232988881,0.08,1780712220000,-2.7242737901757073,2026-06-05T20:00:00+00:00,N100,3157815.5664000004,0,"{""cost"": 43.509570774207816, ""event"": null, ""liquidity"": 89.0, ""mean_reversion"": 65.0, ""trend"": 80.380525558431, ""volatility"": 100.0}",80.12706218910698,QUIET_RANGE,0.0,0,162,0.39655172413793105,EXECUTION_STRESS,3,0.0,0.0,1,198,RESEARCH_VALIDATION_EXPOSED,0.001239147957616149,0.09060142814943846,0.3027616646597776,stop_loss,SNDKUSDT,0.09060142814943846,0.17899071978819636,-3.085639921867319,15652.0,2026-06-05T23:00:00+00:00,0.0,0.06,2026-06-08T05:59:00+00:00,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00,WEEKEND,2026-06-05T20:00:00+00:00,2026-06,0.0
18,174,NYSE,500.0,1,2.9473684210526314,R1_CONTROLLER_FAITHFUL,0.09060142814943846,18,2026-06-08T06:00:00+00:00,0,121.10466586391105,0.0,0.0,0.0,0.08838929163875789,0.0,,True,20,-2.9041860622409352,,2.7242530447624747,22.179296990392388,-3.027014709422249,2026-06-08T05:59:00+00:00,0.0,US_STOCK,3.0831767820291316,0.006166353564058263,0.2466816,194,8,0.20483248787878788,0.003652225559289702,-3.0831767820291316,2026-06-08T08:00:00+00:00,2026-06-05T23:00:00+00:00,5,0.12282864718131349,83.04177004884171,2.7601189086735327,121.10466586391105,1513.8083232988881,0.08,1780712220000,-2.7242530447624747,2026-06-05T20:00:00+00:00,N100,3157815.5664000004,0,"{""cost"": 43.509570774207816, ""event"": null, ""liquidity"": 89.0, ""mean_reversion"": 65.0, ""trend"": 80.380525558431, ""volatility"": 100.0}",80.12706218910698,QUIET_RANGE,0.0,0,156,0.39655172413793105,EXECUTION_STRESS,10,0.0,0.0,1,198,RESEARCH_VALIDATION_EXPOSED,0.001239147957616149,0.09060142814943846,0.3027616646597776,stop_loss,SNDKUSDT,0.09060142814943846,0.17899071978819636,-3.0831767820291316,15652.0,2026-06-05T23:00:00+00:00,0.0,0.06,2026-06-08T05:59:00+00:00,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00,WEEKEND,2026-06-05T20:00:00+00:00,2026-06,0.0
16,169,NYSE,500.0,1,2.9473684210526314,R1_CONTROLLER_FAITHFUL,0.09060142814943846,16,2026-06-08T06:00:00+00:00,0,121.10466586391105,0.0,0.0,0.0,0.08838929163875789,0.0,,True,20,-2.9288130287330842,,2.7242381176781736,27.745475002070147,-3.026999782337948,2026-06-08T05:59:00+00:00,0.0,US_STOCK,3.1078037485212806,0.006215607497042561,0.2462368,195,8,0.20702988282828283,0.003652225559289702,-3.1078037485212806,2026-06-08T08:00:00+00:00,2026-06-05T23:00:00+00:00,4,0.09818675360486395,28.110757105757926,2.760103981589232,121.10466586391105,1513.8083232988881,0.08,1780712220000,-2.7242381176781736,2026-06-05T20:00:00+00:00,N100,3157815.5664000004,0,"{""cost"": 43.509570774207816, ""event"": null, ""liquidity"": 89.0, ""mean_reversion"": 65.0, ""trend"": 80.380525558431, ""volatility"": 100.0}",80.12706218910698,QUIET_RANGE,0.0,0,153,0.39655172413793105,EXECUTION_STRESS,17,0.0,0.0,1,198,RESEARCH_VALIDATION_EXPOSED,0.001239147957616149,0.09060142814943846,0.3027616646597776,stop_loss,SNDKUSDT,0.09060142814943846,0.17899071978819636,-3.1078037485212806,15652.0,2026-06-05T23:00:00+00:00,0.0,0.06,2026-06-08T05:59:00+00:00,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00,WEEKEND,2026-06-05T20:00:00+00:00,2026-06,0.0
18,185,NYSE,500.0,1,2.9473684210526314,R1_CONTROLLER_FAITHFUL,0.09060142814943846,18,2026-06-08T06:00:00+00:00,0,121.10466586391105,0.0,0.0,0.0,0.08838929163875789,0.0,,True,20,-2.8802559558547776,,2.699241836482033,22.17081116599384,-3.002003501141808,2026-06-08T05:59:00+00:00,0.0,US_STOCK,3.059246675642974,0.006118493351285948,0.24618400000000001,194,8,0.20578065555555555,0.003652225559289702,-3.059246675642974,2026-06-08T08:00:00+00:00,2026-06-05T23:00:00+00:00,5,0.12174754528703034,22.465403256754286,2.7351077003930913,121.10466586391105,1513.8083232988881,0.08,1780712220000,-2.699241836482033,2026-06-05T20:00:00+00:00,N100,3157815.5664000004,0,"{""cost"": 43.509570774207816, ""event"": null, ""liquidity"": 89.0, ""mean_reversion"": 65.0, ""trend"": 80.380525558431, ""volatility"": 100.0}",80.12706218910698,QUIET_RANGE,0.0,0,167,0.39655172413793105,EXECUTION_STRESS,31,0.0,0.0,1,198,RESEARCH_VALIDATION_EXPOSED,0.001239147957616149,0.09060142814943846,0.3027616646597776,stop_loss,SNDKUSDT,0.09060142814943846,0.17899071978819636,-3.059246675642974,15652.0,2026-06-05T23:00:00+00:00,0.0,0.06,2026-06-08T05:59:00+00:00,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00,WEEKEND,2026-06-05T20:00:00+00:00,2026-06,0.0
18,175,NYSE,500.0,1,2.9473684210526314,R1_CONTROLLER_FAITHFUL,0.09060142814943846,18,2026-06-08T06:00:00+00:00,0,121.10466586391105,0.0,0.0,0.0,0.08838929163875789,0.0,,True,20,-2.9046362107781487,,2.7242530447624747,22.260879770106673,-3.027014709422249,2026-06-08T05:59:00+00:00,0.0,US_STOCK,3.083626930566345,0.0061672538611326905,0.24698080000000003,196,8,0.20671106262626265,0.003652225559289702,-3.083626930566345,2026-06-08T08:00:00+00:00,2026-06-05T23:00:00+00:00,5,0.1223784986441001,22.553953016701755,2.7601189086735327,121.10466586391105,1513.8083232988881,0.08,1780712220000,-2.7242530447624747,2026-06-05T20:00:00+00:00,N100,3157815.5664000004,0,"{""cost"": 43.509570774207816, ""event"": null, ""liquidity"": 89.0, ""mean_reversion"": 65.0, ""trend"": 80.380525558431, ""volatility"": 100.0}",80.12706218910698,QUIET_RANGE,0.0,0,157,0.39655172413793105,EXECUTION_STRESS,59,0.0,0.0,1,198,RESEARCH_VALIDATION_EXPOSED,0.001239147957616149,0.09060142814943846,0.3027616646597776,stop_loss,SNDKUSDT,0.09060142814943846,0.17899071978819636,-3.083626930566345,15652.0,2026-06-05T23:00:00+00:00,0.0,0.06,2026-06-08T05:59:00+00:00,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00,WEEKEND,2026-06-05T20:00:00+00:00,2026-06,0.0
18,178,NYSE,500.0,1,2.9473684210526314,R1_CONTROLLER_FAITHFUL,0.09060142814943846,18,2026-06-08T06:00:00+00:00,0,121.10466586391105,0.0,0.0,0.0,0.08838929163875789,0.0,,True,20,-2.90556438138098,,2.7242700713718477,22.428001986272285,-3.0270317360316223,2026-06-08T05:59:00+00:00,0.0,US_STOCK,3.0845551011691765,0.006169110202338353,0.24618400000000001,195,8,0.20530175858585858,0.003652225559289702,-3.0845551011691765,2026-06-08T08:00:00+00:00,2026-06-05T23:00:00+00:00,5,0.1214673546506424,43.34857278131004,2.760135935282906,121.10466586391105,1513.8083232988881,0.08,1780712220000,-2.7242700713718477,2026-06-05T20:00:00+00:00,N100,3157815.5664000004,0,"{""cost"": 43.509570774207816, ""event"": null, ""liquidity"": 89.0, ""mean_reversion"": 65.0, ""trend"": 80.380525558431, ""volatility"": 100.0}",80.12706218910698,QUIET_RANGE,0.0,0,160,0.39655172413793105,EXECUTION_STRESS,97,0.0,0.0,1,198,RESEARCH_VALIDATION_EXPOSED,0.001239147957616149,0.09060142814943846,0.3027616646597776,stop_loss,SNDKUSDT,0.09060142814943846,0.17899071978819636,-3.0845551011691765,15652.0,2026-06-05T23:00:00+00:00,0.0,0.06,2026-06-08T05:59:00+00:00,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00,WEEKEND,2026-06-05T20:00:00+00:00,2026-06,0.0
30,46,NYSE,500.0,1,4.5,R1_CONTROLLER_FAITHFUL,0.12441448373032057,30,2026-06-22T06:00:00+00:00,0,248.5803870735676,0.0,0.0,0.0,0.0,0.1137047434577406,,True,3,4.853076052806017,,4.466855122478223,0.466828627772233,-4.715435509551753,2026-06-22T05:59:00+00:00,0.0,US_STOCK,0.0,0.0,0.7095552,2793,2,0.3905521395945946,0.02371960303722387,4.8423663125334375,2026-06-22T08:00:00+00:00,2026-06-18T23:00:00+00:00,14,9.56851156235777,2.600021807796843,3.831968048910635,248.5803870735676,2259.8217006687964,-0.11,1782089940000,-4.466855122478223,2026-06-18T20:00:00+00:00,N20,10890624.364599997,0,"{""cost"": 86.71984520543361, ""event"": null, ""liquidity"": 89.0, ""mean_reversion"": 70.0, ""trend"": 99.38408248937533, ""volatility"": 100.0}",89.24880101841843,QUIET_RANGE,0.0,0,16,0.5517241379310345,PRIMARY_ZERO_MAKER,3,0.0,0.0,1,4440,RESEARCH_VALIDATION_EXPOSED,0.00527102289716086,0.12441448373032057,0.24858038707356758,stop_loss_upper,SNDKUSDT,0.12441448373032057,0.12441448373032057,4.8423663125334375,25046.0,2026-06-18T23:00:00+00:00,0.0,0.9367088607594937,2026-06-22T05:59:00+00:00,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00,WEEKEND,2026-06-18T20:00:00+00:00,2026-06,0.0
30,50,NYSE,500.0,1,4.5,R1_CONTROLLER_FAITHFUL,0.12441448373032057,30,2026-06-22T06:00:00+00:00,0,248.5803870735676,0.0,0.0,0.0,0.0,0.1137047434577406,,True,3,4.888312561529828,,4.466855122478223,0.4651158161810426,-4.715435509551753,2026-06-22T05:59:00+00:00,0.0,US_STOCK,0.0,0.0,0.9756384,2797,2,0.3967907147747748,0.02371960303722387,4.877602821257248,2026-06-22T08:00:00+00:00,2026-06-18T23:00:00+00:00,14,9.603748071081581,1.7330322307333066,3.831968048910635,248.5803870735676,2259.8217006687964,-0.11,1782089940000,-4.466855122478223,2026-06-18T20:00:00+00:00,N20,10890624.364599997,0,"{""cost"": 86.71984520543361, ""event"": null, ""liquidity"": 89.0, ""mean_reversion"": 70.0, ""trend"": 99.38408248937533, ""volatility"": 100.0}",89.24880101841843,QUIET_RANGE,0.0,0,20,0.5517241379310345,PRIMARY_ZERO_MAKER,10,0.0,0.0,1,4440,RESEARCH_VALIDATION_EXPOSED,0.00527102289716086,0.12441448373032057,0.24858038707356758,stop_loss_upper,SNDKUSDT,0.12441448373032057,0.12441448373032057,4.877602821257248,25046.0,2026-06-18T23:00:00+00:00,0.0,0.9367088607594937,2026-06-22T05:59:00+00:00,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00,WEEKEND,2026-06-18T20:00:00+00:00,2026-06,0.0
32,47,NYSE,500.0,1,4.5,R1_CONTROLLER_FAITHFUL,0.12441448373032057,32,2026-06-22T06:00:00+00:00,0,248.5803870735676,0.0,0.0,0.0,0.0,0.1137047434577406,,True,3,5.549357014084743,,4.466855122478223,0.4351627285395687,-4.715435509551753,2026-06-22T05:59:00+00:00,0.0,US_STOCK,0.0,0.0,0.7087264,2794,2,0.39802835873873876,0.02371960303722387,5.538647273812163,2026-06-22T08:00:00+00:00,2026-06-18T23:00:00+00:00,15,10.264792523636496,1.7330322307333066,3.831968048910635,248.5803870735676,2259.8217006687964,-0.11,1782089940000,-4.466855122478223,2026-06-18T20:00:00+00:00,N20,10890624.364599997,0,"{""cost"": 86.71984520543361, ""event"": null, ""liquidity"": 89.0, ""mean_reversion"": 70.0, ""trend"": 99.38408248937533, ""volatility"": 100.0}",89.24880101841843,QUIET_RANGE,0.0,0,15,0.5517241379310345,PRIMARY_ZERO_MAKER,17,0.0,0.0,1,4440,RESEARCH_VALIDATION_EXPOSED,0.00527102289716086,0.12441448373032057,0.24858038707356758,stop_loss_upper,SNDKUSDT,0.12441448373032057,0.12441448373032057,5.538647273812163,25046.0,2026-06-18T23:00:00+00:00,0.0,0.9367088607594937,2026-06-22T05:59:00+00:00,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00,WEEKEND,2026-06-18T20:00:00+00:00,2026-06,0.0
32,46,NYSE,500.0,1,4.5,R1_CONTROLLER_FAITHFUL,0.12441448373032057,32,2026-06-22T06:00:00+00:00,0,248.5803870735676,0.0,0.0,0.0,0.0,0.1137047434577406,,True,3,5.549357014084743,,4.466855122478223,0.4351627285395687,-4.715435509551753,2026-06-22T05:59:00+00:00,0.0,US_STOCK,0.0,0.0,0.7087264,2795,2,0.3971117471171171,0.02371960303722387,5.538647273812163,2026-06-22T08:00:00+00:00,2026-06-18T23:00:00+00:00,15,10.264792523636496,1.7330322307333066,3.831968048910635,248.5803870735676,2259.8217006687964,-0.11,1782089940000,-4.466855122478223,2026-06-18T20:00:00+00:00,N20,10890624.364599997,0,"{""cost"": 86.71984520543361, ""event"": null, ""liquidity"": 89.0, ""mean_reversion"": 70.0, ""trend"": 99.38408248937533, ""volatility"": 100.0}",89.24880101841843,QUIET_RANGE,0.0,0,14,0.5517241379310345,PRIMARY_ZERO_MAKER,31,0.0,0.0,1,4440,RESEARCH_VALIDATION_EXPOSED,0.00527102289716086,0.12441448373032057,0.24858038707356758,stop_loss_upper,SNDKUSDT,0.12441448373032057,0.12441448373032057,5.538647273812163,25046.0,2026-06-18T23:00:00+00:00,0.0,0.9367088607594937,2026-06-22T05:59:00+00:00,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00,WEEKEND,2026-06-18T20:00:00+00:00,2026-06,0.0
26,44,NYSE,500.0,1,4.5,R1_CONTROLLER_FAITHFUL,0.12441448373032057,26,2026-06-22T06:00:00+00:00,0,248.5803870735676,0.0,0.0,0.0,0.0,0.1137047434577406,,True,3,3.4605141302485656,,4.466855122478223,0.5463408312514162,-4.715435509551753,2026-06-22T05:59:00+00:00,0.0,US_STOCK,0.0,0.0,0.7530217999999999,2795,2,0.39687451171171173,0.02371960303722387,3.4498043899759856,2026-06-22T08:00:00+00:00,2026-06-18T23:00:00+00:00,12,8.175949639800319,5.201036938013812,3.831968048910635,248.5803870735676,2259.8217006687964,-0.11,1782089940000,-4.466855122478223,2026-06-18T20:00:00+00:00,N20,10890624.364599997,0,"{""cost"": 86.71984520543361, ""event"": null, ""liquidity"": 89.0, ""mean_reversion"": 70.0, ""trend"": 99.38408248937533, ""volatility"": 100.0}",89.24880101841843,QUIET_RANGE,0.0,0,18,0.5517241379310345,PRIMARY_ZERO_MAKER,59,0.0,0.0,1,4440,RESEARCH_VALIDATION_EXPOSED,0.00527102289716086,0.12441448373032057,0.24858038707356758,stop_loss_upper,SNDKUSDT,0.12441448373032057,0.12441448373032057,3.4498043899759856,25046.0,2026-06-18T23:00:00+00:00,0.0,0.9367088607594937,2026-06-22T05:59:00+00:00,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00,WEEKEND,2026-06-18T20:00:00+00:00,2026-06,0.0
28,40,NYSE,500.0,1,4.5,R1_CONTROLLER_FAITHFUL,0.12441448373032057,28,2026-06-22T06:00:00+00:00,0,248.5803870735676,0.0,0.0,0.0,0.0,0.1137047434577406,,True,3,4.1920316002511,,4.466855122478223,0.5014730975051657,-4.715435509551753,2026-06-22T05:59:00+00:00,0.0,US_STOCK,0.0,0.0,0.5325,2795,2,0.40256096333333335,0.02371960303722387,4.181321859978521,2026-06-22T08:00:00+00:00,2026-06-18T23:00:00+00:00,13,8.907467109802853,2.599349870996144,3.831968048910635,248.5803870735676,2259.8217006687964,-0.11,1782089940000,-4.466855122478223,2026-06-18T20:00:00+00:00,N20,10890624.364599997,0,"{""cost"": 86.71984520543361, ""event"": null, ""liquidity"": 89.0, ""mean_reversion"": 70.0, ""trend"": 99.38408248937533, ""volatility"": 100.0}",89.24880101841843,QUIET_RANGE,0.0,0,12,0.5517241379310345,PRIMARY_ZERO_MAKER,97,0.0,0.0,1,4440,RESEARCH_VALIDATION_EXPOSED,0.00527102289716086,0.12441448373032057,0.24858038707356758,stop_loss_upper,SNDKUSDT,0.12441448373032057,0.12441448373032057,4.181321859978521,25046.0,2026-06-18T23:00:00+00:00,0.0,0.9367088607594937,2026-06-22T05:59:00+00:00,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00,WEEKEND,2026-06-18T20:00:00+00:00,2026-06,0.0
