timestamp,event_relative_minute,event_id,symbol,window_key,canonical_path,path_state_source,price,net_inventory,gross_inventory,gross_inventory_notional,inventory_utilization,inventory_age,unrealized_inventory_pnl,paired_grid_pnl,fills,fill_rate,one_sided_fill_ratio,reversal_ratio,ATR_pct,realized_vol,price_slope,grid_headroom_remaining,minutes_to_force_close
2026-05-10T06:49:59.999000+00:00,-1051.0,D2-2a53b8b913c713d1,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00,31111-NEUTRAL CONTROL,FILL_LEVEL_CONTROL_REPLAY,761.75,-0.22,0.22,167.585,0.33517,1886.0,-0.7618000000000051,0.0,1,0.2,1.0,0.5789473684210527,0.000360073139856547,0.0002229383632979199,0.05093506493506394,1.2374554063556673,1390.0000166666666
2026-05-10T06:50:59.999000+00:00,-1050.0,D2-2a53b8b913c713d1,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00,31111-NEUTRAL CONTROL,FILL_LEVEL_CONTROL_REPLAY,761.52,-0.22,0.22,167.5344,0.3350688,1887.0,-0.7112000000000012,0.0,0,0.2,1.0,0.5789473684210527,0.000392072996863422,0.00021692101732894245,0.05802597402597278,1.276519622222181,1389.0000166666666
2026-05-10T06:51:59.999000+00:00,-1049.0,D2-2a53b8b913c713d1,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00,31111-NEUTRAL CONTROL,FILL_LEVEL_CONTROL_REPLAY,761.37,-0.22,0.22,167.5014,0.3350028,1888.0,-0.6782000000000061,0.0,0,0.2,1.0,0.5789473684210527,0.00041841867760935046,0.00022204480055174663,0.05820779220779139,1.301996284743815,1388.0000166666666
2026-05-10T06:52:59.999000+00:00,-1048.0,D2-2a53b8b913c713d1,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00,31111-NEUTRAL CONTROL,FILL_LEVEL_CONTROL_REPLAY,761.52,-0.22,0.22,167.5344,0.3350688,1889.0,-0.7112000000000012,0.0,0,0.2,1.0,0.5789473684210527,0.0004192742334879246,0.00022426923349994586,0.06135064935064833,1.276519622222181,1387.0000166666666
2026-05-10T06:53:59.999000+00:00,-1047.0,D2-2a53b8b913c713d1,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00,31111-NEUTRAL CONTROL,FILL_LEVEL_CONTROL_REPLAY,761.46,-0.22,0.22,167.52120000000002,0.3350424,1890.0,-0.6980000000000132,0.0,0,0.2,1.0,0.5789473684210527,0.00042962579405728476,0.0002198466066446385,0.06358441558441578,1.286710287230827,1386.0000166666666
2026-05-10T06:54:59.999000+00:00,-1046.0,D2-2a53b8b913c713d1,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00,31111-NEUTRAL CONTROL,FILL_LEVEL_CONTROL_REPLAY,761.58,-0.22,0.22,167.54760000000002,0.33509520000000004,1891.0,-0.7244000000000141,0.0,0,0.2,1.0,0.5789473684210527,0.0004389370969375756,0.00022070592111587262,0.06441558441558606,1.2663289572135161,1385.0000166666666
2026-05-10T06:55:59.999000+00:00,-1045.0,D2-2a53b8b913c713d1,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00,31111-NEUTRAL CONTROL,FILL_LEVEL_CONTROL_REPLAY,761.35,-0.22,0.22,167.497,0.334994,1892.0,-0.6738000000000102,0.0,0,0.0,1.0,0.5789473684210527,0.00041467693664450105,0.0002285959003410626,0.06210389610389794,1.3053931730800301,1384.0000166666666
2026-05-10T06:56:59.999000+00:00,-1044.0,D2-2a53b8b913c713d1,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00,31111-NEUTRAL CONTROL,FILL_LEVEL_CONTROL_REPLAY,761.35,-0.22,0.22,167.497,0.334994,1893.0,-0.6738000000000102,0.0,0,0.0,1.0,0.6111111111111112,0.00038371689386334726,0.00022888782721369272,0.05689610389610604,1.3053931730800301,1383.0000166666666
2026-05-10T06:57:59.999000+00:00,-1043.0,D2-2a53b8b913c713d1,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00,31111-NEUTRAL CONTROL,FILL_LEVEL_CONTROL_REPLAY,761.39,-0.22,0.22,167.5058,0.33501159999999996,1894.0,-0.6826000000000022,0.0,0,0.0,1.0,0.6111111111111112,0.0003733772630133251,0.0002279141900726845,0.051558441558443094,1.2985993964075995,1382.0000166666666
2026-05-10T06:58:59.999000+00:00,-1042.0,D2-2a53b8b913c713d1,MUUSDT,US_STOCK:2026-05-08T20:00:00+00:00:2026-05-11T08:00:00+00:00,31111-NEUTRAL CONTROL,FILL_LEVEL_CONTROL_REPLAY,761.35,-0.22,0.22,167.497,0.334994,1895.0,-0.6738000000000102,0.0,0,0.0,1.0,0.6666666666666666,0.00034337501993638825,0.000227252347948208,0.04618181818181973,1.3053931730800301,1381.0000166666666
