timestamp,event_relative_minute,event_id,symbol,window_key,canonical_path,path_state_source,price,net_inventory,gross_inventory,gross_inventory_notional,inventory_utilization,inventory_age,unrealized_inventory_pnl,paired_grid_pnl,fills,fill_rate,one_sided_fill_ratio,reversal_ratio,ATR_pct,realized_vol,price_slope,grid_headroom_remaining,minutes_to_force_close
2026-05-31T15:57:59.999000+00:00,-422.0,D2-bc8ed57a704b6a79,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00,31111-NEUTRAL CONTROL,FILL_LEVEL_CONTROL_REPLAY,1715.83,-0.08,0.08,137.2664,0.2745328,690.0,-0.7515999999999986,0.6101812632267684,1,0.2,1.0,0.5263157894736842,0.001370015844060479,0.0012956534118743486,0.3306233766233739,1.1316443465006993,842.0000166666666
2026-05-31T15:58:59.999000+00:00,-421.0,D2-bc8ed57a704b6a79,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00,31111-NEUTRAL CONTROL,FILL_LEVEL_CONTROL_REPLAY,1711.37,-0.08,0.08,136.90959999999998,0.2738192,691.0,-0.39479999999999565,0.6101812632267684,0,0.2,1.0,0.5263157894736842,0.001614829889837644,0.0014537106581396161,0.40722077922077415,1.4240555407665836,841.0000166666666
2026-05-31T15:59:59.999000+00:00,-420.0,D2-bc8ed57a704b6a79,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00,31111-NEUTRAL CONTROL,FILL_LEVEL_CONTROL_REPLAY,1710.87,-0.08,0.08,136.8696,0.27373919999999996,692.0,-0.3547999999999957,0.6101812632267684,0,0.2,1.0,0.47368421052631576,0.0016474492092160408,0.0014555020257422308,0.4672467532467464,1.4568370647874225,840.0000166666666
2026-05-31T16:00:59.999000+00:00,-419.0,D2-bc8ed57a704b6a79,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00,31111-NEUTRAL CONTROL,FILL_LEVEL_CONTROL_REPLAY,1714.58,-0.08,0.08,137.1664,0.27433280000000004,693.0,-0.6515999999999985,0.6101812632267684,0,0.2,1.0,0.47368421052631576,0.001803440409396395,0.0015112664427174762,0.5585844155844086,1.2135981565527962,839.0000166666666
2026-05-31T16:01:59.999000+00:00,-418.0,D2-bc8ed57a704b6a79,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00,31111-NEUTRAL CONTROL,FILL_LEVEL_CONTROL_REPLAY,1712.8,-0.08,0.08,137.024,0.274048,694.0,-0.5092000000000008,0.6101812632267684,0,0.2,1.0,0.47368421052631576,0.0018970607860145556,0.0015365423406424276,0.6122597402597344,1.3303003820669805,838.0000166666666
2026-05-31T16:02:59.999000+00:00,-417.0,D2-bc8ed57a704b6a79,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00,31111-NEUTRAL CONTROL,FILL_LEVEL_CONTROL_REPLAY,1714.23,-0.08,0.08,137.13840000000002,0.27427680000000004,695.0,-0.6236000000000058,0.6101812632267684,0,0.2,1.0,0.5263157894736842,0.0019425631333018372,0.0015401676422440982,0.6625324675324639,1.2365452233673775,837.0000166666666
2026-05-31T16:03:59.999000+00:00,-416.0,D2-bc8ed57a704b6a79,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00,31111-NEUTRAL CONTROL,FILL_LEVEL_CONTROL_REPLAY,1714.62,-0.08,0.08,137.1696,0.2743392,696.0,-0.6547999999999956,0.6101812632267684,0,0.0,1.0,0.47368421052631576,0.0019237915273188422,0.0015398424294326518,0.7091038961038917,1.2109756346311316,836.0000166666666
2026-05-31T16:04:59.999000+00:00,-415.0,D2-bc8ed57a704b6a79,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00,31111-NEUTRAL CONTROL,FILL_LEVEL_CONTROL_REPLAY,1714.84,-0.08,0.08,137.1872,0.27437439999999996,697.0,-0.6723999999999978,0.6101812632267684,0,0.0,1.0,0.42105263157894735,0.0019306257643362133,0.001526460358021033,0.7551818181818141,1.1965517640619607,835.0000166666666
2026-05-31T16:05:59.999000+00:00,-414.0,D2-bc8ed57a704b6a79,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00,31111-NEUTRAL CONTROL,FILL_LEVEL_CONTROL_REPLAY,1716.36,-0.08,0.08,137.3088,0.27461759999999996,698.0,-0.7939999999999964,0.6101812632267684,0,0.0,1.0,0.42105263157894735,0.002007570839284476,0.0015301947051667554,0.7911818181818138,1.096895931038612,834.0000166666666
2026-05-31T16:06:59.999000+00:00,-413.0,D2-bc8ed57a704b6a79,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00,31111-NEUTRAL CONTROL,FILL_LEVEL_CONTROL_REPLAY,1715.31,-0.08,0.08,137.2248,0.27444959999999996,699.0,-0.7100000000000001,0.6101812632267684,0,0.0,1.0,0.47368421052631576,0.001995057952873171,0.0015461091582487897,0.8027922077922026,1.1657371314823703,833.0000166666666
2026-05-31T16:07:59.999000+00:00,-412.0,D2-bc8ed57a704b6a79,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00,31111-NEUTRAL CONTROL,FILL_LEVEL_CONTROL_REPLAY,1714.82,-0.08,0.08,137.1856,0.2743712,700.0,-0.6707999999999993,0.6101812632267684,0,0.0,1.0,0.47368421052631576,0.002025618682177402,0.001552135483404727,0.8041428571428519,1.197863025022793,832.0000166666666
2026-05-31T16:08:59.999000+00:00,-411.0,D2-bc8ed57a704b6a79,SNDKUSDT,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00,31111-NEUTRAL CONTROL,FILL_LEVEL_CONTROL_REPLAY,1715.05,-0.08,0.08,137.204,0.27440800000000004,701.0,-0.6892000000000007,0.6101812632267684,0,0.0,0.0,0.47368421052631576,0.00202076574194007,0.001552439563666002,0.7974285714285658,1.1827835239732059,831.0000166666666
