fold,candidate_id,seed,test_start,test_end,total_pnl,max_drawdown_pct,profit_factor,positive_window_ratio
7,P4_R2_V150_N10_F20,3,nyse_20250307T210000Z,nyse_20250328T200000Z,0.04250113991812987,0.0018293827923819602,1.024389908358151,0.5
7,P4_R2_V150_N10_F20,10,nyse_20250307T210000Z,nyse_20250328T200000Z,0.002389857529588979,0.001877611782529095,1.001341746789594,0.5
7,P4_R2_V150_N10_F20,17,nyse_20250307T210000Z,nyse_20250328T200000Z,0.8610797214760326,0.0014694764478786495,1.5919515387590095,0.5
7,P4_R2_V150_N10_F20,31,nyse_20250307T210000Z,nyse_20250328T200000Z,1.2569840203755371,0.0014694764478786495,1.8641169992730995,0.75
7,P4_R2_V150_N10_F20,59,nyse_20250307T210000Z,nyse_20250328T200000Z,1.5656583074373103,0.0012463284474255292,2.226882607000988,0.75
7,P4_R2_V150_N10_F20,97,nyse_20250307T210000Z,nyse_20250328T200000Z,1.0384224280531122,0.00124630468812605,1.8137416612665722,0.5
8,P4_R2_V150_N10_F20,3,nyse_20250404T200000Z,nyse_20250425T200000Z,-2.5496094930682194,0.003681071720384902,0.13421630752632213,0.0
8,P4_R2_V150_N10_F20,10,nyse_20250404T200000Z,nyse_20250425T200000Z,-2.5508722950536358,0.0036824619916427143,0.13411452010815123,0.0
8,P4_R2_V150_N10_F20,17,nyse_20250404T200000Z,nyse_20250425T200000Z,-2.5503111724640526,0.003682013896556777,0.1341996377142385,0.0
8,P4_R2_V150_N10_F20,31,nyse_20250404T200000Z,nyse_20250425T200000Z,-2.8990274390166784,0.003682148163603652,0.015850493309776243,0.0
8,P4_R2_V150_N10_F20,59,nyse_20250404T200000Z,nyse_20250425T200000Z,-2.899161145743761,0.003682314815866673,0.015849645292545355,0.0
8,P4_R2_V150_N10_F20,97,nyse_20250404T200000Z,nyse_20250425T200000Z,-2.5506142134932195,0.003682328452791152,0.13417072709799605,0.0
9,P4_R2_V150_N10_F20,3,nyse_20250502T200000Z,nyse_20250523T200000Z,4.015256049398727,0.0031720549207248706,2.5822771632848847,0.75
9,P4_R2_V150_N10_F20,10,nyse_20250502T200000Z,nyse_20250523T200000Z,2.749104238027586,0.0031720298128602876,2.0833379571662425,0.75
9,P4_R2_V150_N10_F20,17,nyse_20250502T200000Z,nyse_20250523T200000Z,4.084305888082284,0.0027009267450315293,2.890233553906793,0.75
9,P4_R2_V150_N10_F20,31,nyse_20250502T200000Z,nyse_20250523T200000Z,4.895733819664845,0.0032113014753393497,2.905665762487892,0.75
9,P4_R2_V150_N10_F20,59,nyse_20250502T200000Z,nyse_20250523T200000Z,3.801929600952592,0.0027009234864169463,2.7595507703534783,0.75
9,P4_R2_V150_N10_F20,97,nyse_20250502T200000Z,nyse_20250523T200000Z,3.6496577851312315,0.0032113014753393505,2.4206303165391683,0.75
10,P4_R2_V150_N10_F20,3,nyse_20250530T200000Z,nyse_20250618T200000Z,0.6378159090360097,0.0011201848462979683,1.7117306477853735,0.5
10,P4_R2_V150_N10_F20,10,nyse_20250530T200000Z,nyse_20250618T200000Z,1.5424922651140953,0.0,,0.75
10,P4_R2_V150_N10_F20,17,nyse_20250530T200000Z,nyse_20250618T200000Z,1.5425004549599284,0.0,,0.75
10,P4_R2_V150_N10_F20,31,nyse_20250530T200000Z,nyse_20250618T200000Z,1.5424256491515953,0.0,,0.75
10,P4_R2_V150_N10_F20,59,nyse_20250530T200000Z,nyse_20250618T200000Z,1.5427327358390954,0.0,,0.75
10,P4_R2_V150_N10_F20,97,nyse_20250530T200000Z,nyse_20250618T200000Z,1.3564527487903848,0.0,,0.75
11,P4_R2_V150_N10_F20,3,nyse_20250620T200000Z,nyse_20250711T200000Z,1.098334532769364,0.0044015320032666635,1.3119182514049137,0.25
11,P4_R2_V150_N10_F20,10,nyse_20250620T200000Z,nyse_20250711T200000Z,1.2732606912748148,0.005802109240887529,1.274309875601387,0.25
11,P4_R2_V150_N10_F20,17,nyse_20250620T200000Z,nyse_20250711T200000Z,1.8136444502999192,0.004256810586542703,1.5325713974781658,0.25
11,P4_R2_V150_N10_F20,31,nyse_20250620T200000Z,nyse_20250711T200000Z,2.1575029971963255,0.003984032110575294,1.6769219402968059,0.25
11,P4_R2_V150_N10_F20,59,nyse_20250620T200000Z,nyse_20250711T200000Z,3.5428870813915676,0.004289917161111479,2.032329689693133,0.5
11,P4_R2_V150_N10_F20,97,nyse_20250620T200000Z,nyse_20250711T200000Z,-1.0286849657286448,0.006190048029521043,0.7922703990294725,0.25
12,P4_R2_V150_N10_F20,3,nyse_20250718T200000Z,nyse_20250808T200000Z,-1.1014927281279938,0.0028586388120693863,0.5183491162483482,0.25
12,P4_R2_V150_N10_F20,10,nyse_20250718T200000Z,nyse_20250808T200000Z,-1.101396157917577,0.002858501629691782,0.5183682307204356,0.25
12,P4_R2_V150_N10_F20,17,nyse_20250718T200000Z,nyse_20250808T200000Z,-1.8146837807954204,0.0028585595947933445,0.20646932457664469,0.25
12,P4_R2_V150_N10_F20,31,nyse_20250718T200000Z,nyse_20250808T200000Z,-0.3159299831980278,0.0025342851957871958,0.844172045177075,0.5
12,P4_R2_V150_N10_F20,59,nyse_20250718T200000Z,nyse_20250808T200000Z,-0.316014244793861,0.0025345410040345916,0.8441462160748159,0.5
12,P4_R2_V150_N10_F20,97,nyse_20250718T200000Z,nyse_20250808T200000Z,-0.31599253315844456,0.0025344490898262582,0.8441512721507722,0.5
13,P4_R2_V150_N10_F20,3,nyse_20250815T200000Z,nyse_20250905T200000Z,1.0488497739893476,0.00030927910079686275,5.239090886221251,0.5
13,P4_R2_V150_N10_F20,10,nyse_20250815T200000Z,nyse_20250905T200000Z,1.048872757572681,0.0003092503713176961,5.2395775997919625,0.5
