candidate_id,seed,split,state,symbol,window_count,traded_count,total_pnl,positive_ratio,activation_count,close_count
P4_R2_V150_N10_F20,31,validation,TRANSITION,ETHUSDT,5,4,2.0164918814331267,0.4,0,0
P4_R2_V150_N10_F20,31,validation,VOLATILITY_EXPANSION,BTCUSDT,12,6,-0.023541566033354347,0.16666666666666666,0,0
P4_R2_V150_N10_F20,31,validation,VOLATILITY_EXPANSION,ETHUSDT,12,9,-1.7031585757558032,0.4166666666666667,0,0
P4_R2_V150_N10_F20,59,development,RANGE,BTCUSDT,23,17,9.349146222245839,0.6086956521739131,0,0
P4_R2_V150_N10_F20,59,development,RANGE,ETHUSDT,23,14,5.608662651107306,0.34782608695652173,0,0
P4_R2_V150_N10_F20,59,development,TRANSITION,BTCUSDT,20,13,5.4595656664182055,0.35,0,0
P4_R2_V150_N10_F20,59,development,TRANSITION,ETHUSDT,20,16,5.852820505715349,0.5,0,0
P4_R2_V150_N10_F20,59,development,VOLATILITY_EXPANSION,BTCUSDT,13,11,-4.3235121457534715,0.3076923076923077,0,0
P4_R2_V150_N10_F20,59,development,VOLATILITY_EXPANSION,ETHUSDT,13,10,-3.2728619938799235,0.15384615384615385,0,0
P4_R2_V150_N10_F20,59,validation,RANGE,BTCUSDT,11,5,1.8109390041562339,0.18181818181818182,0,0
P4_R2_V150_N10_F20,59,validation,RANGE,ETHUSDT,11,10,5.863207543489,0.6363636363636364,0,0
P4_R2_V150_N10_F20,59,validation,TRANSITION,BTCUSDT,5,3,0.4135365099882806,0.4,0,0
P4_R2_V150_N10_F20,59,validation,TRANSITION,ETHUSDT,5,4,1.5415823504206707,0.4,0,0
P4_R2_V150_N10_F20,59,validation,VOLATILITY_EXPANSION,BTCUSDT,12,6,0.34069940025301043,0.16666666666666666,0,0
P4_R2_V150_N10_F20,59,validation,VOLATILITY_EXPANSION,ETHUSDT,12,9,-1.2952010340391316,0.4166666666666667,0,0
P4_R2_V150_N10_F20,97,development,RANGE,BTCUSDT,23,17,9.343646889334845,0.6086956521739131,0,0
P4_R2_V150_N10_F20,97,development,RANGE,ETHUSDT,23,14,3.0753145266327295,0.34782608695652173,0,0
P4_R2_V150_N10_F20,97,development,TRANSITION,BTCUSDT,20,13,5.382005133947525,0.35,0,0
P4_R2_V150_N10_F20,97,development,TRANSITION,ETHUSDT,20,16,5.803831420216107,0.5,0,0
P4_R2_V150_N10_F20,97,development,VOLATILITY_EXPANSION,BTCUSDT,13,11,-3.981714780930886,0.3076923076923077,0,0
P4_R2_V150_N10_F20,97,development,VOLATILITY_EXPANSION,ETHUSDT,13,10,-4.8766170872027015,0.15384615384615385,0,0
P4_R2_V150_N10_F20,97,validation,RANGE,BTCUSDT,11,5,1.4565561875132598,0.18181818181818182,0,0
P4_R2_V150_N10_F20,97,validation,RANGE,ETHUSDT,11,10,6.562023065361329,0.6363636363636364,0,0
P4_R2_V150_N10_F20,97,validation,TRANSITION,BTCUSDT,5,3,-0.23628248970326082,0.4,0,0
P4_R2_V150_N10_F20,97,validation,TRANSITION,ETHUSDT,5,4,2.064144917223584,0.4,0,0
P4_R2_V150_N10_F20,97,validation,VOLATILITY_EXPANSION,BTCUSDT,12,6,0.28164744024228605,0.16666666666666666,0,0
P4_R2_V150_N10_F20,97,validation,VOLATILITY_EXPANSION,ETHUSDT,12,9,-1.8508231220774825,0.4166666666666667,0,0
