window_id,symbol,asset_group,group,seed,matched_window_id,matched_calendar_key,calendar_key,month,split,listing_stage,window_type,status,row_count,tradable_rows,tradable_hours,window_realized_volatility,hourly_realized_volatility,atr_pct,high_low_range_pct,directional_efficiency,max_single_direction_move_pct,return_sign_flip_rate,reversal_legs,reversal_legs_per_hour,completed_grid_cycles,completed_grid_cycles_per_hour,gross_cycle_edge,fee_adjusted_cycle_capacity_window,fee_adjusted_cycle_capacity_per_hour,zero_trade_ratio,trades_per_hour,base_volume_per_hour,quote_volume_per_hour,median_trade_size,aggtrade_event_count,aggtrade_event_count_per_hour,funding_abs_sum_window,funding_abs_per_hour,premium_abs_mean,mark_deviation_abs_mean,first_half_hourly_realized_volatility,second_half_hourly_realized_volatility,second_to_first_volatility_ratio,volatility_expansion
CRCLUSDT-O-20260323T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,,,O:2026-03-23T20:00:00Z:2026-03-24T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.017072996081401406,0.006452985966595485,0.0010618630295044485,0.027753548489414005,0.05334626576139653,0.021164863144494037,0.5304568527918782,42,6.0,41,5.857142857142857,0.0011,0.0451,0.0064428571428571425,0.0,5155.285714285715,14497.481428571427,1804121.6485857144,185.76659999999998,15666,2238.0,0.0,0.0,0.0004693753809523809,0.0001302540059914542,0.007513391375900276,0.005179865423223261,0.6894177561198314,0.0
CRCLUSDT-O-20260324T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,,,O:2026-03-24T20:00:00Z:2026-03-25T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.028786855312781412,0.010880408597888299,0.0019952385920798572,0.06175459874671518,0.11189427312775335,0.05380034319168278,0.5,78,11.142857142857142,77,11.0,0.0011,0.08470000000000001,0.012100000000000001,0.0,14043.57142857143,45176.73857142857,4653454.0876,235.8659,34923,4989.0,0.00084497,0.00012071,0.0016862592857142858,0.0002117595941866642,0.012864790608753549,0.008441785658670193,0.6561930089189463,0.0
CRCLUSDT-O-20260325T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,,,O:2026-03-25T20:00:00Z:2026-03-26T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.01573565175113234,0.005947517321573459,0.0010026395674510484,0.025283599307825377,0.06249999999999968,0.011781747947851268,0.4949238578680203,45,6.428571428571429,44,6.285714285714286,0.0011,0.048400000000000006,0.006914285714285715,0.0,4747.0,12857.211428571429,1333023.4976285715,229.6632,12805,1829.2857142857142,0.00071276,0.00010182285714285714,0.0011017199523809524,0.00012663830856128627,0.005972237040967117,0.00592269442967751,0.9917045135767778,0.0
CRCLUSDT-O-20260326T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,,,O:2026-03-26T20:00:00Z:2026-03-27T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.0201696614901397,0.007623415475895156,0.001148695055722242,0.03433080549292882,0.08034703885326294,0.025020424836601336,0.47277227722772275,43,6.142857142857143,42,6.0,0.0011,0.046200000000000005,0.0066,0.0,6573.142857142857,19690.634285714284,1938208.2796285714,300.339,17099,2442.714285714286,0.00103134,0.0001473342857142857,0.0013035849523809523,0.00014357840015478794,0.008949861093383733,0.0060110659159064005,0.6716379006541382,0.0
CRCLUSDT-nyse_20260327T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,,,W:2026-03-27T20:00:00Z:2026-03-30T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,REGULAR_WEEKEND,READY,3300,3300,55.0,0.033390059367926606,0.004502314686699121,0.00047849612325993434,0.056859788929571255,0.013256206314774773,0.02988925921943878,0.563356875778978,107,1.9454545454545455,106,1.9272727272727272,0.0011,0.11660000000000001,0.00212,0.03636363636363636,2761.981818181818,7126.334909090909,661694.0278327273,117.4824,62781,1141.4727272727273,0.00794905,0.0001445281818181818,0.0019702871424242424,0.0004836425019161434,0.0019512887956994547,0.006060870161281379,3.1060856674005617,1.0
CRCLUSDT-O-20260330T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,,,O:2026-03-30T20:00:00Z:2026-03-31T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.022594434667479568,0.00853989359203533,0.0013563855145198862,0.050290567724631204,0.057731958762886386,0.037780006686726854,0.47368421052631576,37,5.285714285714286,36,5.142857142857143,0.0011,0.0396,0.005657142857142858,0.0,10132.57142857143,31561.50857142857,2877010.179414286,205.972,23177,3311.0,0.00043554,6.222e-05,0.0007723828809523809,0.0001539390545927787,0.010397784737304305,0.00614374785316372,0.5908708449331226,0.0
CRCLUSDT-O-20260331T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,,,O:2026-03-31T20:00:00Z:2026-04-01T06:00:00Z,2026-03,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.017297809972117432,0.006537957630325121,0.0009822109846072226,0.0252343186733957,0.03427592116538163,0.013781754602488832,0.5114503816793893,36,5.142857142857143,35,5.0,0.0011,0.0385,0.0055000000000000005,0.0,5618.857142857143,18323.39857142857,1780910.7738285714,100.22415000000001,14506,2072.285714285714,0.00022266,3.180857142857143e-05,0.0005076300952380952,0.00011817370051703316,0.008281626245886234,0.00411150175426221,0.496460674774418,0.0
CRCLUSDT-O-20260401T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,,,O:2026-04-01T20:00:00Z:2026-04-02T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.025398753798919864,0.009599826594699854,0.0014128522079555428,0.048111857315864696,0.08327825512227365,0.0260485651214128,0.5390625,48,6.857142857142857,47,6.714285714285714,0.0011,0.0517,0.007385714285714286,0.0,10336.0,37232.56428571429,3332543.722857143,185.06,24429,3489.8571428571427,0.0,0.0,0.0008520119285714286,0.00014487860215749558,0.012283401226901304,0.005781988896182071,0.47071562585769866,0.0
CRCLUSDT-nyse_20260402T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,,,W:2026-04-02T20:00:00Z:2026-04-06T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,THREE_DAY_LONG_WEEKEND,READY,4740,4740,79.0,0.025681157202455892,0.002889355925026234,0.0003207263454413335,0.03843180563224742,0.026976086700436122,0.03188789584022951,0.5639934533551555,94,1.1898734177215189,93,1.1772151898734178,0.0011,0.1023,0.0012949367088607596,0.08734177215189873,1591.9620253164558,5272.306582278481,481332.3746367088,220.0264,46637,590.3417721518987,0.00695649,8.805683544303798e-05,0.001005988970464135,0.00043374779437085664,0.002255208655594442,0.0034074608204204375,1.5109292933794092,1.0
CRCLUSDT-O-20260406T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,,,O:2026-04-06T20:00:00Z:2026-04-07T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.012126280032115778,0.004583303041900955,0.0006953969815379384,0.019868995633187853,0.030927835051546497,0.009302834628433933,0.4868421052631579,26,3.7142857142857144,25,3.5714285714285716,0.0011,0.0275,0.003928571428571429,0.0,3855.8571428571427,8254.105714285713,753848.5829857143,208.748,8129,1161.2857142857142,0.0,0.0,0.0010504509285714286,9.827670596536355e-05,0.005440266338898255,0.0035237530716052848,0.6477170145899335,0.0
CRCLUSDT-O-20260407T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,,,O:2026-04-07T20:00:00Z:2026-04-08T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.02182453574112282,0.00824889915006453,0.001198815247601424,0.027010744050607466,0.013412816691505158,0.018042536034673845,0.549618320610687,43,6.142857142857143,42,6.0,0.0011,0.046200000000000005,0.0066,0.0,8687.142857142857,26432.332857142854,2613121.7170714284,98.98,23292,3327.4285714285716,0.0,0.0,0.0005338637619047619,0.00015359350352260378,0.011018850151022355,0.003830615580449871,0.34764204322122105,0.0
CRCLUSDT-O-20260408T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,,,O:2026-04-08T20:00:00Z:2026-04-09T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.013816815210183185,0.0052222652795827626,0.0007572413840791865,0.018559999999999945,0.02010338885697849,0.015778251599147166,0.47733333333333333,20,2.857142857142857,19,2.7142857142857144,0.0011,0.020900000000000002,0.002985714285714286,0.002380952380952381,4911.142857142857,16754.79142857143,1563342.9516,199.305,11257,1608.142857142857,0.0008941,0.00012772857142857142,0.0008771290476190476,0.00012453797026351938,0.006416650929820707,0.0036565967983224943,0.5698606388776499,0.0
CRCLUSDT-O-20260409T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,,,O:2026-04-09T20:00:00Z:2026-04-10T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.013549437206863565,0.005121205893463803,0.000849552995981727,0.024253731343283562,0.06434782608695654,0.014603616133518835,0.47493403693931396,33,4.714285714285714,32,4.571428571428571,0.0011,0.0352,0.005028571428571428,0.0,5965.857142857143,16401.36,1418768.2614285715,79.3408,16738,2391.1428571428573,0.00086902,0.00012414571428571427,0.001339588380952381,0.00010175384023724689,0.0057837495323462525,0.004359098640038016,0.7536803963690474,0.0
CRCLUSDT-nyse_20260410T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,,,W:2026-04-10T20:00:00Z:2026-04-13T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,REGULAR_WEEKEND,READY,3300,3300,55.0,0.026876632533588102,0.003624044391524039,0.0003754357103418236,0.03695307186579013,0.03248872998600964,0.024718077229752836,0.5309544282029235,95,1.7272727272727273,94,1.709090909090909,0.0011,0.1034,0.00188,0.02727272727272727,2540.981818181818,8182.328909090909,714651.4097654546,43.99,67949,1235.4363636363637,0.02141008,0.0003892741818181818,0.0037407720272727273,0.0006041123494805549,0.00182412728857914,0.004789567322685276,2.625676043921252,1.0
CRCLUSDT-O-20260413T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,,,O:2026-04-13T20:00:00Z:2026-04-14T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.015573660547783601,0.0058862904017676215,0.0009178664340332955,0.02637889688249401,0.0004442470013329693,0.019288426943833627,0.455012853470437,28,4.0,27,3.857142857142857,0.0011,0.0297,0.004242857142857143,0.002380952380952381,5694.571428571428,22339.255714285715,2247014.3008285714,133.9464,14701,2100.1428571428573,0.0,0.0,0.0003720467619047619,0.0001154408960561256,0.0062616403260868396,0.005485315835447069,0.8760189901988625,0.0
CRCLUSDT-O-20260414T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,,,O:2026-04-14T20:00:00Z:2026-04-15T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.017454518832285753,0.006597188012074517,0.0009583608616109963,0.04900488171235448,0.08688906128781995,0.03324903999250723,0.4722222222222222,38,5.428571428571429,37,5.285714285714286,0.0011,0.0407,0.0058142857142857145,0.0,5592.0,18345.248571428572,1949269.2921142858,188.9588,14312,2044.5714285714287,0.00094294,0.00013470571428571428,0.00043199564285714286,0.0001372876119242151,0.006271368087946305,0.006907656740082569,1.1014593057229767,0.0
CRCLUSDT-O-20260415T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,,,O:2026-04-15T20:00:00Z:2026-04-16T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.0112216457647386,0.0042413834277656515,0.0006540012156503788,0.013191131069323571,0.027842227378190358,0.01057260479041912,0.4973404255319149,29,4.142857142857143,28,4.0,0.0011,0.0308,0.0044,0.004761904761904762,3343.8571428571427,11282.408571428572,1199750.183857143,212.94979999999998,8688,1241.142857142857,0.00015827,2.261e-05,0.0008395653095238096,9.295905068574618e-05,0.004808959176564984,0.0035850492884731237,0.7454938078792149,0.0
CRCLUSDT-O-20260416T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,,,O:2026-04-16T20:00:00Z:2026-04-17T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.01254767590593524,0.00474257571127739,0.0006919676149540385,0.01660847409644244,0.018867924528301775,0.007253886010362656,0.49473684210526314,29,4.142857142857143,28,4.0,0.0011,0.0308,0.0044,0.002380952380952381,3851.5714285714284,11705.83857142857,1241382.3662285714,306.7446,9893,1413.2857142857142,0.0,0.0,0.00044318573809523805,0.00012759843045046375,0.00576941323649224,0.0034202221654425643,0.592819759175724,0.0
CRCLUSDT-nyse_20260417T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,,,W:2026-04-17T20:00:00Z:2026-04-20T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,REGULAR_WEEKEND,READY,3300,3300,55.0,0.03539036575128734,0.004772035944408352,0.00046211982866381973,0.04749240121580547,0.03446747201595912,0.04245014245014244,0.5197472353870458,131,2.381818181818182,130,2.3636363636363638,0.0011,0.14300000000000002,0.0026000000000000003,0.011818181818181818,2611.109090909091,7504.616181818182,775702.0903236363,104.59,65883,1197.8727272727272,0.02874831,0.0005226965454545455,0.004703651612121212,0.0006554405401087374,0.001931700649330743,0.006466311677519558,3.347470882592433,1.0
CRCLUSDT-O-20260420T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,,,O:2026-04-20T20:00:00Z:2026-04-21T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.012062924119827748,0.004559356757900991,0.000620671240395928,0.010036928321181728,0.02684180468303852,0.009941298996402304,0.5106382978723404,25,3.5714285714285716,24,3.4285714285714284,0.0011,0.0264,0.0037714285714285714,0.0,3166.285714285714,13521.261428571428,1420800.2236857142,216.609,8146,1163.7142857142858,0.00032272,4.610285714285714e-05,0.0005640481904761905,0.00010496049614259025,0.0058331163618548015,0.002747766656886401,0.4710632338581829,0.0
CRCLUSDT-O-20260421T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,,,O:2026-04-21T20:00:00Z:2026-04-22T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.016873668375085558,0.006377647175121676,0.0009493673796123385,0.03208337590681517,0.10282776349614339,0.029087568891610474,0.4368421052631579,39,5.571428571428571,38,5.428571428571429,0.0011,0.041800000000000004,0.005971428571428572,0.0,6309.857142857143,20081.89285714286,1993515.1188142856,336.45959999999997,14522,2074.5714285714284,0.00077818,0.00011116857142857142,0.0009904257142857142,0.00013466461140028554,0.006718502367521393,0.0060175155104315635,0.8956632269003071,0.0
CRCLUSDT-O-20260422T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,,,O:2026-04-22T20:00:00Z:2026-04-23T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.01647278791450982,0.006226128603100472,0.0010458998951948914,0.03907227408334138,0.04416013206768493,0.02693861843371173,0.44935064935064933,42,6.0,41,5.857142857142857,0.0011,0.0451,0.0064428571428571425,0.0,5636.0,16172.00857142857,1664409.8204857144,210.494,15877,2268.1428571428573,0.00026901,3.8429999999999996e-05,0.0005546461904761905,0.00013136962108755028,0.006910665722851355,0.005456377372552143,0.789558863266914,0.0
CRCLUSDT-O-20260423T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,,,O:2026-04-23T20:00:00Z:2026-04-24T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.012154203203379588,0.004593857008612427,0.0007778705443233109,0.01986491855383393,0.0280474649406686,0.013706793802145366,0.4791666666666667,23,3.2857142857142856,22,3.142857142857143,0.0011,0.024200000000000003,0.0034571428571428574,0.0,3893.285714285714,7252.125714285714,732455.0540428571,104.31200000000001,11822,1688.857142857143,0.0,0.0,0.0009934296428571428,0.0011066491018570511,0.00482260011068664,0.004353110681289902,0.9026480697919836,0.0
CRCLUSDT-nyse_20260424T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,,,W:2026-04-24T20:00:00Z:2026-04-27T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,REGULAR_WEEKEND,READY,3300,3300,55.0,0.023503007173063643,0.00316914484071042,0.000292236463929195,0.028407950210801027,0.008064516129032088,0.019282645618942877,0.5471180237877402,49,0.8909090909090909,48,0.8727272727272727,0.0011,0.0528,0.00096,0.019696969696969695,1720.290909090909,5018.443636363637,503608.5960727273,102.07069999999999,40412,734.7636363636364,0.00907676,0.000165032,0.0014844522666666667,0.0006849145721740485,0.0012518924167584185,0.004303454823704522,3.4375596226133007,1.0
CRCLUSDT-O-20260427T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,,,O:2026-04-27T20:00:00Z:2026-04-28T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.012131912966143582,0.00458543209084227,0.0007096620961484524,0.025520833333333364,0.07888349514563034,0.019924890465261805,0.5324324324324324,21,3.0,20,2.857142857142857,0.0011,0.022000000000000002,0.003142857142857143,0.002380952380952381,4126.857142857143,9705.59,922743.8217285714,236.525,10853,1550.4285714285713,1.705e-05,2.435714285714286e-06,0.0007321836428571429,8.712063158842146e-05,0.0035108165786566182,0.005452205230040599,1.5529735341875466,1.0
CRCLUSDT-O-20260428T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,,,O:2026-04-28T20:00:00Z:2026-04-29T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.009574981966193684,0.0036190030129252503,0.0005115776573747807,0.02131741632914091,0.11185308848080198,0.015553424949398036,0.4972677595628415,18,2.5714285714285716,17,2.4285714285714284,0.0011,0.0187,0.0026714285714285716,0.007142857142857143,2462.714285714286,6447.144285714286,607960.5333714286,267.159,7109,1015.5714285714286,0.0,0.0,0.0006683057380952381,9.262875421082282e-05,0.00436571086008921,0.0026711297799289365,0.6118430343951715,0.0
CRCLUSDT-O-20260429T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,,,O:2026-04-29T20:00:00Z:2026-04-30T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.016618480238986943,0.006281195125742956,0.0009052201068702548,0.02333090303093437,0.06412005457025861,0.012750836120401473,0.52,33,4.714285714285714,32,4.571428571428571,0.0011,0.0352,0.005028571428571428,0.0,4512.571428571428,12872.15,1231537.0941857141,271.3968,12611,1801.5714285714287,0.00087127,0.00012446714285714288,0.0010340110952380952,0.0001020948973456045,0.005517857575877758,0.006961326898490156,1.2615995978081722,0.0
CRCLUSDT-O-20260430T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,,,O:2026-04-30T20:00:00Z:2026-05-01T06:00:00Z,2026-04,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.00617663247504853,0.0023345476384033963,0.000337862013050212,0.010178395534639296,0.057291666666665894,0.006671041119860012,0.5596330275229358,7,1.0,6,0.8571428571428571,0.0011,0.0066,0.0009428571428571429,0.002380952380952381,1967.142857142857,4867.715714285715,445848.76984285715,260.0963,5588,798.2857142857143,1.002e-05,1.4314285714285715e-06,0.0008212501428571428,4.186552320999669e-05,0.0021951645408849704,0.0024660652851031797,1.1234079446768928,0.0
CRCLUSDT-nyse_20260501T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,,,W:2026-05-01T20:00:00Z:2026-05-04T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,REGULAR_WEEKEND,READY,3300,3300,55.0,0.029775518448903786,0.0040149300886045325,0.00035769788302941275,0.05764460759996033,0.05269461077844317,0.025849549811211032,0.5798245614035088,64,1.1636363636363636,63,1.1454545454545455,0.0011,0.0693,0.00126,0.006060606060606061,1983.709090909091,5063.121636363637,520163.09120545455,97.25019999999999,49496,899.9272727272727,0.008576450000000001,0.00015593545454545456,0.0018608233265306122,0.00038343443168492206,0.0015415777824873706,0.005464692596414304,3.5448698460073156,1.0
CRCLUSDT-O-20260504T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,,,O:2026-05-04T20:00:00Z:2026-05-05T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.03262161718783615,0.012329812349109239,0.0019750576875929224,0.07720891824938075,0.08188331627430903,0.06740004925703971,0.537712895377129,72,10.285714285714286,71,10.142857142857142,0.0011,0.0781,0.011157142857142857,0.0,13385.857142857143,36989.56428571429,4659347.1341285715,149.7279,38583,5511.857142857143,0.0,0.0,0.0007938812777777777,0.00018754211659376948,0.01113401361908258,0.013419474127497584,1.2052683413731373,0.0
CRCLUSDT-O-20260505T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,,,O:2026-05-05T20:00:00Z:2026-05-06T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.017263361235411598,0.006524937231710266,0.0011067830204657854,0.0177638453500523,0.011954992967651292,0.011452050004371031,0.5586734693877551,37,5.285714285714286,36,5.142857142857143,0.0011,0.0396,0.005657142857142858,0.0,5379.285714285715,9867.138571428572,1133571.7728571428,132.457,15368,2195.4285714285716,0.00101933,0.00014561857142857143,0.0010906445,0.00011411845849508948,0.007566441942480057,0.005281909511397965,0.6980704473186918,0.0
CRCLUSDT-O-20260506T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,,,O:2026-05-06T20:00:00Z:2026-05-07T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.01576788790621792,0.005959701442942225,0.0010279273216794323,0.020589456205894596,0.02220655622136094,0.008710801393728198,0.5037593984962406,42,6.0,41,5.857142857142857,0.0011,0.0451,0.0064428571428571425,0.0,5878.428571428572,10924.354285714286,1316240.5237,149.68124999999998,16922,2417.4285714285716,0.0001331,1.9014285714285714e-05,0.0007990449047619048,0.00012236321943905604,0.0072387740529546414,0.004316970325156973,0.5963676022454273,0.0
CRCLUSDT-O-20260507T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,,,O:2026-05-07T20:00:00Z:2026-05-08T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.016576842165628186,0.006265457413288795,0.0009042742774200659,0.01984759879496717,0.0434454098979979,0.014278112805959555,0.48621553884711777,34,4.857142857142857,33,4.714285714285714,0.0011,0.0363,0.0051857142857142866,0.0,5513.285714285715,10788.324285714287,1223265.4624142856,96.70875,15378,2196.8571428571427,0.00097574,0.00013939142857142858,0.000887764380952381,0.00013174686130444158,0.007140067260569819,0.005247032752900446,0.7348716141480302,0.0
CRCLUSDT-nyse_20260508T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,,,W:2026-05-08T20:00:00Z:2026-05-11T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,REGULAR_WEEKEND,READY,3300,3300,55.0,0.04324184971314031,0.005830729825851076,0.0005283102695642036,0.056044905008635536,0.021537929244875072,0.04777892561983469,0.5465346534653466,126,2.290909090909091,125,2.272727272727273,0.0011,0.1375,0.0025000000000000005,0.0021212121212121214,4203.745454545455,10235.897272727272,1203604.2128490908,100.521,98921,1798.5636363636363,0.01623642,0.0002952076363636364,0.0028084631000000002,0.0006186139644317034,0.0017783515185015727,0.008051849879424092,4.527704334972271,1.0
CRCLUSDT-O-20260511T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,,,O:2026-05-11T20:00:00Z:2026-05-12T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.031072406350101923,0.01174426569124484,0.001806569556482932,0.06596587446678852,0.008214285714285865,0.0539590339345766,0.5097560975609756,58,8.285714285714286,57,8.142857142857142,0.0011,0.0627,0.008957142857142858,0.0,15707.142857142857,47302.194285714286,6071283.927628571,200.2221,40171,5738.714285714285,0.00020912,2.9874285714285715e-05,0.0008167,0.0001683442383380853,0.014618887495300995,0.007883126388231604,0.5392425648508142,0.0
CRCLUSDT-O-20260512T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,,,O:2026-05-12T20:00:00Z:2026-05-13T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,ORDINARY_WEEKDAY_OVERNIGHT,READY,420,420,7.0,0.016578765040368214,0.006266184191626572,0.0011263265067466804,0.03314476934108833,0.022919937205651254,0.017444639158833933,0.4772727272727273,44,6.285714285714286,43,6.142857142857143,0.0011,0.0473,0.006757142857142858,0.0,9274.42857142857,19416.684285714287,2437898.7174714287,225.71785,22716,3245.1428571428573,0.00069241,9.891571428571429e-05,0.0008715296666666667,0.00014217911899684478,0.007055236835253127,0.005362253429787607,0.7600387563169906,0.0
