scope,month,group,seed,calendar_key,window_type,listing_stage,block_count,symbol_count,window_realized_volatility,hourly_realized_volatility,directional_efficiency,completed_grid_cycles_per_hour,fee_adjusted_cycle_capacity_per_hour,zero_trade_ratio,trades_per_hour,base_volume_per_hour,quote_volume_per_hour,median_trade_size,aggtrade_event_count_per_hour
SYMBOL:HOODUSDT,2026-05,O,,O:2026-05-04T20:00:00Z:2026-05-05T06:00:00Z,ORDINARY_WEEKDAY_OVERNIGHT,LISTING_AFTER_30_DAYS,1,1,0.008363095069478278,0.003160952820661424,0.1145218417945701,1.8571428571428572,0.002042857142857143,0.014285714285714285,968.4285714285714,1433.24,110703.58882857142,20.710350000000002,455.42857142857144
SYMBOL:HOODUSDT,2026-05,O,,O:2026-05-05T20:00:00Z:2026-05-06T06:00:00Z,ORDINARY_WEEKDAY_OVERNIGHT,LISTING_AFTER_30_DAYS,1,1,0.013589568820971325,0.0051363742178410525,0.008849557522123337,3.4285714285714284,0.0037714285714285714,0.009523809523809525,1890.5714285714287,2904.808571428571,223700.56097142858,50.05650000000001,669.0
SYMBOL:HOODUSDT,2026-05,O,,O:2026-05-06T20:00:00Z:2026-05-07T06:00:00Z,ORDINARY_WEEKDAY_OVERNIGHT,LISTING_AFTER_30_DAYS,1,1,0.0067708613202027736,0.002559145030709002,0.08421052631578428,1.4285714285714286,0.0015714285714285715,0.02142857142857143,971.4285714285714,785.3771428571429,61738.83904285714,15.65,519.2857142857143
SYMBOL:HOODUSDT,2026-05,O,,O:2026-05-07T20:00:00Z:2026-05-08T06:00:00Z,ORDINARY_WEEKDAY_OVERNIGHT,LISTING_AFTER_30_DAYS,1,1,0.007210193308725001,0.0027251969142269013,0.05535055350553573,2.0,0.0022,0.03571428571428571,841.0,613.29,46617.907685714286,16.723300000000002,389.42857142857144
SYMBOL:HOODUSDT,2026-05,O,,O:2026-05-11T20:00:00Z:2026-05-12T06:00:00Z,ORDINARY_WEEKDAY_OVERNIGHT,LISTING_AFTER_30_DAYS,1,1,0.01101273306069823,0.0041624218476781,0.10204081632653077,2.0,0.0022,0.0,1939.857142857143,2485.12,198198.34974285713,29.8368,739.4285714285714
SYMBOL:HOODUSDT,2026-05,O,,O:2026-05-12T20:00:00Z:2026-05-13T06:00:00Z,ORDINARY_WEEKDAY_OVERNIGHT,LISTING_AFTER_30_DAYS,1,1,0.009149499180934868,0.0034581856362204035,0.0672451193058559,1.1428571428571428,0.001257142857142857,0.023809523809523808,1470.857142857143,1760.4971428571428,137600.88445714285,49.410900000000005,574.4285714285714
SYMBOL:HOODUSDT,2026-05,O,,O:2026-05-13T20:00:00Z:2026-05-14T06:00:00Z,ORDINARY_WEEKDAY_OVERNIGHT,LISTING_AFTER_30_DAYS,1,1,0.007859298493901124,0.0029705356134695515,0.028776978417266973,1.7142857142857142,0.0018857142857142857,0.011904761904761904,1369.5714285714287,2981.3857142857146,228788.94097142856,36.796800000000005,549.1428571428571
SYMBOL:HOODUSDT,2026-05,O,,O:2026-05-14T20:00:00Z:2026-05-15T06:00:00Z,ORDINARY_WEEKDAY_OVERNIGHT,LISTING_AFTER_30_DAYS,1,1,0.012548686886687397,0.0047429578260846025,0.20115356885364155,2.5714285714285716,0.002828571428571429,0.002380952380952381,2496.285714285714,3516.9742857142855,279593.87314285716,49.0745,883.8571428571429
SYMBOL:HOODUSDT,2026-05,O,,O:2026-05-18T20:00:00Z:2026-05-19T06:00:00Z,ORDINARY_WEEKDAY_OVERNIGHT,LISTING_AFTER_30_DAYS,1,1,0.010449395140471895,0.003949500127533639,0.01367365542388256,2.2857142857142856,0.002514285714285714,0.014285714285714285,1525.7142857142858,1786.2757142857142,137937.16632857142,43.176,584.5714285714286
SYMBOL:HOODUSDT,2026-05,O,,O:2026-05-19T20:00:00Z:2026-05-20T06:00:00Z,ORDINARY_WEEKDAY_OVERNIGHT,LISTING_AFTER_30_DAYS,1,1,0.010471448889424709,0.003957835661134467,0.027592768791627677,2.7142857142857144,0.002985714285714286,0.023809523809523808,1151.0,908.0642857142857,67398.95287142857,25.211000000000002,501.42857142857144
SYMBOL:HOODUSDT,2026-05,O,,O:2026-05-20T20:00:00Z:2026-05-21T06:00:00Z,ORDINARY_WEEKDAY_OVERNIGHT,LISTING_AFTER_30_DAYS,1,1,0.007039308845249563,0.002660608658043943,0.09562841530054562,1.4285714285714286,0.0015714285714285715,0.06428571428571428,950.4285714285714,1480.2314285714288,112221.36121428572,48.576,355.42857142857144
