comparison,scope,seed,metric,w_median,control_median,delta_w_minus_control,ratio_w_to_control,evaluation_status
W_VS_R,TRADITIONAL_EQUITY,10,completed_grid_cycles_per_hour,0.9454545454545455,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,10,fee_adjusted_cycle_capacity_per_hour,0.0010400000000000001,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,10,zero_trade_ratio,0.12651515151515152,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,10,trades_per_hour,772.9,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,10,base_volume_per_hour,730.7897272727273,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,10,quote_volume_per_hour,139380.77760909093,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,10,median_trade_size,54.301249999999996,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,10,aggtrade_event_count_per_hour,428.77272727272725,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,17,window_realized_volatility,0.017756147473909648,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,17,hourly_realized_volatility,0.002394238436957385,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,17,directional_efficiency,0.016938957375003342,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,17,completed_grid_cycles_per_hour,0.9454545454545455,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,17,fee_adjusted_cycle_capacity_per_hour,0.0010400000000000001,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,17,zero_trade_ratio,0.12651515151515152,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,17,trades_per_hour,772.9,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,17,base_volume_per_hour,730.7897272727273,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,17,quote_volume_per_hour,139380.77760909093,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,17,median_trade_size,54.301249999999996,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,17,aggtrade_event_count_per_hour,428.77272727272725,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,31,window_realized_volatility,0.017756147473909648,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,31,hourly_realized_volatility,0.002394238436957385,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,31,directional_efficiency,0.016938957375003342,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,31,completed_grid_cycles_per_hour,0.9454545454545455,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,31,fee_adjusted_cycle_capacity_per_hour,0.0010400000000000001,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,31,zero_trade_ratio,0.12651515151515152,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,31,trades_per_hour,772.9,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,31,base_volume_per_hour,730.7897272727273,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,31,quote_volume_per_hour,139380.77760909093,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,31,median_trade_size,54.301249999999996,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,31,aggtrade_event_count_per_hour,428.77272727272725,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,59,window_realized_volatility,0.017756147473909648,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,59,hourly_realized_volatility,0.002394238436957385,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,59,directional_efficiency,0.016938957375003342,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,59,completed_grid_cycles_per_hour,0.9454545454545455,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,59,fee_adjusted_cycle_capacity_per_hour,0.0010400000000000001,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,59,zero_trade_ratio,0.12651515151515152,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,59,trades_per_hour,772.9,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,59,base_volume_per_hour,730.7897272727273,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,59,quote_volume_per_hour,139380.77760909093,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,59,median_trade_size,54.301249999999996,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,59,aggtrade_event_count_per_hour,428.77272727272725,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,97,window_realized_volatility,0.017756147473909648,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,97,hourly_realized_volatility,0.002394238436957385,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,97,directional_efficiency,0.016938957375003342,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,97,completed_grid_cycles_per_hour,0.9454545454545455,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,TRADITIONAL_EQUITY,97,fee_adjusted_cycle_capacity_per_hour,0.0010400000000000001,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
