adverse_inventory_direction,control_inventory_drag,control_net_pnl,detector,event_detected,false_breakout_exit_cost,false_breakout_label,false_breakout_missed_grid_pnl,flatten_cost,forced_exit_count,funding,grid_edge_retention,inventory_at_signal,inventory_drag,inventory_drag_ratio,inventory_loss_before_signal,inventory_realized_pnl,inventory_tail_reduction,max_drawdown,max_drawdown_pct,max_inventory_utilization,max_unpaired_lot_age,max_unpaired_lots,mean_cycle_pnl,median_cycle_pnl,net_pnl,paired_cycle_count,paired_grid_pnl,paired_grid_pnl_before_signal,partial_flatten_count,peak_negative_inventory_pnl,positive_cycle_ratio,profile_id,reduce_only_duration,response,scenario,seed,signal_time,slippage_cost,symbol,tail_efficiency_score,taker_cost,validation_split,window_key,worst_window_pnl
NONE,5.700534646747895,-3.668980911810376,NONE,False,0.0,UNRESOLVED,0.0,0.0,1.0,-0.069902783055,1.0,0.0,5.700534646747895,2.441788210365168,0.0,-5.700534646747895,0.0,5.723015326853188,0.011446030653706377,0.4381572,1460.0,3.0,2.334573744991333,2.334573744991333,-3.668980911810376,0.0,2.334573744991333,2.334573744991333,0,5.700534646747895,1.0,CONTROL,0,R0,PRIMARY_ZERO_MAKER,59,,0.15535969809985437,SNDKUSDT,0.0,0.07775752889897711,CURRENT_OOS_REPLAY,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,-3.668980911810376
NONE,5.700534646747895,-3.668980911810376,D1,False,0.0,UNRESOLVED,0.0,0.0,1.0,-0.069902783055,1.0,0.0,5.700534646747895,2.441788210365168,0.0,-5.700534646747895,0.0,5.723015326853188,0.011446030653706377,0.4381572,1460.0,3.0,2.334573744991333,2.334573744991333,-3.668980911810376,0.0,2.334573744991333,2.334573744991333,0,5.700534646747895,1.0,D1-R1,0,R1,PRIMARY_ZERO_MAKER,59,,0.15535969809985437,SNDKUSDT,0.0,0.07775752889897711,CURRENT_OOS_REPLAY,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,-3.668980911810376
NONE,5.700534646747895,-3.668980911810376,D1,False,0.0,UNRESOLVED,0.0,0.0,1.0,-0.069902783055,1.0,0.0,5.700534646747895,2.441788210365168,0.0,-5.700534646747895,0.0,5.723015326853188,0.011446030653706377,0.4381572,1460.0,3.0,2.334573744991333,2.334573744991333,-3.668980911810376,0.0,2.334573744991333,2.334573744991333,0,5.700534646747895,1.0,D1-R2,0,R2,PRIMARY_ZERO_MAKER,59,,0.15535969809985437,SNDKUSDT,0.0,0.07775752889897711,CURRENT_OOS_REPLAY,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,-3.668980911810376
NONE,5.700534646747895,-3.668980911810376,D1,False,0.0,UNRESOLVED,0.0,0.0,1.0,-0.069902783055,1.0,0.0,5.700534646747895,2.441788210365168,0.0,-5.700534646747895,0.0,5.723015326853188,0.011446030653706377,0.4381572,1460.0,3.0,2.334573744991333,2.334573744991333,-3.668980911810376,0.0,2.334573744991333,2.334573744991333,0,5.700534646747895,1.0,D1-R3,0,R3,PRIMARY_ZERO_MAKER,59,,0.15535969809985437,SNDKUSDT,0.0,0.07775752889897711,CURRENT_OOS_REPLAY,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,-3.668980911810376
SHORT,5.700534646747895,-3.668980911810376,D2,True,0.0,TRUE_BREAKOUT,0.0,0.0,1.0,-0.069902783055,1.0,-0.09,2.8502673233739473,1.220894105182584,0.0,-2.8502673233739473,0.5,4.297881665166215,0.00859576333033243,0.4381572,1460.0,3.0,2.334573744991333,2.334573744991333,-0.8187135884364287,0.0,2.334573744991333,2.334573744991333,0,2.8502673233739473,1.0,D2-R1,164,R1,PRIMARY_ZERO_MAKER,59,2026-08-17T03:16:59.999000+00:00,0.15535969809985437,SNDKUSDT,0.5,0.07775752889897711,CURRENT_OOS_REPLAY,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,-0.8187135884364287
SHORT,5.700534646747895,-3.668980911810376,D2,True,0.0,TRUE_BREAKOUT,0.0,0.058318146674232824,1.0,-0.069902783055,1.0,-0.09,1.9951871263617629,0.8546258736278087,0.0,-1.9951871263617629,0.65,3.928659713334355,0.007857319426668709,0.4381572,1460.0,3.0,2.334573744991333,2.334573744991333,-0.021951538098477136,0.0,2.334573744991333,2.334573744991333,1,1.9951871263617629,1.0,D2-R2,164,R2,PRIMARY_ZERO_MAKER,59,2026-08-17T03:16:59.999000+00:00,0.18451877143697076,SNDKUSDT,0.65,0.13607567557320993,CURRENT_OOS_REPLAY,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,-0.021951538098477136
SHORT,5.700534646747895,-3.668980911810376,D2,True,0.0,TRUE_BREAKOUT,0.0,0.11663629334846565,1.0,-0.069902783055,1.0,-0.09,1.1401069293495787,0.4883576420730335,0.0,-1.1401069293495787,0.8,3.559437761502496,0.007118875523004992,0.4381572,1460.0,3.0,2.334573744991333,2.334573744991333,0.774810512239474,0.0,2.334573744991333,2.334573744991333,1,1.1401069293495787,1.0,D2-R3,164,R3,PRIMARY_ZERO_MAKER,59,2026-08-17T03:16:59.999000+00:00,0.2136778447740872,SNDKUSDT,0.8,0.19439382224744275,CURRENT_OOS_REPLAY,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,0.774810512239474
NONE,5.700534646747895,-3.668980911810376,D3,False,0.0,UNRESOLVED,0.0,0.0,1.0,-0.069902783055,1.0,0.0,5.700534646747895,2.441788210365168,0.0,-5.700534646747895,0.0,5.723015326853188,0.011446030653706377,0.4381572,1460.0,3.0,2.334573744991333,2.334573744991333,-3.668980911810376,0.0,2.334573744991333,2.334573744991333,0,5.700534646747895,1.0,D3-R1,0,R1,PRIMARY_ZERO_MAKER,59,,0.15535969809985437,SNDKUSDT,0.0,0.07775752889897711,CURRENT_OOS_REPLAY,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,-3.668980911810376
NONE,5.700534646747895,-3.668980911810376,D3,False,0.0,UNRESOLVED,0.0,0.0,1.0,-0.069902783055,1.0,0.0,5.700534646747895,2.441788210365168,0.0,-5.700534646747895,0.0,5.723015326853188,0.011446030653706377,0.4381572,1460.0,3.0,2.334573744991333,2.334573744991333,-3.668980911810376,0.0,2.334573744991333,2.334573744991333,0,5.700534646747895,1.0,D3-R2,0,R2,PRIMARY_ZERO_MAKER,59,,0.15535969809985437,SNDKUSDT,0.0,0.07775752889897711,CURRENT_OOS_REPLAY,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,-3.668980911810376
NONE,5.700534646747895,-3.668980911810376,D3,False,0.0,UNRESOLVED,0.0,0.0,1.0,-0.069902783055,1.0,0.0,5.700534646747895,2.441788210365168,0.0,-5.700534646747895,0.0,5.723015326853188,0.011446030653706377,0.4381572,1460.0,3.0,2.334573744991333,2.334573744991333,-3.668980911810376,0.0,2.334573744991333,2.334573744991333,0,5.700534646747895,1.0,D3-R3,0,R3,PRIMARY_ZERO_MAKER,59,,0.15535969809985437,SNDKUSDT,0.0,0.07775752889897711,CURRENT_OOS_REPLAY,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,-3.668980911810376
NONE,5.700534646747895,-4.801693243564532,NONE,False,0.0,UNRESOLVED,0.0,0.0,1.0,-0.069902783055,1.0,0.0,5.700534646747895,4.74308816637492,0.0,-5.700534646747895,0.0,6.3168050875581745,0.012633610175116348,0.30333960000000004,1460.0,2.0,1.2018614132371774,1.2018614132371774,-4.801693243564532,0.0,1.2018614132371774,1.2018614132371774,0,5.700534646747895,1.0,CONTROL,0,R0,PRIMARY_ZERO_MAKER,97,,0.15535969809985437,SNDKUSDT,0.0,0.07775752889897711,CURRENT_OOS_REPLAY,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,-4.801693243564532
NONE,5.700534646747895,-4.801693243564532,D1,False,0.0,UNRESOLVED,0.0,0.0,1.0,-0.069902783055,1.0,0.0,5.700534646747895,4.74308816637492,0.0,-5.700534646747895,0.0,6.3168050875581745,0.012633610175116348,0.30333960000000004,1460.0,2.0,1.2018614132371774,1.2018614132371774,-4.801693243564532,0.0,1.2018614132371774,1.2018614132371774,0,5.700534646747895,1.0,D1-R1,0,R1,PRIMARY_ZERO_MAKER,97,,0.15535969809985437,SNDKUSDT,0.0,0.07775752889897711,CURRENT_OOS_REPLAY,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,-4.801693243564532
NONE,5.700534646747895,-4.801693243564532,D1,False,0.0,UNRESOLVED,0.0,0.0,1.0,-0.069902783055,1.0,0.0,5.700534646747895,4.74308816637492,0.0,-5.700534646747895,0.0,6.3168050875581745,0.012633610175116348,0.30333960000000004,1460.0,2.0,1.2018614132371774,1.2018614132371774,-4.801693243564532,0.0,1.2018614132371774,1.2018614132371774,0,5.700534646747895,1.0,D1-R2,0,R2,PRIMARY_ZERO_MAKER,97,,0.15535969809985437,SNDKUSDT,0.0,0.07775752889897711,CURRENT_OOS_REPLAY,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,-4.801693243564532
NONE,5.700534646747895,-4.801693243564532,D1,False,0.0,UNRESOLVED,0.0,0.0,1.0,-0.069902783055,1.0,0.0,5.700534646747895,4.74308816637492,0.0,-5.700534646747895,0.0,6.3168050875581745,0.012633610175116348,0.30333960000000004,1460.0,2.0,1.2018614132371774,1.2018614132371774,-4.801693243564532,0.0,1.2018614132371774,1.2018614132371774,0,5.700534646747895,1.0,D1-R3,0,R3,PRIMARY_ZERO_MAKER,97,,0.15535969809985437,SNDKUSDT,0.0,0.07775752889897711,CURRENT_OOS_REPLAY,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,-4.801693243564532
SHORT,5.700534646747895,-4.801693243564532,D2,True,0.0,TRUE_BREAKOUT,0.0,0.0,1.0,-0.069902783055,1.0,-0.09,2.8502673233739473,2.37154408318746,0.0,-2.8502673233739473,0.5,4.891671425871201,0.009783342851742403,0.30333960000000004,1460.0,2.0,1.2018614132371774,1.2018614132371774,-1.951425920190585,0.0,1.2018614132371774,1.2018614132371774,0,2.8502673233739473,1.0,D2-R1,164,R1,PRIMARY_ZERO_MAKER,97,2026-08-17T03:16:59.999000+00:00,0.15535969809985437,SNDKUSDT,0.5,0.07775752889897711,CURRENT_OOS_REPLAY,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,-1.951425920190585
SHORT,5.700534646747895,-4.801693243564532,D2,True,0.0,TRUE_BREAKOUT,0.0,0.058318146674232824,1.0,-0.069902783055,1.0,-0.09,1.9951871263617629,1.660080858231222,0.0,-1.9951871263617629,0.65,4.522449474039341,0.009044898948078682,0.30333960000000004,1460.0,2.0,1.2018614132371774,1.2018614132371774,-1.1546638698526335,0.0,1.2018614132371774,1.2018614132371774,1,1.9951871263617629,1.0,D2-R2,164,R2,PRIMARY_ZERO_MAKER,97,2026-08-17T03:16:59.999000+00:00,0.18451877143697076,SNDKUSDT,0.65,0.13607567557320993,CURRENT_OOS_REPLAY,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,-1.1546638698526335
SHORT,5.700534646747895,-4.801693243564532,D2,True,0.0,TRUE_BREAKOUT,0.0,0.11663629334846565,1.0,-0.069902783055,1.0,-0.09,1.1401069293495787,0.9486176332749839,0.0,-1.1401069293495787,0.8,4.153227522207482,0.008306455044414964,0.30333960000000004,1460.0,2.0,1.2018614132371774,1.2018614132371774,-0.3579018195146823,0.0,1.2018614132371774,1.2018614132371774,1,1.1401069293495787,1.0,D2-R3,164,R3,PRIMARY_ZERO_MAKER,97,2026-08-17T03:16:59.999000+00:00,0.2136778447740872,SNDKUSDT,0.8,0.19439382224744275,CURRENT_OOS_REPLAY,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,-0.3579018195146823
NONE,5.700534646747895,-4.801693243564532,D3,False,0.0,UNRESOLVED,0.0,0.0,1.0,-0.069902783055,1.0,0.0,5.700534646747895,4.74308816637492,0.0,-5.700534646747895,0.0,6.3168050875581745,0.012633610175116348,0.30333960000000004,1460.0,2.0,1.2018614132371774,1.2018614132371774,-4.801693243564532,0.0,1.2018614132371774,1.2018614132371774,0,5.700534646747895,1.0,D3-R1,0,R1,PRIMARY_ZERO_MAKER,97,,0.15535969809985437,SNDKUSDT,0.0,0.07775752889897711,CURRENT_OOS_REPLAY,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,-4.801693243564532
NONE,5.700534646747895,-4.801693243564532,D3,False,0.0,UNRESOLVED,0.0,0.0,1.0,-0.069902783055,1.0,0.0,5.700534646747895,4.74308816637492,0.0,-5.700534646747895,0.0,6.3168050875581745,0.012633610175116348,0.30333960000000004,1460.0,2.0,1.2018614132371774,1.2018614132371774,-4.801693243564532,0.0,1.2018614132371774,1.2018614132371774,0,5.700534646747895,1.0,D3-R2,0,R2,PRIMARY_ZERO_MAKER,97,,0.15535969809985437,SNDKUSDT,0.0,0.07775752889897711,CURRENT_OOS_REPLAY,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,-4.801693243564532
NONE,5.700534646747895,-4.801693243564532,D3,False,0.0,UNRESOLVED,0.0,0.0,1.0,-0.069902783055,1.0,0.0,5.700534646747895,4.74308816637492,0.0,-5.700534646747895,0.0,6.3168050875581745,0.012633610175116348,0.30333960000000004,1460.0,2.0,1.2018614132371774,1.2018614132371774,-4.801693243564532,0.0,1.2018614132371774,1.2018614132371774,0,5.700534646747895,1.0,D3-R3,0,R3,PRIMARY_ZERO_MAKER,97,,0.15535969809985437,SNDKUSDT,0.0,0.07775752889897711,CURRENT_OOS_REPLAY,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,-4.801693243564532
NONE,5.700744886042905,-5.063751432020852,NONE,False,0.0,UNRESOLVED,0.0,0.0,1.0,-0.069902783055,1.0,0.0,5.700744886042905,4.703171401020036,0.0,-5.700744886042905,0.0,6.589108418112833,0.013178216836225666,0.30333960000000004,1455.0,2.0,1.2121065553355153,1.2121065553355153,-5.063751432020852,0.0,1.2121065553355153,1.2121065553355153,0,5.700744886042905,1.0,CONTROL,0,R0,EXECUTION_STRESS,3,,0.3883992452496359,SNDKUSDT,0.0,0.116811073008828,CURRENT_OOS_REPLAY,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,-5.063751432020852
NONE,5.700744886042905,-5.063751432020852,D1,False,0.0,UNRESOLVED,0.0,0.0,1.0,-0.069902783055,1.0,0.0,5.700744886042905,4.703171401020036,0.0,-5.700744886042905,0.0,6.589108418112833,0.013178216836225666,0.30333960000000004,1455.0,2.0,1.2121065553355153,1.2121065553355153,-5.063751432020852,0.0,1.2121065553355153,1.2121065553355153,0,5.700744886042905,1.0,D1-R1,0,R1,EXECUTION_STRESS,3,,0.3883992452496359,SNDKUSDT,0.0,0.116811073008828,CURRENT_OOS_REPLAY,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,-5.063751432020852
NONE,5.700744886042905,-5.063751432020852,D1,False,0.0,UNRESOLVED,0.0,0.0,1.0,-0.069902783055,1.0,0.0,5.700744886042905,4.703171401020036,0.0,-5.700744886042905,0.0,6.589108418112833,0.013178216836225666,0.30333960000000004,1455.0,2.0,1.2121065553355153,1.2121065553355153,-5.063751432020852,0.0,1.2121065553355153,1.2121065553355153,0,5.700744886042905,1.0,D1-R2,0,R2,EXECUTION_STRESS,3,,0.3883992452496359,SNDKUSDT,0.0,0.116811073008828,CURRENT_OOS_REPLAY,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,-5.063751432020852
NONE,5.700744886042905,-5.063751432020852,D1,False,0.0,UNRESOLVED,0.0,0.0,1.0,-0.069902783055,1.0,0.0,5.700744886042905,4.703171401020036,0.0,-5.700744886042905,0.0,6.589108418112833,0.013178216836225666,0.30333960000000004,1455.0,2.0,1.2121065553355153,1.2121065553355153,-5.063751432020852,0.0,1.2121065553355153,1.2121065553355153,0,5.700744886042905,1.0,D1-R3,0,R3,EXECUTION_STRESS,3,,0.3883992452496359,SNDKUSDT,0.0,0.116811073008828,CURRENT_OOS_REPLAY,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,-5.063751432020852
SHORT,5.700744886042905,-5.063751432020852,D2,True,0.0,TRUE_BREAKOUT,0.0,0.0,1.0,-0.069902783055,1.0,-0.09,2.8503724430214525,2.351585700510018,0.0,-2.8503724430214525,0.5,5.1639221966021065,0.010327844393204213,0.30333960000000004,1455.0,2.0,1.2121065553355153,1.2121065553355153,-2.2133789889993993,0.0,1.2121065553355153,1.2121065553355153,0,2.8503724430214525,1.0,D2-R1,164,R1,EXECUTION_STRESS,3,2026-08-17T03:16:59.999000+00:00,0.3883992452496359,SNDKUSDT,0.5,0.116811073008828,CURRENT_OOS_REPLAY,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,-2.2133789889993993
SHORT,5.700744886042905,-5.063751432020852,D2,True,0.0,TRUE_BREAKOUT,0.0,0.126545329092897,1.0,-0.069902783055,1.0,-0.09,1.9952607101150166,1.6461099903570124,0.0,-1.9952607101150166,0.65,4.862911659241785,0.009725823318483571,0.30333960000000004,1455.0,2.0,1.2121065553355153,1.2121065553355153,-1.4848125851858605,0.0,1.2121065553355153,1.2121065553355153,1,1.9952607101150166,1.0,D2-R2,164,R2,EXECUTION_STRESS,3,2026-08-17T03:16:59.999000+00:00,0.4516719097960844,SNDKUSDT,0.65,0.243356402101725,CURRENT_OOS_REPLAY,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,-1.4848125851858605
SHORT,5.700744886042905,-5.063751432020852,D2,True,0.0,TRUE_BREAKOUT,0.0,0.253090658185794,1.0,-0.069902783055,1.0,-0.09,1.1401489772085807,0.9406342802040069,0.0,-1.1401489772085807,0.8,4.561901121881465,0.009123802243762929,0.30333960000000004,1455.0,2.0,1.2121065553355153,1.2121065553355153,-0.7562461813723215,0.0,1.2121065553355153,1.2121065553355153,1,1.1401489772085807,1.0,D2-R3,164,R3,EXECUTION_STRESS,3,2026-08-17T03:16:59.999000+00:00,0.5149445743425329,SNDKUSDT,0.8,0.369901731194622,CURRENT_OOS_REPLAY,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,-0.7562461813723215
NONE,5.700744886042905,-5.063751432020852,D3,False,0.0,UNRESOLVED,0.0,0.0,1.0,-0.069902783055,1.0,0.0,5.700744886042905,4.703171401020036,0.0,-5.700744886042905,0.0,6.589108418112833,0.013178216836225666,0.30333960000000004,1455.0,2.0,1.2121065553355153,1.2121065553355153,-5.063751432020852,0.0,1.2121065553355153,1.2121065553355153,0,5.700744886042905,1.0,D3-R1,0,R1,EXECUTION_STRESS,3,,0.3883992452496359,SNDKUSDT,0.0,0.116811073008828,CURRENT_OOS_REPLAY,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,-5.063751432020852
NONE,5.700744886042905,-5.063751432020852,D3,False,0.0,UNRESOLVED,0.0,0.0,1.0,-0.069902783055,1.0,0.0,5.700744886042905,4.703171401020036,0.0,-5.700744886042905,0.0,6.589108418112833,0.013178216836225666,0.30333960000000004,1455.0,2.0,1.2121065553355153,1.2121065553355153,-5.063751432020852,0.0,1.2121065553355153,1.2121065553355153,0,5.700744886042905,1.0,D3-R2,0,R2,EXECUTION_STRESS,3,,0.3883992452496359,SNDKUSDT,0.0,0.116811073008828,CURRENT_OOS_REPLAY,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,-5.063751432020852
NONE,5.700744886042905,-5.063751432020852,D3,False,0.0,UNRESOLVED,0.0,0.0,1.0,-0.069902783055,1.0,0.0,5.700744886042905,4.703171401020036,0.0,-5.700744886042905,0.0,6.589108418112833,0.013178216836225666,0.30333960000000004,1455.0,2.0,1.2121065553355153,1.2121065553355153,-5.063751432020852,0.0,1.2121065553355153,1.2121065553355153,0,5.700744886042905,1.0,D3-R3,0,R3,EXECUTION_STRESS,3,,0.3883992452496359,SNDKUSDT,0.0,0.116811073008828,CURRENT_OOS_REPLAY,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,-5.063751432020852
NONE,5.700898099854367,-5.143298869413673,NONE,False,0.0,UNRESOLVED,0.0,0.0,1.0,-0.069902783055,1.0,0.0,5.700898099854367,5.032961979875128,0.0,-5.700898099854367,0.0,5.995318657407847,0.011990637314815695,0.4381572,3069.0,3.0,1.1327123317541554,1.1327123317541554,-5.143298869413673,0.0,1.1327123317541554,1.1327123317541554,0,5.700898099854367,1.0,CONTROL,0,R0,EXECUTION_STRESS,10,,0.3883992452496359,SNDKUSDT,0.0,0.116811073008828,CURRENT_OOS_REPLAY,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,-5.143298869413673
NONE,5.700898099854367,-5.143298869413673,D1,False,0.0,UNRESOLVED,0.0,0.0,1.0,-0.069902783055,1.0,0.0,5.700898099854367,5.032961979875128,0.0,-5.700898099854367,0.0,5.995318657407847,0.011990637314815695,0.4381572,3069.0,3.0,1.1327123317541554,1.1327123317541554,-5.143298869413673,0.0,1.1327123317541554,1.1327123317541554,0,5.700898099854367,1.0,D1-R1,0,R1,EXECUTION_STRESS,10,,0.3883992452496359,SNDKUSDT,0.0,0.116811073008828,CURRENT_OOS_REPLAY,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,-5.143298869413673
NONE,5.700898099854367,-5.143298869413673,D1,False,0.0,UNRESOLVED,0.0,0.0,1.0,-0.069902783055,1.0,0.0,5.700898099854367,5.032961979875128,0.0,-5.700898099854367,0.0,5.995318657407847,0.011990637314815695,0.4381572,3069.0,3.0,1.1327123317541554,1.1327123317541554,-5.143298869413673,0.0,1.1327123317541554,1.1327123317541554,0,5.700898099854367,1.0,D1-R2,0,R2,EXECUTION_STRESS,10,,0.3883992452496359,SNDKUSDT,0.0,0.116811073008828,CURRENT_OOS_REPLAY,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,-5.143298869413673
NONE,5.700898099854367,-5.143298869413673,D1,False,0.0,UNRESOLVED,0.0,0.0,1.0,-0.069902783055,1.0,0.0,5.700898099854367,5.032961979875128,0.0,-5.700898099854367,0.0,5.995318657407847,0.011990637314815695,0.4381572,3069.0,3.0,1.1327123317541554,1.1327123317541554,-5.143298869413673,0.0,1.1327123317541554,1.1327123317541554,0,5.700898099854367,1.0,D1-R3,0,R3,EXECUTION_STRESS,10,,0.3883992452496359,SNDKUSDT,0.0,0.116811073008828,CURRENT_OOS_REPLAY,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,-5.143298869413673
SHORT,5.700898099854367,-5.143298869413673,D2,True,0.0,TRUE_BREAKOUT,0.0,0.0,1.0,-0.069902783055,1.0,-0.09,2.8504490499271835,2.516480989937564,0.0,-2.8504490499271835,0.5,4.570094132444256,0.009140188264888511,0.4381572,3069.0,3.0,1.1327123317541554,1.1327123317541554,-2.2928498194864897,0.0,1.1327123317541554,1.1327123317541554,0,2.8504490499271835,1.0,D2-R1,164,R1,EXECUTION_STRESS,10,2026-08-17T03:16:59.999000+00:00,0.3883992452496359,SNDKUSDT,0.5,0.116811073008828,CURRENT_OOS_REPLAY,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,-2.2928498194864897
SHORT,5.700898099854367,-5.143298869413673,D2,True,0.0,TRUE_BREAKOUT,0.0,0.126545329092897,1.0,-0.069902783055,1.0,-0.09,1.9953143349490283,1.7615366929562948,0.0,-1.9953143349490283,0.65,4.269072104048075,0.008538144208096149,0.4381572,3069.0,3.0,1.1327123317541554,1.1327123317541554,-1.5642604336012313,0.0,1.1327123317541554,1.1327123317541554,1,1.9953143349490283,1.0,D2-R2,164,R2,EXECUTION_STRESS,10,2026-08-17T03:16:59.999000+00:00,0.4516719097960844,SNDKUSDT,0.65,0.243356402101725,CURRENT_OOS_REPLAY,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,-1.5642604336012313
SHORT,5.700898099854367,-5.143298869413673,D2,True,0.0,TRUE_BREAKOUT,0.0,0.253090658185794,1.0,-0.069902783055,1.0,-0.09,1.1401796199708731,1.0065923959750254,0.0,-1.1401796199708731,0.8000000000000002,3.9680500756518944,0.007936100151303789,0.4381572,3069.0,3.0,1.1327123317541554,1.1327123317541554,-0.8356710477159729,0.0,1.1327123317541554,1.1327123317541554,1,1.1401796199708731,1.0,D2-R3,164,R3,EXECUTION_STRESS,10,2026-08-17T03:16:59.999000+00:00,0.5149445743425329,SNDKUSDT,0.8000000000000002,0.369901731194622,CURRENT_OOS_REPLAY,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,-0.8356710477159729
NONE,5.700898099854367,-5.143298869413673,D3,False,0.0,UNRESOLVED,0.0,0.0,1.0,-0.069902783055,1.0,0.0,5.700898099854367,5.032961979875128,0.0,-5.700898099854367,0.0,5.995318657407847,0.011990637314815695,0.4381572,3069.0,3.0,1.1327123317541554,1.1327123317541554,-5.143298869413673,0.0,1.1327123317541554,1.1327123317541554,0,5.700898099854367,1.0,D3-R1,0,R1,EXECUTION_STRESS,10,,0.3883992452496359,SNDKUSDT,0.0,0.116811073008828,CURRENT_OOS_REPLAY,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,-5.143298869413673
NONE,5.700898099854367,-5.143298869413673,D3,False,0.0,UNRESOLVED,0.0,0.0,1.0,-0.069902783055,1.0,0.0,5.700898099854367,5.032961979875128,0.0,-5.700898099854367,0.0,5.995318657407847,0.011990637314815695,0.4381572,3069.0,3.0,1.1327123317541554,1.1327123317541554,-5.143298869413673,0.0,1.1327123317541554,1.1327123317541554,0,5.700898099854367,1.0,D3-R2,0,R2,EXECUTION_STRESS,10,,0.3883992452496359,SNDKUSDT,0.0,0.116811073008828,CURRENT_OOS_REPLAY,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,-5.143298869413673
NONE,5.700898099854367,-5.143298869413673,D3,False,0.0,UNRESOLVED,0.0,0.0,1.0,-0.069902783055,1.0,0.0,5.700898099854367,5.032961979875128,0.0,-5.700898099854367,0.0,5.995318657407847,0.011990637314815695,0.4381572,3069.0,3.0,1.1327123317541554,1.1327123317541554,-5.143298869413673,0.0,1.1327123317541554,1.1327123317541554,0,5.700898099854367,1.0,D3-R3,0,R3,EXECUTION_STRESS,10,,0.3883992452496359,SNDKUSDT,0.0,0.116811073008828,CURRENT_OOS_REPLAY,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,-5.143298869413673
NONE,5.700744886042905,-4.469961671315867,NONE,False,0.0,UNRESOLVED,0.0,0.0,1.0,-0.069902783055,1.0,0.0,5.700744886042905,3.1567398612020066,0.0,-5.700744886042905,0.0,5.995318657407848,0.011990637314815696,0.4381286,1457.0,3.0,1.8058963160405006,1.8058963160405006,-4.469961671315867,0.0,1.8058963160405006,1.8058963160405006,0,5.700744886042905,1.0,CONTROL,0,R0,EXECUTION_STRESS,17,,0.3883992452496359,SNDKUSDT,0.0,0.116811073008828,CURRENT_OOS_REPLAY,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,-4.469961671315867
