false_breakout_exit_cost,false_breakout_missed_grid_pnl,false_breakout_rate,profile_id
0.0,0.0,0.0,CONTROL
0.0,0.0,0.0,D1-R1
0.0,0.0,0.0,D1-R2
0.0,0.0,0.0,D1-R3
0.0,118.30081762001394,0.8333333333333334,D2-R1
19.155321518633542,118.30081762001394,0.8333333333333334,D2-R2
38.310643037267084,118.30081762001394,0.8333333333333334,D2-R3
0.0,63.58769691711543,0.8,D3-R1
8.211738556133541,63.58769691711543,0.8,D3-R2
16.423477112267083,63.58769691711543,0.8,D3-R3
