record_type,status,reason,candidate_id,candidate_sha,symbol,market_calendar,window_key,window_start,window_end,force_close_at,first_seen_at,completed_at,data_sha,rules_sha,config_sha,code_sha,scenario,seed,gate_status,regime_status,grid_count,step_pct,range_pct,paired_grid_pnl,inventory_realized_pnl,funding_pnl,fees,slippage_cost,net_pnl,max_drawdown,max_drawdown_pct,inventory_drag,inventory_drag_ratio,pre_exit_inventory_notional,max_inventory_utilization,mean_inventory_utilization,max_unpaired_lots,max_unpaired_lot_age,stop_loss_count,window_force_close_count,complete_window,data_complete,funding_complete,rules_frozen,force_close_covered,expected_symbols,observed_symbols,portfolio_complete,oos_eligible,sequence_valid,exposure_cutoff
OOS_RESULT,NO_TRADE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,MUUSDT,NYSE,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-22T17:36:38.785660+00:00,9006cd140974234bbb1897a49ef65652a910ec3b15cce38b7946286cf157a994,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,EXECUTION_STRESS,3,NOT_EVALUATED,BLOCKED,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,MUUSDT;SNDKUSDT;SOXLUSDT,MUUSDT;SNDKUSDT;SOXLUSDT,True,True,True,
OOS_RESULT,NO_TRADE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,MUUSDT,NYSE,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-22T17:36:38.785667+00:00,9006cd140974234bbb1897a49ef65652a910ec3b15cce38b7946286cf157a994,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,EXECUTION_STRESS,10,NOT_EVALUATED,BLOCKED,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,MUUSDT;SNDKUSDT;SOXLUSDT,MUUSDT;SNDKUSDT;SOXLUSDT,True,True,True,
OOS_RESULT,NO_TRADE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,MUUSDT,NYSE,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-22T17:36:38.785672+00:00,9006cd140974234bbb1897a49ef65652a910ec3b15cce38b7946286cf157a994,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,EXECUTION_STRESS,17,NOT_EVALUATED,BLOCKED,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,MUUSDT;SNDKUSDT;SOXLUSDT,MUUSDT;SNDKUSDT;SOXLUSDT,True,True,True,
OOS_RESULT,NO_TRADE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,MUUSDT,NYSE,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-22T17:36:38.785675+00:00,9006cd140974234bbb1897a49ef65652a910ec3b15cce38b7946286cf157a994,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,EXECUTION_STRESS,31,NOT_EVALUATED,BLOCKED,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,MUUSDT;SNDKUSDT;SOXLUSDT,MUUSDT;SNDKUSDT;SOXLUSDT,True,True,True,
OOS_RESULT,NO_TRADE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,MUUSDT,NYSE,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-22T17:36:38.785679+00:00,9006cd140974234bbb1897a49ef65652a910ec3b15cce38b7946286cf157a994,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,EXECUTION_STRESS,59,NOT_EVALUATED,BLOCKED,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,MUUSDT;SNDKUSDT;SOXLUSDT,MUUSDT;SNDKUSDT;SOXLUSDT,True,True,True,
OOS_RESULT,NO_TRADE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,MUUSDT,NYSE,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-22T17:36:38.785683+00:00,9006cd140974234bbb1897a49ef65652a910ec3b15cce38b7946286cf157a994,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,EXECUTION_STRESS,97,NOT_EVALUATED,BLOCKED,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,MUUSDT;SNDKUSDT;SOXLUSDT,MUUSDT;SNDKUSDT;SOXLUSDT,True,True,True,
OOS_RESULT,NO_TRADE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,MUUSDT,NYSE,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-22T17:36:38.785712+00:00,9006cd140974234bbb1897a49ef65652a910ec3b15cce38b7946286cf157a994,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,MAKER_PROMO_OFF,3,NOT_EVALUATED,BLOCKED,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,MUUSDT;SNDKUSDT;SOXLUSDT,MUUSDT;SNDKUSDT;SOXLUSDT,True,True,True,
OOS_RESULT,NO_TRADE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,MUUSDT,NYSE,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-22T17:36:38.785716+00:00,9006cd140974234bbb1897a49ef65652a910ec3b15cce38b7946286cf157a994,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,MAKER_PROMO_OFF,10,NOT_EVALUATED,BLOCKED,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,MUUSDT;SNDKUSDT;SOXLUSDT,MUUSDT;SNDKUSDT;SOXLUSDT,True,True,True,
OOS_RESULT,NO_TRADE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,MUUSDT,NYSE,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-22T17:36:38.785720+00:00,9006cd140974234bbb1897a49ef65652a910ec3b15cce38b7946286cf157a994,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,MAKER_PROMO_OFF,17,NOT_EVALUATED,BLOCKED,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,MUUSDT;SNDKUSDT;SOXLUSDT,MUUSDT;SNDKUSDT;SOXLUSDT,True,True,True,
OOS_RESULT,NO_TRADE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,MUUSDT,NYSE,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-22T17:36:38.785724+00:00,9006cd140974234bbb1897a49ef65652a910ec3b15cce38b7946286cf157a994,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,MAKER_PROMO_OFF,31,NOT_EVALUATED,BLOCKED,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,MUUSDT;SNDKUSDT;SOXLUSDT,MUUSDT;SNDKUSDT;SOXLUSDT,True,True,True,
OOS_RESULT,NO_TRADE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,MUUSDT,NYSE,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-22T17:36:38.785727+00:00,9006cd140974234bbb1897a49ef65652a910ec3b15cce38b7946286cf157a994,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,MAKER_PROMO_OFF,59,NOT_EVALUATED,BLOCKED,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,MUUSDT;SNDKUSDT;SOXLUSDT,MUUSDT;SNDKUSDT;SOXLUSDT,True,True,True,
OOS_RESULT,NO_TRADE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,MUUSDT,NYSE,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-17T06:00:00+00:00,2026-08-14T20:00:00+00:00,2026-08-22T17:36:38.785731+00:00,9006cd140974234bbb1897a49ef65652a910ec3b15cce38b7946286cf157a994,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,MAKER_PROMO_OFF,97,NOT_EVALUATED,BLOCKED,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,MUUSDT;SNDKUSDT;SOXLUSDT,MUUSDT;SNDKUSDT;SOXLUSDT,True,True,True,
OOS_RESULT,NO_TRADE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,SKHYNIXUSDT,XKRX,XKRX:2026-08-14T06:30:00+00:00:2026-08-17T22:00:00+00:00,2026-08-14T06:30:00+00:00,2026-08-17T22:00:00+00:00,2026-08-17T22:00:00+00:00,2026-08-14T06:30:00+00:00,2026-08-22T17:36:40.198667+00:00,4afdae308cfafe0bc7f981f0115a1d6f21c5079934c8dc83e7c284565b58fffa,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,PRIMARY_ZERO_MAKER,3,NOT_EVALUATED,BLOCKED,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,SKHYNIXUSDT,SKHYNIXUSDT,True,True,True,
OOS_RESULT,NO_TRADE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,SKHYNIXUSDT,XKRX,XKRX:2026-08-14T06:30:00+00:00:2026-08-17T22:00:00+00:00,2026-08-14T06:30:00+00:00,2026-08-17T22:00:00+00:00,2026-08-17T22:00:00+00:00,2026-08-14T06:30:00+00:00,2026-08-22T17:36:40.198681+00:00,4afdae308cfafe0bc7f981f0115a1d6f21c5079934c8dc83e7c284565b58fffa,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,PRIMARY_ZERO_MAKER,10,NOT_EVALUATED,BLOCKED,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,SKHYNIXUSDT,SKHYNIXUSDT,True,True,True,
OOS_RESULT,NO_TRADE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,SKHYNIXUSDT,XKRX,XKRX:2026-08-14T06:30:00+00:00:2026-08-17T22:00:00+00:00,2026-08-14T06:30:00+00:00,2026-08-17T22:00:00+00:00,2026-08-17T22:00:00+00:00,2026-08-14T06:30:00+00:00,2026-08-22T17:36:40.198685+00:00,4afdae308cfafe0bc7f981f0115a1d6f21c5079934c8dc83e7c284565b58fffa,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,PRIMARY_ZERO_MAKER,17,NOT_EVALUATED,BLOCKED,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,SKHYNIXUSDT,SKHYNIXUSDT,True,True,True,
OOS_RESULT,NO_TRADE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,SKHYNIXUSDT,XKRX,XKRX:2026-08-14T06:30:00+00:00:2026-08-17T22:00:00+00:00,2026-08-14T06:30:00+00:00,2026-08-17T22:00:00+00:00,2026-08-17T22:00:00+00:00,2026-08-14T06:30:00+00:00,2026-08-22T17:36:40.198688+00:00,4afdae308cfafe0bc7f981f0115a1d6f21c5079934c8dc83e7c284565b58fffa,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,PRIMARY_ZERO_MAKER,31,NOT_EVALUATED,BLOCKED,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,SKHYNIXUSDT,SKHYNIXUSDT,True,True,True,
OOS_RESULT,NO_TRADE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,SKHYNIXUSDT,XKRX,XKRX:2026-08-14T06:30:00+00:00:2026-08-17T22:00:00+00:00,2026-08-14T06:30:00+00:00,2026-08-17T22:00:00+00:00,2026-08-17T22:00:00+00:00,2026-08-14T06:30:00+00:00,2026-08-22T17:36:40.198691+00:00,4afdae308cfafe0bc7f981f0115a1d6f21c5079934c8dc83e7c284565b58fffa,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,PRIMARY_ZERO_MAKER,59,NOT_EVALUATED,BLOCKED,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,SKHYNIXUSDT,SKHYNIXUSDT,True,True,True,
OOS_RESULT,NO_TRADE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,SKHYNIXUSDT,XKRX,XKRX:2026-08-14T06:30:00+00:00:2026-08-17T22:00:00+00:00,2026-08-14T06:30:00+00:00,2026-08-17T22:00:00+00:00,2026-08-17T22:00:00+00:00,2026-08-14T06:30:00+00:00,2026-08-22T17:36:40.198693+00:00,4afdae308cfafe0bc7f981f0115a1d6f21c5079934c8dc83e7c284565b58fffa,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,PRIMARY_ZERO_MAKER,97,NOT_EVALUATED,BLOCKED,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,SKHYNIXUSDT,SKHYNIXUSDT,True,True,True,
OOS_RESULT,NO_TRADE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,SKHYNIXUSDT,XKRX,XKRX:2026-08-14T06:30:00+00:00:2026-08-17T22:00:00+00:00,2026-08-14T06:30:00+00:00,2026-08-17T22:00:00+00:00,2026-08-17T22:00:00+00:00,2026-08-14T06:30:00+00:00,2026-08-22T17:36:40.198709+00:00,4afdae308cfafe0bc7f981f0115a1d6f21c5079934c8dc83e7c284565b58fffa,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,EXECUTION_STRESS,3,NOT_EVALUATED,BLOCKED,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,SKHYNIXUSDT,SKHYNIXUSDT,True,True,True,
OOS_RESULT,NO_TRADE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,SKHYNIXUSDT,XKRX,XKRX:2026-08-14T06:30:00+00:00:2026-08-17T22:00:00+00:00,2026-08-14T06:30:00+00:00,2026-08-17T22:00:00+00:00,2026-08-17T22:00:00+00:00,2026-08-14T06:30:00+00:00,2026-08-22T17:36:40.198712+00:00,4afdae308cfafe0bc7f981f0115a1d6f21c5079934c8dc83e7c284565b58fffa,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,EXECUTION_STRESS,10,NOT_EVALUATED,BLOCKED,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,SKHYNIXUSDT,SKHYNIXUSDT,True,True,True,
OOS_RESULT,NO_TRADE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,SKHYNIXUSDT,XKRX,XKRX:2026-08-14T06:30:00+00:00:2026-08-17T22:00:00+00:00,2026-08-14T06:30:00+00:00,2026-08-17T22:00:00+00:00,2026-08-17T22:00:00+00:00,2026-08-14T06:30:00+00:00,2026-08-22T17:36:40.198715+00:00,4afdae308cfafe0bc7f981f0115a1d6f21c5079934c8dc83e7c284565b58fffa,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,EXECUTION_STRESS,17,NOT_EVALUATED,BLOCKED,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,SKHYNIXUSDT,SKHYNIXUSDT,True,True,True,
OOS_RESULT,NO_TRADE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,SKHYNIXUSDT,XKRX,XKRX:2026-08-14T06:30:00+00:00:2026-08-17T22:00:00+00:00,2026-08-14T06:30:00+00:00,2026-08-17T22:00:00+00:00,2026-08-17T22:00:00+00:00,2026-08-14T06:30:00+00:00,2026-08-22T17:36:40.198718+00:00,4afdae308cfafe0bc7f981f0115a1d6f21c5079934c8dc83e7c284565b58fffa,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,EXECUTION_STRESS,31,NOT_EVALUATED,BLOCKED,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,SKHYNIXUSDT,SKHYNIXUSDT,True,True,True,
OOS_RESULT,NO_TRADE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,SKHYNIXUSDT,XKRX,XKRX:2026-08-14T06:30:00+00:00:2026-08-17T22:00:00+00:00,2026-08-14T06:30:00+00:00,2026-08-17T22:00:00+00:00,2026-08-17T22:00:00+00:00,2026-08-14T06:30:00+00:00,2026-08-22T17:36:40.198721+00:00,4afdae308cfafe0bc7f981f0115a1d6f21c5079934c8dc83e7c284565b58fffa,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,EXECUTION_STRESS,59,NOT_EVALUATED,BLOCKED,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,SKHYNIXUSDT,SKHYNIXUSDT,True,True,True,
OOS_RESULT,NO_TRADE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,SKHYNIXUSDT,XKRX,XKRX:2026-08-14T06:30:00+00:00:2026-08-17T22:00:00+00:00,2026-08-14T06:30:00+00:00,2026-08-17T22:00:00+00:00,2026-08-17T22:00:00+00:00,2026-08-14T06:30:00+00:00,2026-08-22T17:36:40.198723+00:00,4afdae308cfafe0bc7f981f0115a1d6f21c5079934c8dc83e7c284565b58fffa,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,EXECUTION_STRESS,97,NOT_EVALUATED,BLOCKED,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,SKHYNIXUSDT,SKHYNIXUSDT,True,True,True,
OOS_RESULT,NO_TRADE,,31111-NEUTRAL,c65c75506f4070608ddbfb9a9b3731dc8dab2fee0261c33bda36278a495a1774,SKHYNIXUSDT,XKRX,XKRX:2026-08-14T06:30:00+00:00:2026-08-17T22:00:00+00:00,2026-08-14T06:30:00+00:00,2026-08-17T22:00:00+00:00,2026-08-17T22:00:00+00:00,2026-08-14T06:30:00+00:00,2026-08-22T17:36:40.198736+00:00,4afdae308cfafe0bc7f981f0115a1d6f21c5079934c8dc83e7c284565b58fffa,ac0ff63eecc9a9b285c68c5fdc48722f5e9ebd8614e6b7ddbb4ce51d59a04d58,d7d8d2223b78a0e70404470163b7ec44b55460752e389680d5faaac4496222cc,b8aa6708613e4ec8f24ea2a11c5c5753a7390ee7833fab1193ebf3dc90b6c015,MAKER_PROMO_OFF,3,NOT_EVALUATED,BLOCKED,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,SKHYNIXUSDT,SKHYNIXUSDT,True,True,True,
