confirmation_delay_execution_cost,confirmation_delay_inventory_loss,drawdown_reduction,inventory_loss_avoided,net_pnl_improvement,profile_id,scenario,seed,symbol,true_breakout_loss_avoided,window_key
0.0,0.5680000000000064,0.685479519019701,2.550596038039408,1.583065492807698,D2-C2-R3-10m,EXECUTION_STRESS,97,MUUSDT,1.583065492807698,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-20m,EXECUTION_STRESS,97,MUUSDT,0.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-30m,EXECUTION_STRESS,97,MUUSDT,0.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.5680000000000064,0.685479519019701,2.550596038039408,1.583065492807698,D2-C3-R3-10m,EXECUTION_STRESS,97,MUUSDT,1.583065492807698,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-20m,EXECUTION_STRESS,97,MUUSDT,0.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-30m,EXECUTION_STRESS,97,MUUSDT,0.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.5680000000000064,0.8031020190197009,2.550596038039408,1.589581677661706,D2-C1-R3-10m,MAKER_PROMO_OFF,3,MUUSDT,1.589581677661706,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.4830000000000041,0.8881020190197031,2.6355960380394103,1.6745816776617082,D2-C1-R3-20m,MAKER_PROMO_OFF,3,MUUSDT,1.6745816776617082,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.09800000000000182,1.2731020190197055,3.020596038039413,2.0595816776617104,D2-C1-R3-30m,MAKER_PROMO_OFF,3,MUUSDT,2.0595816776617104,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.5680000000000064,0.8031020190197009,2.550596038039408,1.589581677661706,D2-C2-R3-10m,MAKER_PROMO_OFF,3,MUUSDT,1.589581677661706,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-20m,MAKER_PROMO_OFF,3,MUUSDT,0.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C2-R3-30m,MAKER_PROMO_OFF,3,MUUSDT,0.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.5680000000000064,0.8031020190197009,2.550596038039408,1.589581677661706,D2-C3-R3-10m,MAKER_PROMO_OFF,3,MUUSDT,1.589581677661706,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-20m,MAKER_PROMO_OFF,3,MUUSDT,0.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.0,0.0,0.0,0.0,D2-C3-R3-30m,MAKER_PROMO_OFF,3,MUUSDT,0.0,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
0.0,0.5680000000000064,0.8031020190197009,2.550596038039408,1.700687992807698,D2-C1-R3-10m,MAKER_PROMO_OFF,10,MUUSDT,1.700687992807698,US_STOCK:2026-07-10T20:00:00+00:00:2026-07-13T08:00:00+00:00
