classification,confirmation_state,profile_id,scenario,seed,signal_time,symbol,window_key
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C1-R3-10m,EXECUTION_STRESS,3,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C1-R3-30m,EXECUTION_STRESS,3,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C2-R3-10m,EXECUTION_STRESS,3,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C2-R3-20m,EXECUTION_STRESS,3,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C2-R3-30m,EXECUTION_STRESS,3,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C3-R3-10m,EXECUTION_STRESS,3,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C3-R3-20m,EXECUTION_STRESS,3,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C3-R3-30m,EXECUTION_STRESS,3,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C1-R3-10m,EXECUTION_STRESS,10,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C1-R3-30m,EXECUTION_STRESS,10,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C2-R3-10m,EXECUTION_STRESS,10,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C2-R3-20m,EXECUTION_STRESS,10,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C2-R3-30m,EXECUTION_STRESS,10,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C3-R3-10m,EXECUTION_STRESS,10,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C3-R3-20m,EXECUTION_STRESS,10,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C3-R3-30m,EXECUTION_STRESS,10,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C1-R3-10m,EXECUTION_STRESS,17,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C1-R3-30m,EXECUTION_STRESS,17,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C2-R3-10m,EXECUTION_STRESS,17,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C2-R3-20m,EXECUTION_STRESS,17,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C2-R3-30m,EXECUTION_STRESS,17,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C3-R3-10m,EXECUTION_STRESS,17,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C3-R3-20m,EXECUTION_STRESS,17,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C3-R3-30m,EXECUTION_STRESS,17,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C1-R3-10m,EXECUTION_STRESS,31,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C1-R3-30m,EXECUTION_STRESS,31,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C2-R3-10m,EXECUTION_STRESS,31,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C2-R3-20m,EXECUTION_STRESS,31,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C2-R3-30m,EXECUTION_STRESS,31,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C3-R3-10m,EXECUTION_STRESS,31,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C3-R3-20m,EXECUTION_STRESS,31,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C3-R3-30m,EXECUTION_STRESS,31,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C1-R3-10m,EXECUTION_STRESS,59,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C1-R3-30m,EXECUTION_STRESS,59,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C2-R3-10m,EXECUTION_STRESS,59,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C2-R3-20m,EXECUTION_STRESS,59,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C2-R3-30m,EXECUTION_STRESS,59,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C3-R3-10m,EXECUTION_STRESS,59,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C3-R3-20m,EXECUTION_STRESS,59,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C3-R3-30m,EXECUTION_STRESS,59,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C1-R3-10m,EXECUTION_STRESS,97,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C1-R3-30m,EXECUTION_STRESS,97,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C2-R3-10m,EXECUTION_STRESS,97,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C2-R3-20m,EXECUTION_STRESS,97,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C2-R3-30m,EXECUTION_STRESS,97,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C3-R3-10m,EXECUTION_STRESS,97,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C3-R3-20m,EXECUTION_STRESS,97,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C3-R3-30m,EXECUTION_STRESS,97,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C1-R3-10m,MAKER_PROMO_OFF,3,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C1-R3-30m,MAKER_PROMO_OFF,3,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C2-R3-10m,MAKER_PROMO_OFF,3,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C2-R3-20m,MAKER_PROMO_OFF,3,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C2-R3-30m,MAKER_PROMO_OFF,3,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C3-R3-10m,MAKER_PROMO_OFF,3,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C3-R3-20m,MAKER_PROMO_OFF,3,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C3-R3-30m,MAKER_PROMO_OFF,3,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C1-R3-10m,MAKER_PROMO_OFF,10,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C1-R3-30m,MAKER_PROMO_OFF,10,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C2-R3-10m,MAKER_PROMO_OFF,10,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C2-R3-20m,MAKER_PROMO_OFF,10,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C2-R3-30m,MAKER_PROMO_OFF,10,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C3-R3-10m,MAKER_PROMO_OFF,10,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C3-R3-20m,MAKER_PROMO_OFF,10,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C3-R3-30m,MAKER_PROMO_OFF,10,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C1-R3-10m,MAKER_PROMO_OFF,17,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C1-R3-30m,MAKER_PROMO_OFF,17,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C2-R3-10m,MAKER_PROMO_OFF,17,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C2-R3-20m,MAKER_PROMO_OFF,17,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C2-R3-30m,MAKER_PROMO_OFF,17,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C3-R3-10m,MAKER_PROMO_OFF,17,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C3-R3-20m,MAKER_PROMO_OFF,17,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C3-R3-30m,MAKER_PROMO_OFF,17,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C1-R3-10m,MAKER_PROMO_OFF,31,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C1-R3-30m,MAKER_PROMO_OFF,31,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C2-R3-10m,MAKER_PROMO_OFF,31,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C2-R3-20m,MAKER_PROMO_OFF,31,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C2-R3-30m,MAKER_PROMO_OFF,31,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C3-R3-10m,MAKER_PROMO_OFF,31,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C3-R3-20m,MAKER_PROMO_OFF,31,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C3-R3-30m,MAKER_PROMO_OFF,31,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C1-R3-10m,MAKER_PROMO_OFF,59,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C1-R3-30m,MAKER_PROMO_OFF,59,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C2-R3-10m,MAKER_PROMO_OFF,59,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C2-R3-20m,MAKER_PROMO_OFF,59,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C2-R3-30m,MAKER_PROMO_OFF,59,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C3-R3-10m,MAKER_PROMO_OFF,59,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C3-R3-20m,MAKER_PROMO_OFF,59,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C3-R3-30m,MAKER_PROMO_OFF,59,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C1-R3-10m,MAKER_PROMO_OFF,97,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C1-R3-30m,MAKER_PROMO_OFF,97,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C2-R3-10m,MAKER_PROMO_OFF,97,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C2-R3-20m,MAKER_PROMO_OFF,97,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C2-R3-30m,MAKER_PROMO_OFF,97,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C3-R3-10m,MAKER_PROMO_OFF,97,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C3-R3-20m,MAKER_PROMO_OFF,97,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
TRUE_BREAKOUT,BREAKOUT_REJECTED,D2-C3-R3-30m,MAKER_PROMO_OFF,97,2026-08-17T03:16:59.999000+00:00,SNDKUSDT,NYSE:2026-08-14T20:00:00+00:00:2026-08-17T06:00:00+00:00
